,DAG,KD
884,2,0
885,2,1
886,2,0
887,2,0
888,1,1
889,2,1
890,1,0
891,2,2
892,2,0
893,0,0
894,2,1
895,2,0
896,0,0
897,0,0
898,2,0
899,2,0
900,2,0
901,2,1
902,2,0
903,2,0
904,2,0
905,2,0
906,2,0
907,2,0
908,2,0
909,2,0
910,2,2
911,2,0
912,2,1
913,2,0
914,2,0
915,2,1
916,1,1
917,2,0
918,2,1
919,2,1
920,2,0
921,2,0
922,2,1
923,2,0
924,1,0
925,0,0
926,0,0
927,0,0
928,0,0
929,2,1
930,2,0
931,2,1
932,2,1
933,2,2
934,0,0
935,2,0
936,2,1
937,2,0
938,2,0
939,2,0
940,2,1
941,2,0
942,2,0
943,2,0
944,2,0
945,2,0
946,2,0
947,0,0
948,2,0
949,2,0
950,2,0
951,2,0
952,2,1
953,0,0
954,2,1
955,2,0
956,2,0
957,2,0
958,2,0
959,2,0
960,2,1
961,2,0
962,2,0
963,2,0
964,2,0
965,2,0
966,2,1
967,2,0
968,2,0
969,2,0
970,2,0
971,2,0
972,2,1
973,2,0
974,2,1
975,2,0
976,2,0
977,0,0
978,2,1
979,0,0
980,2,1
981,2,1
982,2,1
983,2,0
984,2,0
985,2,2
986,2,0
987,2,1
988,2,0
989,1,0
990,2,0
991,1,0
992,2,1
993,2,0
994,2,0
995,2,0
996,2,0
997,2,2
998,2,1
999,2,0
