SRC_random Query: Large,Depth,BBoxes,Data Size
"[0, 22, 9, 31]",2,"[0, 16, 16, 32]",256
"[22, 9, 31, 18]",2,"[16, 8, 32, 24]",256
"[13, 13, 22, 22]",2,"[8, 8, 24, 24]",256
"[1, 6, 10, 15]",2,"[0, 0, 16, 16]",256
"[17, 2, 26, 11]",2,"[16, 0, 32, 16]",256
"[15, 5, 24, 14]",2,"[8, 0, 24, 16]",256
"[23, 7, 32, 16]",2,"[16, 0, 32, 16]",256
"[14, 22, 23, 31]",2,"[8, 16, 24, 32]",256
"[23, 14, 32, 23]",2,"[16, 8, 32, 24]",256
"[0, 12, 9, 21]",2,"[0, 8, 16, 24]",256
"[3, 8, 12, 17]",2,"[0, 8, 16, 24]",256
"[6, 18, 15, 27]",2,"[0, 16, 16, 32]",256
"[12, 6, 21, 15]",2,"[8, 0, 24, 16]",256
"[2, 3, 11, 12]",2,"[0, 0, 16, 16]",256
"[3, 12, 12, 21]",2,"[0, 8, 16, 24]",256
"[23, 23, 32, 32]",2,"[16, 16, 32, 32]",256
"[23, 6, 32, 15]",2,"[16, 0, 32, 16]",256
"[9, 0, 18, 9]",2,"[8, 0, 24, 16]",256
"[3, 11, 12, 20]",2,"[0, 8, 16, 24]",256
"[16, 7, 25, 16]",2,"[16, 0, 32, 16]",256
"[18, 0, 27, 9]",2,"[16, 0, 32, 16]",256
"[12, 1, 21, 10]",2,"[8, 0, 24, 16]",256
"[4, 3, 13, 12]",2,"[0, 0, 16, 16]",256
"[4, 22, 13, 31]",2,"[0, 16, 16, 32]",256
"[2, 14, 11, 23]",2,"[0, 8, 16, 24]",256
"[11, 6, 20, 15]",2,"[8, 0, 24, 16]",256
"[19, 5, 28, 14]",2,"[16, 0, 32, 16]",256
"[22, 22, 31, 31]",2,"[16, 16, 32, 32]",256
"[21, 8, 30, 17]",2,"[16, 8, 32, 24]",256
"[2, 20, 11, 29]",2,"[0, 16, 16, 32]",256
"[21, 13, 30, 22]",2,"[16, 8, 32, 24]",256
"[10, 22, 19, 31]",2,"[8, 16, 24, 32]",256
"[9, 20, 18, 29]",2,"[8, 16, 24, 32]",256
"[10, 18, 19, 27]",2,"[8, 16, 24, 32]",256
"[17, 3, 26, 12]",2,"[16, 0, 32, 16]",256
"[21, 7, 30, 16]",2,"[16, 0, 32, 16]",256
"[6, 12, 15, 21]",2,"[0, 8, 16, 24]",256
"[13, 4, 22, 13]",2,"[8, 0, 24, 16]",256
"[19, 2, 28, 11]",2,"[16, 0, 32, 16]",256
"[23, 7, 32, 16]",2,"[16, 0, 32, 16]",256
"[7, 9, 16, 18]",2,"[0, 8, 16, 24]",256
"[22, 23, 31, 32]",2,"[16, 16, 32, 32]",256
"[13, 9, 22, 18]",2,"[8, 8, 24, 24]",256
"[13, 1, 22, 10]",2,"[8, 0, 24, 16]",256
"[20, 1, 29, 10]",2,"[16, 0, 32, 16]",256
"[12, 12, 21, 21]",2,"[8, 8, 24, 24]",256
"[8, 0, 17, 9]",2,"[8, 0, 24, 16]",256
"[12, 3, 21, 12]",2,"[8, 0, 24, 16]",256
"[0, 3, 9, 12]",2,"[0, 0, 16, 16]",256
"[18, 0, 27, 9]",2,"[16, 0, 32, 16]",256
"[9, 1, 18, 10]",2,"[8, 0, 24, 16]",256
"[0, 12, 9, 21]",2,"[0, 8, 16, 24]",256
"[17, 19, 26, 28]",2,"[16, 16, 32, 32]",256
"[17, 4, 26, 13]",2,"[16, 0, 32, 16]",256
"[15, 3, 24, 12]",2,"[8, 0, 24, 16]",256
"[2, 18, 11, 27]",2,"[0, 16, 16, 32]",256
"[1, 13, 10, 22]",2,"[0, 8, 16, 24]",256
"[6, 7, 15, 16]",2,"[0, 0, 16, 16]",256
"[7, 0, 16, 9]",2,"[0, 0, 16, 16]",256
"[2, 3, 11, 12]",2,"[0, 0, 16, 16]",256
"[21, 23, 30, 32]",2,"[16, 16, 32, 32]",256
"[6, 20, 15, 29]",2,"[0, 16, 16, 32]",256
"[6, 14, 15, 23]",2,"[0, 8, 16, 24]",256
"[11, 17, 20, 26]",2,"[8, 16, 24, 32]",256
"[10, 22, 19, 31]",2,"[8, 16, 24, 32]",256
"[11, 23, 20, 32]",2,"[8, 16, 24, 32]",256
"[21, 22, 30, 31]",2,"[16, 16, 32, 32]",256
"[19, 0, 28, 9]",2,"[16, 0, 32, 16]",256
"[13, 12, 22, 21]",2,"[8, 8, 24, 24]",256
"[12, 18, 21, 27]",2,"[8, 16, 24, 32]",256
"[15, 13, 24, 22]",2,"[8, 8, 24, 24]",256
"[10, 4, 19, 13]",2,"[8, 0, 24, 16]",256
"[0, 6, 9, 15]",2,"[0, 0, 16, 16]",256
"[6, 12, 15, 21]",2,"[0, 8, 16, 24]",256
"[12, 4, 21, 13]",2,"[8, 0, 24, 16]",256
"[23, 15, 32, 24]",2,"[16, 8, 32, 24]",256
"[8, 21, 17, 30]",2,"[8, 16, 24, 32]",256
"[20, 17, 29, 26]",2,"[16, 16, 32, 32]",256
"[17, 1, 26, 10]",2,"[16, 0, 32, 16]",256
"[13, 10, 22, 19]",2,"[8, 8, 24, 24]",256
"[6, 0, 15, 9]",2,"[0, 0, 16, 16]",256
"[13, 10, 22, 19]",2,"[8, 8, 24, 24]",256
"[5, 3, 14, 12]",2,"[0, 0, 16, 16]",256
"[20, 7, 29, 16]",2,"[16, 0, 32, 16]",256
"[23, 10, 32, 19]",2,"[16, 8, 32, 24]",256
"[12, 21, 21, 30]",2,"[8, 16, 24, 32]",256
"[10, 10, 19, 19]",2,"[8, 8, 24, 24]",256
"[5, 6, 14, 15]",2,"[0, 0, 16, 16]",256
"[18, 7, 27, 16]",2,"[16, 0, 32, 16]",256
"[12, 3, 21, 12]",2,"[8, 0, 24, 16]",256
"[12, 18, 21, 27]",2,"[8, 16, 24, 32]",256
"[17, 20, 26, 29]",2,"[16, 16, 32, 32]",256
"[19, 7, 28, 16]",2,"[16, 0, 32, 16]",256
"[23, 9, 32, 18]",2,"[16, 8, 32, 24]",256
"[0, 5, 9, 14]",2,"[0, 0, 16, 16]",256
"[18, 9, 27, 18]",2,"[16, 8, 32, 24]",256
"[11, 10, 20, 19]",2,"[8, 8, 24, 24]",256
"[16, 10, 25, 19]",2,"[16, 8, 32, 24]",256
"[18, 13, 27, 22]",2,"[16, 8, 32, 24]",256
"[23, 14, 32, 23]",2,"[16, 8, 32, 24]",256
"[5, 11, 14, 20]",2,"[0, 8, 16, 24]",256
"[2, 7, 11, 16]",2,"[0, 0, 16, 16]",256
"[11, 21, 20, 30]",2,"[8, 16, 24, 32]",256
"[11, 6, 20, 15]",2,"[8, 0, 24, 16]",256
"[1, 10, 10, 19]",2,"[0, 8, 16, 24]",256
"[16, 22, 25, 31]",2,"[16, 16, 32, 32]",256
"[20, 3, 29, 12]",2,"[16, 0, 32, 16]",256
"[11, 8, 20, 17]",2,"[8, 8, 24, 24]",256
"[18, 20, 27, 29]",2,"[16, 16, 32, 32]",256
"[0, 2, 9, 11]",2,"[0, 0, 16, 16]",256
"[8, 4, 17, 13]",2,"[8, 0, 24, 16]",256
"[14, 8, 23, 17]",2,"[8, 8, 24, 24]",256
"[9, 2, 18, 11]",2,"[8, 0, 24, 16]",256
"[17, 2, 26, 11]",2,"[16, 0, 32, 16]",256
"[19, 4, 28, 13]",2,"[16, 0, 32, 16]",256
"[18, 3, 27, 12]",2,"[16, 0, 32, 16]",256
"[2, 17, 11, 26]",2,"[0, 16, 16, 32]",256
"[7, 19, 16, 28]",2,"[0, 16, 16, 32]",256
"[1, 4, 10, 13]",2,"[0, 0, 16, 16]",256
"[17, 10, 26, 19]",2,"[16, 8, 32, 24]",256
"[22, 3, 31, 12]",2,"[16, 0, 32, 16]",256
"[2, 4, 11, 13]",2,"[0, 0, 16, 16]",256
"[18, 5, 27, 14]",2,"[16, 0, 32, 16]",256
"[11, 4, 20, 13]",2,"[8, 0, 24, 16]",256
"[8, 16, 17, 25]",2,"[8, 16, 24, 32]",256
"[15, 20, 24, 29]",2,"[8, 16, 24, 32]",256
"[22, 8, 31, 17]",2,"[16, 8, 32, 24]",256
"[7, 22, 16, 31]",2,"[0, 16, 16, 32]",256
"[17, 0, 26, 9]",2,"[16, 0, 32, 16]",256
"[9, 6, 18, 15]",2,"[8, 0, 24, 16]",256
"[11, 6, 20, 15]",2,"[8, 0, 24, 16]",256
"[12, 15, 21, 24]",2,"[8, 8, 24, 24]",256
"[10, 8, 19, 17]",2,"[8, 8, 24, 24]",256
"[0, 19, 9, 28]",2,"[0, 16, 16, 32]",256
"[4, 8, 13, 17]",2,"[0, 8, 16, 24]",256
"[7, 9, 16, 18]",2,"[0, 8, 16, 24]",256
"[9, 4, 18, 13]",2,"[8, 0, 24, 16]",256
"[7, 10, 16, 19]",2,"[0, 8, 16, 24]",256
"[4, 17, 13, 26]",2,"[0, 16, 16, 32]",256
"[2, 3, 11, 12]",2,"[0, 0, 16, 16]",256
"[15, 10, 24, 19]",2,"[8, 8, 24, 24]",256
"[19, 2, 28, 11]",2,"[16, 0, 32, 16]",256
"[7, 21, 16, 30]",2,"[0, 16, 16, 32]",256
"[21, 9, 30, 18]",2,"[16, 8, 32, 24]",256
"[5, 1, 14, 10]",2,"[0, 0, 16, 16]",256
"[8, 0, 17, 9]",2,"[8, 0, 24, 16]",256
"[0, 2, 9, 11]",2,"[0, 0, 16, 16]",256
"[9, 8, 18, 17]",2,"[8, 8, 24, 24]",256
"[21, 10, 30, 19]",2,"[16, 8, 32, 24]",256
"[13, 13, 22, 22]",2,"[8, 8, 24, 24]",256
"[4, 20, 13, 29]",2,"[0, 16, 16, 32]",256
"[21, 19, 30, 28]",2,"[16, 16, 32, 32]",256
"[22, 16, 31, 25]",2,"[16, 16, 32, 32]",256
"[20, 3, 29, 12]",2,"[16, 0, 32, 16]",256
"[19, 13, 28, 22]",2,"[16, 8, 32, 24]",256
"[14, 11, 23, 20]",2,"[8, 8, 24, 24]",256
"[9, 18, 18, 27]",2,"[8, 16, 24, 32]",256
"[15, 3, 24, 12]",2,"[8, 0, 24, 16]",256
"[14, 22, 23, 31]",2,"[8, 16, 24, 32]",256
"[13, 3, 22, 12]",2,"[8, 0, 24, 16]",256
"[13, 3, 22, 12]",2,"[8, 0, 24, 16]",256
"[9, 14, 18, 23]",2,"[8, 8, 24, 24]",256
"[8, 5, 17, 14]",2,"[8, 0, 24, 16]",256
"[12, 19, 21, 28]",2,"[8, 16, 24, 32]",256
"[4, 18, 13, 27]",2,"[0, 16, 16, 32]",256
"[13, 6, 22, 15]",2,"[8, 0, 24, 16]",256
"[4, 5, 13, 14]",2,"[0, 0, 16, 16]",256
"[16, 2, 25, 11]",2,"[16, 0, 32, 16]",256
"[7, 6, 16, 15]",2,"[0, 0, 16, 16]",256
"[11, 9, 20, 18]",2,"[8, 8, 24, 24]",256
"[9, 14, 18, 23]",2,"[8, 8, 24, 24]",256
"[15, 16, 24, 25]",2,"[8, 16, 24, 32]",256
"[19, 1, 28, 10]",2,"[16, 0, 32, 16]",256
"[10, 8, 19, 17]",2,"[8, 8, 24, 24]",256
"[9, 13, 18, 22]",2,"[8, 8, 24, 24]",256
"[22, 17, 31, 26]",2,"[16, 16, 32, 32]",256
"[15, 18, 24, 27]",2,"[8, 16, 24, 32]",256
"[0, 9, 9, 18]",2,"[0, 8, 16, 24]",256
"[13, 0, 22, 9]",2,"[8, 0, 24, 16]",256
"[6, 23, 15, 32]",2,"[0, 16, 16, 32]",256
"[22, 2, 31, 11]",2,"[16, 0, 32, 16]",256
"[7, 9, 16, 18]",2,"[0, 8, 16, 24]",256
"[20, 16, 29, 25]",2,"[16, 16, 32, 32]",256
"[20, 7, 29, 16]",2,"[16, 0, 32, 16]",256
"[0, 13, 9, 22]",2,"[0, 8, 16, 24]",256
"[2, 18, 11, 27]",2,"[0, 16, 16, 32]",256
"[16, 7, 25, 16]",2,"[16, 0, 32, 16]",256
"[2, 8, 11, 17]",2,"[0, 8, 16, 24]",256
"[21, 3, 30, 12]",2,"[16, 0, 32, 16]",256
"[18, 12, 27, 21]",2,"[16, 8, 32, 24]",256
"[21, 22, 30, 31]",2,"[16, 16, 32, 32]",256
"[12, 3, 21, 12]",2,"[8, 0, 24, 16]",256
"[14, 2, 23, 11]",2,"[8, 0, 24, 16]",256
"[0, 8, 9, 17]",2,"[0, 8, 16, 24]",256
"[5, 11, 14, 20]",2,"[0, 8, 16, 24]",256
"[15, 7, 24, 16]",2,"[8, 0, 24, 16]",256
"[6, 9, 15, 18]",2,"[0, 8, 16, 24]",256
"[11, 6, 20, 15]",2,"[8, 0, 24, 16]",256
"[4, 4, 13, 13]",2,"[0, 0, 16, 16]",256
"[20, 15, 29, 24]",2,"[16, 8, 32, 24]",256
"[6, 15, 15, 24]",2,"[0, 8, 16, 24]",256
"[5, 4, 14, 13]",2,"[0, 0, 16, 16]",256
"[10, 8, 19, 17]",2,"[8, 8, 24, 24]",256
"[21, 0, 30, 9]",2,"[16, 0, 32, 16]",256
"[4, 8, 13, 17]",2,"[0, 8, 16, 24]",256
"[20, 2, 29, 11]",2,"[16, 0, 32, 16]",256
"[20, 14, 29, 23]",2,"[16, 8, 32, 24]",256
"[16, 17, 25, 26]",2,"[16, 16, 32, 32]",256
"[7, 13, 16, 22]",2,"[0, 8, 16, 24]",256
"[23, 7, 32, 16]",2,"[16, 0, 32, 16]",256
"[14, 20, 23, 29]",2,"[8, 16, 24, 32]",256
"[17, 1, 26, 10]",2,"[16, 0, 32, 16]",256
"[21, 11, 30, 20]",2,"[16, 8, 32, 24]",256
"[3, 13, 12, 22]",2,"[0, 8, 16, 24]",256
"[8, 18, 17, 27]",2,"[8, 16, 24, 32]",256
"[18, 2, 27, 11]",2,"[16, 0, 32, 16]",256
"[20, 15, 29, 24]",2,"[16, 8, 32, 24]",256
"[11, 6, 20, 15]",2,"[8, 0, 24, 16]",256
"[2, 5, 11, 14]",2,"[0, 0, 16, 16]",256
"[2, 0, 11, 9]",2,"[0, 0, 16, 16]",256
"[13, 3, 22, 12]",2,"[8, 0, 24, 16]",256
"[10, 18, 19, 27]",2,"[8, 16, 24, 32]",256
"[10, 3, 19, 12]",2,"[8, 0, 24, 16]",256
"[21, 5, 30, 14]",2,"[16, 0, 32, 16]",256
"[10, 9, 19, 18]",2,"[8, 8, 24, 24]",256
"[16, 3, 25, 12]",2,"[16, 0, 32, 16]",256
"[17, 4, 26, 13]",2,"[16, 0, 32, 16]",256
"[10, 13, 19, 22]",2,"[8, 8, 24, 24]",256
"[20, 5, 29, 14]",2,"[16, 0, 32, 16]",256
"[22, 4, 31, 13]",2,"[16, 0, 32, 16]",256
"[1, 10, 10, 19]",2,"[0, 8, 16, 24]",256
"[9, 6, 18, 15]",2,"[8, 0, 24, 16]",256
"[7, 9, 16, 18]",2,"[0, 8, 16, 24]",256
"[14, 0, 23, 9]",2,"[8, 0, 24, 16]",256
"[16, 8, 25, 17]",2,"[16, 8, 32, 24]",256
"[17, 3, 26, 12]",2,"[16, 0, 32, 16]",256
"[19, 20, 28, 29]",2,"[16, 16, 32, 32]",256
"[0, 6, 9, 15]",2,"[0, 0, 16, 16]",256
"[5, 22, 14, 31]",2,"[0, 16, 16, 32]",256
"[18, 13, 27, 22]",2,"[16, 8, 32, 24]",256
"[0, 4, 9, 13]",2,"[0, 0, 16, 16]",256
"[14, 12, 23, 21]",2,"[8, 8, 24, 24]",256
"[14, 16, 23, 25]",2,"[8, 16, 24, 32]",256
"[14, 10, 23, 19]",2,"[8, 8, 24, 24]",256
"[23, 16, 32, 25]",2,"[16, 16, 32, 32]",256
"[21, 23, 30, 32]",2,"[16, 16, 32, 32]",256
"[21, 14, 30, 23]",2,"[16, 8, 32, 24]",256
"[15, 2, 24, 11]",2,"[8, 0, 24, 16]",256
"[8, 2, 17, 11]",2,"[8, 0, 24, 16]",256
"[13, 20, 22, 29]",2,"[8, 16, 24, 32]",256
"[6, 23, 15, 32]",2,"[0, 16, 16, 32]",256
"[20, 2, 29, 11]",2,"[16, 0, 32, 16]",256
"[2, 11, 11, 20]",2,"[0, 8, 16, 24]",256
"[2, 12, 11, 21]",2,"[0, 8, 16, 24]",256
"[22, 12, 31, 21]",2,"[16, 8, 32, 24]",256
"[22, 13, 31, 22]",2,"[16, 8, 32, 24]",256
"[6, 10, 15, 19]",2,"[0, 8, 16, 24]",256
"[15, 1, 24, 10]",2,"[8, 0, 24, 16]",256
"[10, 16, 19, 25]",2,"[8, 16, 24, 32]",256
"[4, 9, 13, 18]",2,"[0, 8, 16, 24]",256
"[9, 18, 18, 27]",2,"[8, 16, 24, 32]",256
"[23, 22, 32, 31]",2,"[16, 16, 32, 32]",256
"[0, 4, 9, 13]",2,"[0, 0, 16, 16]",256
"[1, 5, 10, 14]",2,"[0, 0, 16, 16]",256
"[17, 8, 26, 17]",2,"[16, 8, 32, 24]",256
"[10, 12, 19, 21]",2,"[8, 8, 24, 24]",256
"[19, 8, 28, 17]",2,"[16, 8, 32, 24]",256
"[12, 22, 21, 31]",2,"[8, 16, 24, 32]",256
"[7, 6, 16, 15]",2,"[0, 0, 16, 16]",256
"[10, 15, 19, 24]",2,"[8, 8, 24, 24]",256
"[20, 10, 29, 19]",2,"[16, 8, 32, 24]",256
"[5, 0, 14, 9]",2,"[0, 0, 16, 16]",256
"[8, 4, 17, 13]",2,"[8, 0, 24, 16]",256
"[8, 7, 17, 16]",2,"[8, 0, 24, 16]",256
"[23, 16, 32, 25]",2,"[16, 16, 32, 32]",256
"[18, 21, 27, 30]",2,"[16, 16, 32, 32]",256
"[12, 21, 21, 30]",2,"[8, 16, 24, 32]",256
"[3, 13, 12, 22]",2,"[0, 8, 16, 24]",256
"[14, 14, 23, 23]",2,"[8, 8, 24, 24]",256
"[13, 21, 22, 30]",2,"[8, 16, 24, 32]",256
"[13, 2, 22, 11]",2,"[8, 0, 24, 16]",256
"[0, 6, 9, 15]",2,"[0, 0, 16, 16]",256
"[9, 0, 18, 9]",2,"[8, 0, 24, 16]",256
"[7, 18, 16, 27]",2,"[0, 16, 16, 32]",256
"[21, 20, 30, 29]",2,"[16, 16, 32, 32]",256
"[21, 4, 30, 13]",2,"[16, 0, 32, 16]",256
"[5, 12, 14, 21]",2,"[0, 8, 16, 24]",256
"[5, 6, 14, 15]",2,"[0, 0, 16, 16]",256
"[13, 23, 22, 32]",2,"[8, 16, 24, 32]",256
"[19, 16, 28, 25]",2,"[16, 16, 32, 32]",256
"[1, 5, 10, 14]",2,"[0, 0, 16, 16]",256
"[0, 1, 9, 10]",2,"[0, 0, 16, 16]",256
"[19, 22, 28, 31]",2,"[16, 16, 32, 32]",256
"[4, 8, 13, 17]",2,"[0, 8, 16, 24]",256
"[8, 8, 17, 17]",2,"[8, 8, 24, 24]",256
"[19, 13, 28, 22]",2,"[16, 8, 32, 24]",256
"[6, 2, 15, 11]",2,"[0, 0, 16, 16]",256
"[2, 0, 11, 9]",2,"[0, 0, 16, 16]",256
"[9, 6, 18, 15]",2,"[8, 0, 24, 16]",256
"[17, 16, 26, 25]",2,"[16, 16, 32, 32]",256
"[21, 0, 30, 9]",2,"[16, 0, 32, 16]",256
"[21, 10, 30, 19]",2,"[16, 8, 32, 24]",256
"[22, 16, 31, 25]",2,"[16, 16, 32, 32]",256
"[2, 17, 11, 26]",2,"[0, 16, 16, 32]",256
"[10, 7, 19, 16]",2,"[8, 0, 24, 16]",256
"[19, 17, 28, 26]",2,"[16, 16, 32, 32]",256
"[2, 14, 11, 23]",2,"[0, 8, 16, 24]",256
"[15, 15, 24, 24]",2,"[8, 8, 24, 24]",256
"[17, 18, 26, 27]",2,"[16, 16, 32, 32]",256
"[22, 20, 31, 29]",2,"[16, 16, 32, 32]",256
"[18, 14, 27, 23]",2,"[16, 8, 32, 24]",256
"[18, 18, 27, 27]",2,"[16, 16, 32, 32]",256
"[14, 7, 23, 16]",2,"[8, 0, 24, 16]",256
"[18, 3, 27, 12]",2,"[16, 0, 32, 16]",256
"[17, 17, 26, 26]",2,"[16, 16, 32, 32]",256
"[1, 19, 10, 28]",2,"[0, 16, 16, 32]",256
"[20, 1, 29, 10]",2,"[16, 0, 32, 16]",256
"[1, 13, 10, 22]",2,"[0, 8, 16, 24]",256
"[19, 13, 28, 22]",2,"[16, 8, 32, 24]",256
"[15, 6, 24, 15]",2,"[8, 0, 24, 16]",256
"[0, 10, 9, 19]",2,"[0, 8, 16, 24]",256
"[0, 13, 9, 22]",2,"[0, 8, 16, 24]",256
"[21, 18, 30, 27]",2,"[16, 16, 32, 32]",256
"[6, 15, 15, 24]",2,"[0, 8, 16, 24]",256
"[18, 2, 27, 11]",2,"[16, 0, 32, 16]",256
"[18, 3, 27, 12]",2,"[16, 0, 32, 16]",256
"[8, 19, 17, 28]",2,"[8, 16, 24, 32]",256
"[13, 4, 22, 13]",2,"[8, 0, 24, 16]",256
"[22, 9, 31, 18]",2,"[16, 8, 32, 24]",256
"[6, 22, 15, 31]",2,"[0, 16, 16, 32]",256
"[0, 23, 9, 32]",2,"[0, 16, 16, 32]",256
"[23, 5, 32, 14]",2,"[16, 0, 32, 16]",256
"[13, 17, 22, 26]",2,"[8, 16, 24, 32]",256
"[7, 22, 16, 31]",2,"[0, 16, 16, 32]",256
"[11, 21, 20, 30]",2,"[8, 16, 24, 32]",256
"[1, 21, 10, 30]",2,"[0, 16, 16, 32]",256
"[4, 12, 13, 21]",2,"[0, 8, 16, 24]",256
"[14, 12, 23, 21]",2,"[8, 8, 24, 24]",256
"[3, 12, 12, 21]",2,"[0, 8, 16, 24]",256
"[9, 1, 18, 10]",2,"[8, 0, 24, 16]",256
"[8, 7, 17, 16]",2,"[8, 0, 24, 16]",256
"[4, 12, 13, 21]",2,"[0, 8, 16, 24]",256
"[18, 21, 27, 30]",2,"[16, 16, 32, 32]",256
"[5, 10, 14, 19]",2,"[0, 8, 16, 24]",256
"[7, 16, 16, 25]",2,"[0, 16, 16, 32]",256
"[1, 11, 10, 20]",2,"[0, 8, 16, 24]",256
"[12, 13, 21, 22]",2,"[8, 8, 24, 24]",256
"[0, 7, 9, 16]",2,"[0, 0, 16, 16]",256
"[2, 11, 11, 20]",2,"[0, 8, 16, 24]",256
"[21, 5, 30, 14]",2,"[16, 0, 32, 16]",256
"[15, 23, 24, 32]",2,"[8, 16, 24, 32]",256
"[17, 3, 26, 12]",2,"[16, 0, 32, 16]",256
"[22, 17, 31, 26]",2,"[16, 16, 32, 32]",256
"[3, 15, 12, 24]",2,"[0, 8, 16, 24]",256
"[16, 11, 25, 20]",2,"[16, 8, 32, 24]",256
"[15, 20, 24, 29]",2,"[8, 16, 24, 32]",256
"[0, 5, 9, 14]",2,"[0, 0, 16, 16]",256
"[16, 5, 25, 14]",2,"[16, 0, 32, 16]",256
"[14, 6, 23, 15]",2,"[8, 0, 24, 16]",256
"[22, 15, 31, 24]",2,"[16, 8, 32, 24]",256
"[4, 13, 13, 22]",2,"[0, 8, 16, 24]",256
"[9, 16, 18, 25]",2,"[8, 16, 24, 32]",256
"[1, 14, 10, 23]",2,"[0, 8, 16, 24]",256
"[5, 6, 14, 15]",2,"[0, 0, 16, 16]",256
"[15, 2, 24, 11]",2,"[8, 0, 24, 16]",256
"[4, 12, 13, 21]",2,"[0, 8, 16, 24]",256
"[18, 3, 27, 12]",2,"[16, 0, 32, 16]",256
"[7, 13, 16, 22]",2,"[0, 8, 16, 24]",256
"[15, 9, 24, 18]",2,"[8, 8, 24, 24]",256
"[20, 9, 29, 18]",2,"[16, 8, 32, 24]",256
"[16, 3, 25, 12]",2,"[16, 0, 32, 16]",256
"[2, 23, 11, 32]",2,"[0, 16, 16, 32]",256
"[14, 13, 23, 22]",2,"[8, 8, 24, 24]",256
"[22, 23, 31, 32]",2,"[16, 16, 32, 32]",256
"[12, 6, 21, 15]",2,"[8, 0, 24, 16]",256
"[4, 11, 13, 20]",2,"[0, 8, 16, 24]",256
"[2, 0, 11, 9]",2,"[0, 0, 16, 16]",256
"[8, 22, 17, 31]",2,"[8, 16, 24, 32]",256
"[22, 7, 31, 16]",2,"[16, 0, 32, 16]",256
"[10, 2, 19, 11]",2,"[8, 0, 24, 16]",256
"[4, 21, 13, 30]",2,"[0, 16, 16, 32]",256
"[7, 16, 16, 25]",2,"[0, 16, 16, 32]",256
"[13, 1, 22, 10]",2,"[8, 0, 24, 16]",256
"[9, 0, 18, 9]",2,"[8, 0, 24, 16]",256
"[2, 19, 11, 28]",2,"[0, 16, 16, 32]",256
"[13, 19, 22, 28]",2,"[8, 16, 24, 32]",256
"[2, 12, 11, 21]",2,"[0, 8, 16, 24]",256
"[16, 17, 25, 26]",2,"[16, 16, 32, 32]",256
"[17, 1, 26, 10]",2,"[16, 0, 32, 16]",256
"[23, 19, 32, 28]",2,"[16, 16, 32, 32]",256
"[2, 3, 11, 12]",2,"[0, 0, 16, 16]",256
"[6, 2, 15, 11]",2,"[0, 0, 16, 16]",256
"[22, 13, 31, 22]",2,"[16, 8, 32, 24]",256
"[23, 19, 32, 28]",2,"[16, 16, 32, 32]",256
"[18, 23, 27, 32]",2,"[16, 16, 32, 32]",256
"[18, 1, 27, 10]",2,"[16, 0, 32, 16]",256
"[12, 10, 21, 19]",2,"[8, 8, 24, 24]",256
"[18, 22, 27, 31]",2,"[16, 16, 32, 32]",256
"[12, 21, 21, 30]",2,"[8, 16, 24, 32]",256
"[0, 15, 9, 24]",2,"[0, 8, 16, 24]",256
"[17, 9, 26, 18]",2,"[16, 8, 32, 24]",256
"[11, 15, 20, 24]",2,"[8, 8, 24, 24]",256
"[22, 1, 31, 10]",2,"[16, 0, 32, 16]",256
"[8, 0, 17, 9]",2,"[8, 0, 24, 16]",256
"[9, 9, 18, 18]",2,"[8, 8, 24, 24]",256
"[7, 5, 16, 14]",2,"[0, 0, 16, 16]",256
"[21, 9, 30, 18]",2,"[16, 8, 32, 24]",256
"[7, 17, 16, 26]",2,"[0, 16, 16, 32]",256
"[3, 21, 12, 30]",2,"[0, 16, 16, 32]",256
"[6, 20, 15, 29]",2,"[0, 16, 16, 32]",256
"[7, 14, 16, 23]",2,"[0, 8, 16, 24]",256
"[13, 3, 22, 12]",2,"[8, 0, 24, 16]",256
"[0, 16, 9, 25]",2,"[0, 16, 16, 32]",256
"[4, 5, 13, 14]",2,"[0, 0, 16, 16]",256
"[3, 5, 12, 14]",2,"[0, 0, 16, 16]",256
"[12, 17, 21, 26]",2,"[8, 16, 24, 32]",256
"[17, 21, 26, 30]",2,"[16, 16, 32, 32]",256
"[6, 14, 15, 23]",2,"[0, 8, 16, 24]",256
"[15, 6, 24, 15]",2,"[8, 0, 24, 16]",256
"[7, 2, 16, 11]",2,"[0, 0, 16, 16]",256
"[9, 4, 18, 13]",2,"[8, 0, 24, 16]",256
"[19, 1, 28, 10]",2,"[16, 0, 32, 16]",256
"[13, 8, 22, 17]",2,"[8, 8, 24, 24]",256
"[9, 16, 18, 25]",2,"[8, 16, 24, 32]",256
"[17, 8, 26, 17]",2,"[16, 8, 32, 24]",256
"[17, 19, 26, 28]",2,"[16, 16, 32, 32]",256
"[21, 15, 30, 24]",2,"[16, 8, 32, 24]",256
"[12, 22, 21, 31]",2,"[8, 16, 24, 32]",256
"[8, 17, 17, 26]",2,"[8, 16, 24, 32]",256
"[10, 12, 19, 21]",2,"[8, 8, 24, 24]",256
"[21, 23, 30, 32]",2,"[16, 16, 32, 32]",256
"[22, 2, 31, 11]",2,"[16, 0, 32, 16]",256
"[23, 18, 32, 27]",2,"[16, 16, 32, 32]",256
"[3, 15, 12, 24]",2,"[0, 8, 16, 24]",256
"[2, 4, 11, 13]",2,"[0, 0, 16, 16]",256
"[10, 11, 19, 20]",2,"[8, 8, 24, 24]",256
