BRC Query: Medium,Points,Num Of Points
"[97853, 207499, 191084, 219328]",[],0
"[21906, 359618, 115137, 219328]",[],0
"[175284, 338464, 268515, 219328]",[],0
"[228300, 280112, 321531, 219328]",[],0
"[113494, 277541, 206725, 219328]",[],0
"[194906, 320515, 288137, 219328]",[],0
"[137124, 363408, 230355, 219328]",[],0
"[25023, 225800, 118254, 219328]",[],0
"[266300, 277025, 359531, 219328]",[],0
"[338553, 33122, 431784, 126353]",[],0
"[112963, 185480, 206194, 219328]",[],0
"[248096, 104607, 341327, 197838]",[],0
"[305864, 111506, 399095, 204737]",[],0
"[119454, 26823, 212685, 120054]","[(145935, 34939), (181333, 62750), (200563, 62770)]",3
"[112990, 70602, 206221, 163833]","[(182621, 142145)]",1
"[162080, 177746, 255311, 219328]","[(249218, 208706), (243245, 219327)]",2
"[181106, 167894, 274337, 219328]","[(249218, 208706), (243245, 219327)]",2
"[83553, 102750, 176784, 195981]",[],0
"[310307, 225741, 403538, 219328]",[],0
"[152668, 37091, 245899, 130322]","[(181333, 62750), (200563, 62770)]",2
"[208702, 66056, 301933, 159287]",[],0
"[306358, 269050, 399589, 219328]",[],0
"[93212, 207342, 186443, 219328]",[],0
"[124495, 223088, 217726, 219328]",[],0
"[211094, 75612, 304325, 168843]",[],0
"[301768, 339380, 394999, 219328]",[],0
"[240146, 334716, 333377, 219328]",[],0
"[369215, 198247, 462446, 219328]",[],0
"[32237, 345405, 125468, 219328]",[],0
"[331515, 283267, 424746, 219328]",[],0
"[127507, 121271, 220738, 214502]","[(182621, 142145)]",1
"[277084, 217610, 370315, 219328]",[],0
"[263044, 125686, 356275, 218917]",[],0
"[307887, 49137, 401118, 142368]",[],0
"[291385, 66333, 384616, 159564]",[],0
"[88482, 94740, 181713, 187971]",[],0
"[167150, 22888, 260381, 116119]","[(181333, 62750), (200563, 62770)]",2
"[175437, 67775, 268668, 161006]","[(182621, 142145)]",1
"[76905, 332739, 170136, 219328]",[],0
"[342425, 285080, 435656, 219328]",[],0
"[332688, 102332, 425919, 195563]",[],0
"[294634, 226279, 387865, 219328]",[],0
"[142551, 15037, 235782, 108268]","[(171536, 15407), (164496, 15993), (229026, 16672), (232460, 17215), (144008, 17433), (194547, 17907), (150585, 18421), (148995, 19294), (155423, 20233), (165683, 22519), (145935, 34939), (181333, 62750), (200563, 62770)]",13
"[200233, 80318, 293464, 173549]",[],0
"[31441, 278165, 124672, 219328]",[],0
"[121450, 241293, 214681, 219328]",[],0
"[357849, 329566, 451080, 219328]",[],0
"[149703, 226617, 242934, 219328]",[],0
"[39558, 138756, 132789, 219328]",[],0
"[317103, 147712, 410334, 219328]",[],0
"[109409, 184920, 202640, 219328]",[],0
"[357367, 63182, 450598, 156413]",[],0
"[372172, 148675, 465403, 219328]",[],0
"[266106, 202681, 359337, 219328]",[],0
"[162167, 38595, 255398, 131826]","[(181333, 62750), (200563, 62770)]",2
"[146981, 373607, 240212, 219328]",[],0
"[64611, 196426, 157842, 219328]",[],0
"[157365, 110227, 250596, 203458]","[(182621, 142145)]",1
"[186660, 130066, 279891, 219328]","[(249218, 208706), (243245, 219327)]",2
"[134565, 112586, 227796, 205817]","[(182621, 142145)]",1
"[106691, 367280, 199922, 219328]",[],0
"[206535, 71911, 299766, 165142]",[],0
"[288575, 139942, 381806, 219328]",[],0
"[356663, 96661, 449894, 189892]",[],0
"[189698, 212942, 282929, 219328]","[(243245, 219327)]",1
"[22201, 287866, 115432, 219328]",[],0
"[358890, 31045, 452121, 124276]",[],0
"[288429, 235512, 381660, 219328]",[],0
"[367211, 65537, 460442, 158768]",[],0
"[141254, 379942, 234485, 219328]",[],0
"[113495, 276124, 206726, 219328]",[],0
"[165720, 53110, 258951, 146341]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[62947, 270326, 156178, 219328]",[],0
"[229466, 361538, 322697, 219328]",[],0
"[297970, 193149, 391201, 219328]",[],0
"[102209, 85398, 195440, 178629]","[(182621, 142145)]",1
"[72032, 158647, 165263, 219328]",[],0
"[162621, 99327, 255852, 192558]","[(182621, 142145)]",1
"[262941, 162503, 356172, 219328]",[],0
"[137666, 290703, 230897, 219328]",[],0
"[312342, 369738, 405573, 219328]",[],0
"[134232, 48847, 227463, 142078]","[(181333, 62750), (200563, 62770)]",2
"[258517, 109167, 351748, 202398]",[],0
"[195967, 231714, 289198, 219328]",[],0
"[148922, 179930, 242153, 219328]",[],0
"[62274, 81756, 155505, 174987]",[],0
"[251166, 337049, 344397, 219328]",[],0
"[192268, 273744, 285499, 219328]",[],0
"[76102, 40988, 169333, 134219]","[(103123, 45841), (97257, 47150)]",2
"[249765, 218382, 342996, 219328]",[],0
"[260885, 175308, 354116, 219328]",[],0
"[327771, 171471, 421002, 219328]",[],0
"[261934, 82020, 355165, 175251]",[],0
"[156704, 32037, 249935, 125268]","[(181333, 62750), (200563, 62770)]",2
"[223427, 369858, 316658, 219328]",[],0
"[42895, 251169, 136126, 219328]",[],0
"[319253, 101184, 412484, 194415]",[],0
"[43843, 67312, 137074, 160543]","[(59458, 97155), (72803, 67715)]",2
"[214630, 129366, 307861, 219328]","[(249218, 208706), (243245, 219327)]",2
"[161144, 336201, 254375, 219328]",[],0
"[64342, 231114, 157573, 219328]",[],0
"[336817, 314025, 430048, 219328]",[],0
"[162941, 291859, 256172, 219328]",[],0
"[24437, 304881, 117668, 219328]",[],0
"[33827, 220069, 127058, 219328]",[],0
"[224333, 282722, 317564, 219328]",[],0
"[200938, 127304, 294169, 219328]","[(249218, 208706), (243245, 219327)]",2
"[136776, 93604, 230007, 186835]","[(182621, 142145)]",1
"[350712, 349840, 443943, 219328]",[],0
"[64945, 69284, 158176, 162515]",[],0
"[288768, 325444, 381999, 219328]",[],0
"[84356, 163281, 177587, 219328]",[],0
"[195987, 262605, 289218, 219328]",[],0
"[275903, 137200, 369134, 219328]",[],0
"[234652, 86284, 327883, 179515]",[],0
"[321735, 322080, 414966, 219328]",[],0
"[106108, 187243, 199339, 219328]",[],0
"[103213, 353260, 196444, 219328]",[],0
"[19527, 183620, 112758, 219328]",[],0
"[86665, 62042, 179896, 155273]",[],0
"[277275, 173007, 370506, 219328]",[],0
"[326056, 138075, 419287, 219328]",[],0
"[61694, 302725, 154925, 219328]",[],0
"[62604, 366383, 155835, 219328]",[],0
"[258473, 282314, 351704, 219328]",[],0
"[330671, 374111, 423902, 219328]",[],0
"[266844, 158304, 360075, 219328]",[],0
"[183829, 331207, 277060, 219328]",[],0
"[55622, 117575, 148853, 210806]",[],0
"[29785, 340458, 123016, 219328]",[],0
"[219921, 143870, 313152, 219328]","[(249218, 208706), (243245, 219327)]",2
"[276663, 380701, 369894, 219328]",[],0
"[186406, 123337, 279637, 216568]","[(249218, 208706)]",1
"[316550, 186524, 409781, 219328]",[],0
"[144617, 375579, 237848, 219328]",[],0
"[42927, 244130, 136158, 219328]",[],0
"[74865, 28167, 168096, 121398]","[(91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150)]",8
"[360119, 58895, 453350, 152126]",[],0
"[238410, 379734, 331641, 219328]",[],0
"[155447, 183634, 248678, 219328]","[(243245, 219327)]",1
"[141404, 240730, 234635, 219328]",[],0
"[17494, 188088, 110725, 219328]",[],0
"[176566, 342679, 269797, 219328]",[],0
"[135257, 193121, 228488, 219328]",[],0
"[197925, 196035, 291156, 219328]","[(249218, 208706), (243245, 219327)]",2
"[204828, 113679, 298059, 206910]",[],0
"[17249, 214584, 110480, 219328]",[],0
"[337617, 312743, 430848, 219328]",[],0
"[290417, 169703, 383648, 219328]",[],0
"[218093, 324181, 311324, 219328]",[],0
"[19656, 293903, 112887, 219328]",[],0
"[70411, 172877, 163642, 219328]",[],0
"[20803, 235696, 114034, 219328]",[],0
"[83287, 56731, 176518, 149962]",[],0
"[73671, 34714, 166902, 127945]","[(145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150)]",5
"[352266, 299793, 445497, 219328]",[],0
"[161117, 111397, 254348, 204628]","[(182621, 142145)]",1
"[351546, 197627, 444777, 219328]",[],0
"[135216, 304463, 228447, 219328]",[],0
"[51558, 125039, 144789, 218270]",[],0
"[358177, 235100, 451408, 219328]",[],0
"[174517, 345892, 267748, 219328]",[],0
"[340163, 373094, 433394, 219328]",[],0
"[337793, 158405, 431024, 219328]",[],0
"[18988, 42175, 112219, 135406]","[(45785, 56718), (37985, 59118), (59458, 97155), (103123, 45841), (97257, 47150), (72803, 67715)]",6
"[249729, 152311, 342960, 219328]",[],0
"[339847, 208175, 433078, 219328]",[],0
"[120216, 92227, 213447, 185458]","[(182621, 142145)]",1
"[245569, 13813, 338800, 107044]","[(250983, 13907), (286201, 14322), (337473, 17444), (277400, 19941), (306553, 24096), (260858, 24535)]",6
"[90871, 9783, 184102, 102725]","[(90924, 9783), (91406, 9783), (91856, 9783), (92218, 9783), (92609, 9783), (92640, 9783), (93593, 9783), (93783, 9783), (93961, 9783), (94390, 9783), (94602, 9783), (95340, 9783), (95385, 9783), (96416, 9783), (96966, 9783), (98024, 9783), (98327, 9783), (98408, 9783), (100278, 9783), (101493, 9783), (101814, 9783), (102629, 9783), (104677, 9783), (104703, 9783), (105545, 9783), (105570, 9783), (106663, 9783), (107478, 9783), (108346, 9783), (108732, 9783), (108986, 9783), (109213, 9783), (109573, 9783), (110921, 9783), (111164, 9783), (111242, 9783), (112677, 9783), (112976, 9783), (113246, 9783), (114372, 9783), (114520, 9783), (116220, 9783), (116287, 9783), (116488, 9783), (117484, 9783), (121931, 9783), (122165, 9783), (122167, 9783), (122208, 9783), (122416, 9783), (124097, 9783), (124858, 9783), (124923, 9783), (124927, 9783), (125770, 9783), (128325, 9783), (128327, 9783), (128789, 9783), (128817, 9783), (128824, 9783), (130064, 9783), (130097, 9783), (130955, 9783), (131043, 9783), (131366, 9783), (131661, 9783), (132054, 9783), (132210, 9783), (132577, 9783), (133429, 9783), (133609, 9783), (134752, 9783), (135339, 9783), (136248, 9783), (139599, 9783), (140019, 9783), (140329, 9783), (142342, 9783), (143901, 9783), (144911, 9783), (145861, 9783), (146478, 9783), (148084, 9783), (150098, 9783), (151150, 9783), (154464, 9783), (154911, 9783), (157902, 9783), (164328, 9783), (164539, 9783), (166991, 9783), (170262, 9783), (173186, 9783), (173951, 9783), (174921, 9783), (177495, 9783), (181053, 9783), (109659, 10073), (97397, 10118), (117247, 10175), (164153, 10413), (101228, 10532), (157004, 10618), (139551, 10641), (146929, 10643), (93565, 10870), (147676, 10916), (147078, 10944), (159341, 11095), (134002, 11278), (156028, 11367), (100745, 11476), (128706, 11613), (143615, 11672), (122199, 12087), (105003, 12340), (150853, 12820), (96432, 13026), (94047, 13060), (92728, 13196), (129316, 13429), (137355, 13489), (116696, 13511), (132304, 13523), (104767, 13542), (158074, 13700), (139379, 14023), (115607, 14151), (95698, 14228), (113212, 14272), (181926, 14472), (108221, 14539), (168299, 14657), (113997, 14770), (171536, 15407), (125111, 15411), (125429, 15748), (164496, 15993), (117428, 16207), (91779, 16340), (114056, 16475), (130706, 16530), (109712, 16598), (138819, 16651), (144008, 17433), (101506, 17559), (128703, 17618), (150585, 18421), (97661, 18559), (141934, 18755), (108072, 19082), (98057, 19225), (148995, 19294), (155423, 20233), (165683, 22519), (93859, 24177), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (181333, 62750)]",166
"[95517, 307939, 188748, 219328]",[],0
"[364511, 34160, 457742, 127391]",[],0
"[56262, 202003, 149493, 219328]",[],0
"[36585, 358243, 129816, 219328]",[],0
"[125783, 126695, 219014, 219328]","[(182621, 142145)]",1
"[268368, 142003, 361599, 219328]",[],0
"[171744, 304759, 264975, 219328]",[],0
"[204484, 351344, 297715, 219328]",[],0
"[289336, 172482, 382567, 219328]",[],0
"[351261, 374415, 444492, 219328]",[],0
"[268761, 331458, 361992, 219328]",[],0
"[273312, 34306, 366543, 127537]",[],0
"[135926, 76226, 229157, 169457]","[(182621, 142145)]",1
"[119759, 129809, 212990, 219328]","[(182621, 142145)]",1
"[59609, 81742, 152840, 174973]",[],0
"[63452, 29892, 156683, 123123]","[(91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",9
"[322936, 301518, 416167, 219328]",[],0
"[56109, 317431, 149340, 219328]",[],0
"[330478, 235496, 423709, 219328]",[],0
"[245701, 349123, 338932, 219328]",[],0
"[244000, 215458, 337231, 219328]",[],0
"[15490, 331287, 108721, 219328]",[],0
"[341517, 282879, 434748, 219328]",[],0
"[336182, 175248, 429413, 219328]",[],0
"[376836, 281861, 470067, 219328]",[],0
"[118601, 74561, 211832, 167792]","[(182621, 142145)]",1
"[328255, 165135, 421486, 219328]",[],0
"[298532, 162205, 391763, 219328]",[],0
"[360861, 218810, 454092, 219328]",[],0
"[319977, 281641, 413208, 219328]",[],0
"[34484, 248255, 127715, 219328]",[],0
"[307302, 305315, 400533, 219328]",[],0
"[137815, 213981, 231046, 219328]",[],0
"[146482, 299988, 239713, 219328]",[],0
"[355449, 169360, 448680, 219328]",[],0
"[71541, 172743, 164772, 219328]",[],0
"[308696, 377566, 401927, 219328]",[],0
"[142171, 373089, 235402, 219328]",[],0
"[277457, 148209, 370688, 219328]",[],0
"[245206, 242304, 338437, 219328]",[],0
"[62251, 315960, 155482, 219328]",[],0
"[171193, 177300, 264424, 219328]","[(249218, 208706), (243245, 219327)]",2
"[368826, 48086, 462057, 141317]",[],0
"[236560, 186840, 329791, 219328]","[(249218, 208706), (243245, 219327)]",2
"[11694, 64966, 104925, 158197]","[(59458, 97155), (72803, 67715)]",2
"[180649, 316842, 273880, 219328]",[],0
"[63406, 300269, 156637, 219328]",[],0
"[111088, 307420, 204319, 219328]",[],0
"[361032, 358223, 454263, 219328]",[],0
"[10746, 17707, 103977, 110938]","[(41525, 17796), (63107, 18050), (45429, 18052), (53682, 18069), (37806, 18407), (40233, 19562), (50668, 19879), (64482, 19940), (38608, 20050), (44065, 20197), (54163, 20267), (55449, 20430), (31646, 20485), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (44527, 21949), (28947, 21975), (49317, 22137), (37782, 22212), (41126, 22253), (14395, 22342), (46040, 22975), (47542, 24648), (40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (78083, 18380), (97661, 18559), (78438, 19163), (98057, 19225), (89429, 19819), (77898, 21019), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (91686, 32602), (98740, 33456), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",51
"[17596, 170712, 110827, 219328]",[],0
"[250648, 65877, 343879, 159108]",[],0
"[279082, 357264, 372313, 219328]",[],0
"[18587, 270073, 111818, 219328]",[],0
"[132120, 151952, 225351, 219328]",[],0
"[277969, 166128, 371200, 219328]",[],0
"[146584, 113395, 239815, 206626]","[(182621, 142145)]",1
"[218557, 324479, 311788, 219328]",[],0
"[242397, 258075, 335628, 219328]",[],0
"[168973, 181647, 262204, 219328]","[(249218, 208706), (243245, 219327)]",2
"[15926, 310226, 109157, 219328]",[],0
"[324519, 323189, 417750, 219328]",[],0
"[162471, 64075, 255702, 157306]","[(182621, 142145)]",1
"[187277, 371695, 280508, 219328]",[],0
"[55916, 88630, 149147, 181861]","[(59458, 97155)]",1
"[209966, 247382, 303197, 219328]",[],0
"[145616, 190922, 238847, 219328]",[],0
"[154052, 335656, 247283, 219328]",[],0
"[367253, 124249, 460484, 217480]",[],0
"[380161, 104095, 473392, 197326]",[],0
"[297091, 246321, 390322, 219328]",[],0
"[252683, 143938, 345914, 219328]",[],0
"[257550, 57392, 350781, 150623]",[],0
"[51650, 368340, 144881, 219328]",[],0
"[98543, 297934, 191774, 219328]",[],0
"[35493, 139701, 128724, 219328]",[],0
"[196949, 182409, 290180, 219328]","[(249218, 208706), (243245, 219327)]",2
"[196846, 38014, 290077, 131245]","[(200563, 62770)]",1
"[209387, 359544, 302618, 219328]",[],0
"[187010, 99354, 280241, 192585]",[],0
"[157398, 257742, 250629, 219328]",[],0
"[31351, 291544, 124582, 219328]",[],0
"[272509, 166892, 365740, 219328]",[],0
"[175483, 149744, 268714, 219328]","[(249218, 208706), (243245, 219327)]",2
"[333331, 336744, 426562, 219328]",[],0
"[175811, 47494, 269042, 140725]","[(181333, 62750), (200563, 62770)]",2
"[191116, 18504, 284347, 111735]","[(277400, 19941), (260858, 24535), (200563, 62770)]",3
"[243439, 334402, 336670, 219328]",[],0
"[99234, 196277, 192465, 219328]",[],0
"[330829, 162562, 424060, 219328]",[],0
"[372289, 146754, 465520, 219328]",[],0
"[265607, 9783, 358838, 102306]","[(267796, 9783), (274283, 9783), (278024, 9783), (291801, 9783), (303529, 9783), (309759, 9783), (355045, 9783), (298492, 10704), (298475, 11417), (279774, 12055), (315979, 12702), (286201, 14322), (358657, 15258), (337473, 17444), (277400, 19941), (306553, 24096)]",16
"[241685, 90830, 334916, 184061]",[],0
"[136025, 190351, 229256, 219328]",[],0
"[130442, 67632, 223673, 160863]","[(182621, 142145)]",1
"[344085, 33107, 437316, 126338]",[],0
"[207364, 241517, 300595, 219328]",[],0
"[206748, 347107, 299979, 219328]",[],0
"[321992, 27357, 415223, 120588]",[],0
"[178209, 21476, 271440, 114707]","[(260858, 24535), (181333, 62750), (200563, 62770)]",3
"[363681, 14768, 456912, 107999]",[],0
"[248876, 139212, 342107, 219328]","[(249218, 208706)]",1
"[119372, 373330, 212603, 219328]",[],0
"[100429, 252022, 193660, 219328]",[],0
"[61957, 372788, 155188, 219328]",[],0
"[217960, 302750, 311191, 219328]",[],0
"[37346, 146703, 130577, 219328]",[],0
"[63006, 80039, 156237, 173270]",[],0
"[38731, 13617, 131962, 106848]","[(67034, 13769), (44331, 13802), (49175, 14068), (41155, 14314), (53917, 14664), (65308, 14734), (44972, 14862), (50329, 14943), (42513, 15533), (51493, 15564), (54829, 15900), (39855, 16189), (51223, 16726), (63498, 17671), (41525, 17796), (63107, 18050), (45429, 18052), (53682, 18069), (40233, 19562), (50668, 19879), (64482, 19940), (44065, 20197), (54163, 20267), (55449, 20430), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (44527, 21949), (49317, 22137), (41126, 22253), (46040, 22975), (47542, 24648), (40142, 26381), (60551, 27192), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (59458, 97155), (115607, 14151), (80255, 14211), (69969, 14216), (95698, 14228), (113212, 14272), (88748, 14276), (108221, 14539), (81522, 14734), (113997, 14770), (84540, 14828), (83357, 14829), (89325, 14834), (78971, 14940), (81807, 15030), (88006, 15197), (125111, 15411), (125429, 15748), (80282, 15888), (79695, 15889), (76820, 16004), (117428, 16207), (91779, 16340), (114056, 16475), (84227, 16516), (130706, 16530), (109712, 16598), (75988, 16684), (82405, 16839), (70320, 17096), (101506, 17559), (128703, 17618), (78083, 18380), (97661, 18559), (108072, 19082), (78438, 19163), (98057, 19225), (89429, 19819), (77898, 21019), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",92
"[143187, 229947, 236418, 219328]",[],0
"[283138, 354455, 376369, 219328]",[],0
"[312738, 157484, 405969, 219328]",[],0
"[43892, 182974, 137123, 219328]",[],0
"[260623, 314497, 353854, 219328]",[],0
"[185574, 147311, 278805, 219328]","[(249218, 208706), (243245, 219327)]",2
"[183431, 129451, 276662, 219328]","[(249218, 208706), (243245, 219327)]",2
"[32906, 280710, 126137, 219328]",[],0
"[132939, 239960, 226170, 219328]",[],0
"[282488, 379006, 375719, 219328]",[],0
"[17472, 363728, 110703, 219328]",[],0
"[208719, 175203, 301950, 219328]","[(249218, 208706), (243245, 219327)]",2
"[30470, 283015, 123701, 219328]",[],0
"[114523, 67984, 207754, 161215]","[(182621, 142145)]",1
"[302461, 135969, 395692, 219328]",[],0
"[23907, 290613, 117138, 219328]",[],0
"[172196, 86599, 265427, 179830]","[(182621, 142145)]",1
"[134461, 308035, 227692, 219328]",[],0
"[266298, 291585, 359529, 219328]",[],0
"[267057, 235401, 360288, 219328]",[],0
"[102325, 242319, 195556, 219328]",[],0
"[145719, 98276, 238950, 191507]","[(182621, 142145)]",1
"[28230, 197224, 121461, 219328]",[],0
"[362255, 163055, 455486, 219328]",[],0
"[187226, 336453, 280457, 219328]",[],0
"[151849, 128185, 245080, 219328]","[(182621, 142145), (243245, 219327)]",2
"[213147, 10986, 306378, 104217]","[(250207, 11064), (298475, 11417), (279774, 12055), (217026, 12784), (219818, 13637), (250983, 13907), (286201, 14322), (221990, 14496), (244062, 15465), (229026, 16672), (232460, 17215), (277400, 19941), (260858, 24535)]",13
"[39216, 364695, 132447, 219328]",[],0
"[60681, 79292, 153912, 172523]",[],0
"[321943, 181186, 415174, 219328]",[],0
"[303706, 94636, 396937, 187867]",[],0
"[18272, 29916, 111503, 123147]","[(59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (91686, 32602), (98740, 33456), (105291, 33531), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",14
"[287977, 93381, 381208, 186612]",[],0
"[311865, 89341, 405096, 182572]",[],0
"[49298, 81281, 142529, 174512]","[(59458, 97155)]",1
"[87332, 295299, 180563, 219328]",[],0
"[105992, 221737, 199223, 219328]",[],0
"[212034, 17935, 305265, 111166]","[(277400, 19941), (260858, 24535)]",2
"[201708, 159223, 294939, 219328]","[(249218, 208706), (243245, 219327)]",2
"[188619, 303556, 281850, 219328]",[],0
"[16496, 132502, 109727, 219328]",[],0
"[316497, 13357, 409728, 106588]","[(358657, 15258), (337473, 17444)]",2
"[200835, 200710, 294066, 219328]","[(249218, 208706), (243245, 219327)]",2
"[187608, 53352, 280839, 146583]","[(200563, 62770)]",1
"[309413, 362647, 402644, 219328]",[],0
"[367428, 202605, 460659, 219328]",[],0
"[199616, 42046, 292847, 135277]","[(200563, 62770)]",1
"[222778, 106538, 316009, 199769]",[],0
"[197330, 309664, 290561, 219328]",[],0
"[140403, 86924, 233634, 180155]","[(182621, 142145)]",1
"[119685, 283037, 212916, 219328]",[],0
"[105372, 322840, 198603, 219328]",[],0
"[78859, 273186, 172090, 219328]",[],0
"[66601, 175208, 159832, 219328]",[],0
"[313195, 313636, 406426, 219328]",[],0
"[301500, 335942, 394731, 219328]",[],0
"[333524, 58481, 426755, 151712]",[],0
"[331320, 94884, 424551, 188115]",[],0
"[195643, 142027, 288874, 219328]","[(249218, 208706), (243245, 219327)]",2
"[253464, 145621, 346695, 219328]",[],0
"[242291, 105069, 335522, 198300]",[],0
"[215188, 227579, 308419, 219328]",[],0
"[197063, 59184, 290294, 152415]","[(200563, 62770)]",1
"[174430, 86610, 267661, 179841]","[(182621, 142145)]",1
"[144140, 102135, 237371, 195366]","[(182621, 142145)]",1
"[184359, 242798, 277590, 219328]",[],0
"[50535, 204288, 143766, 219328]",[],0
"[204108, 148664, 297339, 219328]","[(249218, 208706), (243245, 219327)]",2
"[355443, 192573, 448674, 219328]",[],0
"[85945, 225184, 179176, 219328]",[],0
"[116607, 112830, 209838, 206061]","[(182621, 142145)]",1
"[90801, 313345, 184032, 219328]",[],0
"[249149, 319860, 342380, 219328]",[],0
"[231940, 353563, 325171, 219328]",[],0
"[315675, 376831, 408906, 219328]",[],0
"[136162, 9783, 229393, 102173]","[(136248, 9783), (139599, 9783), (140019, 9783), (140329, 9783), (142342, 9783), (143901, 9783), (144911, 9783), (145861, 9783), (146478, 9783), (148084, 9783), (150098, 9783), (151150, 9783), (154464, 9783), (154911, 9783), (157902, 9783), (164328, 9783), (164539, 9783), (166991, 9783), (170262, 9783), (173186, 9783), (173951, 9783), (174921, 9783), (177495, 9783), (181053, 9783), (187887, 9783), (188015, 9783), (196757, 9783), (198025, 9783), (203374, 9783), (204027, 9783), (205920, 9783), (207521, 9783), (212790, 9783), (219955, 9783), (224952, 9783), (227412, 9783), (164153, 10413), (192522, 10541), (157004, 10618), (139551, 10641), (146929, 10643), (147676, 10916), (147078, 10944), (159341, 11095), (191871, 11154), (156028, 11367), (205048, 11389), (143615, 11672), (193616, 12009), (217026, 12784), (150853, 12820), (137355, 13489), (208038, 13601), (219818, 13637), (158074, 13700), (139379, 14023), (181926, 14472), (221990, 14496), (168299, 14657), (171536, 15407), (164496, 15993), (138819, 16651), (229026, 16672), (144008, 17433), (194547, 17907), (150585, 18421), (141934, 18755), (148995, 19294), (155423, 20233), (165683, 22519), (145935, 34939), (181333, 62750), (200563, 62770)]",73
"[199783, 79672, 293014, 172903]",[],0
"[24286, 239373, 117517, 219328]",[],0
"[222637, 305708, 315868, 219328]",[],0
"[57779, 35493, 151010, 128724]","[(59032, 35658), (59458, 97155), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",7
"[211714, 159843, 304945, 219328]","[(249218, 208706), (243245, 219327)]",2
"[335720, 369809, 428951, 219328]",[],0
"[112620, 234019, 205851, 219328]",[],0
"[9729, 380644, 102960, 219328]",[],0
"[329676, 128325, 422907, 219328]",[],0
"[219907, 330290, 313138, 219328]",[],0
"[262399, 266958, 355630, 219328]",[],0
"[322642, 231033, 415873, 219328]",[],0
"[219548, 220477, 312779, 219328]",[],0
"[40122, 170631, 133353, 219328]",[],0
"[100418, 95854, 193649, 189085]","[(182621, 142145)]",1
"[176105, 72005, 269336, 165236]","[(182621, 142145)]",1
"[272345, 334695, 365576, 219328]",[],0
"[243667, 91562, 336898, 184793]",[],0
"[309702, 212567, 402933, 219328]",[],0
"[127554, 74041, 220785, 167272]","[(182621, 142145)]",1
"[142068, 17437, 235299, 110668]","[(194547, 17907), (150585, 18421), (148995, 19294), (155423, 20233), (165683, 22519), (145935, 34939), (181333, 62750), (200563, 62770)]",8
"[248046, 172538, 341277, 219328]","[(249218, 208706)]",1
"[259706, 190634, 352937, 219328]",[],0
"[274468, 122960, 367699, 216191]",[],0
"[171836, 305694, 265067, 219328]",[],0
"[23094, 265635, 116325, 219328]",[],0
"[372862, 80160, 466093, 173391]",[],0
"[150329, 116652, 243560, 209883]","[(182621, 142145)]",1
"[204098, 16259, 297329, 109490]","[(229026, 16672), (232460, 17215), (277400, 19941), (260858, 24535)]",4
"[158540, 334948, 251771, 219328]",[],0
"[234414, 126929, 327645, 219328]","[(249218, 208706), (243245, 219327)]",2
"[11622, 123814, 104853, 217045]",[],0
"[327470, 210989, 420701, 219328]",[],0
"[77884, 141023, 171115, 219328]",[],0
"[341319, 310757, 434550, 219328]",[],0
"[298429, 112734, 391660, 205965]",[],0
"[73833, 212689, 167064, 219328]",[],0
"[304127, 355109, 397358, 219328]",[],0
"[259986, 197479, 353217, 219328]",[],0
"[361273, 254332, 454504, 219328]",[],0
"[329374, 78917, 422605, 172148]",[],0
"[24254, 322301, 117485, 219328]",[],0
"[215853, 352795, 309084, 219328]",[],0
"[230153, 188981, 323384, 219328]","[(249218, 208706), (243245, 219327)]",2
"[170469, 82830, 263700, 176061]","[(182621, 142145)]",1
"[160225, 269596, 253456, 219328]",[],0
"[144573, 216353, 237804, 219328]",[],0
"[380097, 321918, 473328, 219328]",[],0
"[134526, 250307, 227757, 219328]",[],0
"[114047, 371316, 207278, 219328]",[],0
"[103962, 268472, 197193, 219328]",[],0
"[247189, 27914, 340420, 121145]",[],0
"[223098, 114281, 316329, 207512]",[],0
"[284232, 161453, 377463, 219328]",[],0
