SRC_middle Query: Small,Depth,# Hops,BBoxes,Data Size
"[24, 32, 30, 38]",6,6,"[24, 32, 32, 40]",64
"[47, 4, 53, 10]",4,4,"[40, 0, 56, 16]",256
"[37, 3, 43, 9]",5,5,"[36, 0, 44, 16]",128
"[43, 52, 49, 58]",4,4,"[40, 48, 56, 64]",256
"[23, 30, 29, 36]",4,4,"[16, 24, 32, 40]",256
"[18, 14, 24, 20]",6,6,"[16, 12, 24, 20]",64
"[6, 28, 12, 34]",6,6,"[4, 28, 12, 36]",64
"[34, 10, 40, 16]",6,6,"[32, 8, 40, 16]",64
"[43, 38, 49, 44]",4,4,"[40, 32, 56, 48]",256
"[34, 9, 40, 15]",6,6,"[32, 8, 40, 16]",64
"[10, 51, 16, 57]",5,5,"[8, 48, 16, 64]",128
"[22, 46, 28, 52]",6,6,"[20, 44, 28, 52]",64
"[21, 1, 27, 7]",6,6,"[20, 0, 28, 8]",64
"[31, 30, 37, 36]",4,4,"[24, 24, 40, 40]",256
"[12, 49, 18, 55]",6,6,"[12, 48, 20, 56]",64
"[4, 40, 10, 46]",6,6,"[4, 40, 12, 48]",64
"[11, 37, 17, 43]",4,4,"[8, 32, 24, 48]",256
"[14, 58, 20, 64]",6,6,"[12, 56, 20, 64]",64
"[51, 26, 57, 32]",4,4,"[48, 24, 64, 40]",256
"[41, 44, 47, 50]",6,6,"[40, 44, 48, 52]",64
"[9, 54, 15, 60]",6,6,"[8, 52, 16, 60]",64
"[31, 1, 37, 7]",4,4,"[24, 0, 40, 16]",256
"[41, 25, 47, 31]",6,6,"[40, 24, 48, 32]",64
"[10, 13, 16, 19]",6,6,"[8, 12, 16, 20]",64
"[57, 38, 63, 44]",6,6,"[56, 36, 64, 44]",64
"[33, 4, 39, 10]",6,6,"[32, 4, 40, 12]",64
"[50, 25, 56, 31]",6,6,"[48, 24, 56, 32]",64
"[3, 35, 9, 41]",4,4,"[0, 32, 16, 48]",256
"[37, 1, 43, 7]",6,6,"[36, 0, 44, 8]",64
"[10, 32, 16, 38]",6,6,"[8, 32, 16, 40]",64
"[30, 19, 36, 25]",5,5,"[28, 16, 36, 32]",128
"[18, 35, 24, 41]",5,5,"[16, 32, 24, 48]",128
"[35, 30, 41, 36]",4,4,"[32, 24, 48, 40]",256
"[7, 40, 13, 46]",4,4,"[0, 32, 16, 48]",256
"[37, 1, 43, 7]",6,6,"[36, 0, 44, 8]",64
"[1, 12, 7, 18]",6,6,"[0, 12, 8, 20]",64
"[38, 22, 44, 28]",6,6,"[36, 20, 44, 28]",64
"[3, 11, 9, 17]",4,4,"[0, 8, 16, 24]",256
"[48, 33, 54, 39]",6,6,"[48, 32, 56, 40]",64
"[50, 36, 56, 42]",6,6,"[48, 36, 56, 44]",64
"[42, 55, 48, 61]",5,5,"[40, 48, 48, 64]",128
"[53, 28, 59, 34]",6,6,"[52, 28, 60, 36]",64
"[38, 4, 44, 10]",6,6,"[36, 4, 44, 12]",64
"[45, 33, 51, 39]",6,6,"[44, 32, 52, 40]",64
"[20, 20, 26, 26]",6,6,"[20, 20, 28, 28]",64
"[58, 32, 64, 38]",6,6,"[56, 32, 64, 40]",64
"[45, 42, 51, 48]",6,6,"[44, 40, 52, 48]",64
"[22, 21, 28, 27]",6,6,"[20, 20, 28, 28]",64
"[52, 43, 58, 49]",5,5,"[52, 40, 60, 56]",128
"[17, 38, 23, 44]",6,6,"[16, 36, 24, 44]",64
"[23, 28, 29, 34]",4,4,"[16, 24, 32, 40]",256
"[35, 13, 41, 19]",4,4,"[32, 8, 48, 24]",256
"[56, 43, 62, 49]",5,5,"[56, 40, 64, 56]",128
"[27, 2, 33, 8]",4,4,"[24, 0, 40, 16]",256
"[21, 23, 27, 29]",5,5,"[20, 16, 28, 32]",128
"[42, 26, 48, 32]",6,6,"[40, 24, 48, 32]",64
"[6, 41, 12, 47]",6,6,"[4, 40, 12, 48]",64
"[54, 41, 60, 47]",6,6,"[52, 40, 60, 48]",64
"[57, 49, 63, 55]",6,6,"[56, 48, 64, 56]",64
"[45, 53, 51, 59]",6,6,"[44, 52, 52, 60]",64
"[55, 49, 61, 55]",4,4,"[48, 40, 64, 56]",256
"[46, 12, 52, 18]",6,6,"[44, 12, 52, 20]",64
"[8, 41, 14, 47]",6,6,"[8, 40, 16, 48]",64
"[30, 35, 36, 41]",5,5,"[28, 32, 36, 48]",128
"[56, 46, 62, 52]",6,6,"[56, 44, 64, 52]",64
"[58, 28, 64, 34]",6,6,"[56, 28, 64, 36]",64
"[19, 49, 25, 55]",4,4,"[16, 40, 32, 56]",256
"[35, 22, 41, 28]",4,4,"[32, 16, 48, 32]",256
"[34, 11, 40, 17]",5,5,"[32, 8, 40, 24]",128
"[50, 2, 56, 8]",6,6,"[48, 0, 56, 8]",64
"[14, 45, 20, 51]",6,6,"[12, 44, 20, 52]",64
"[48, 50, 54, 56]",6,6,"[48, 48, 56, 56]",64
"[55, 18, 61, 24]",4,4,"[48, 16, 64, 32]",256
"[45, 51, 51, 57]",5,5,"[44, 48, 52, 64]",128
"[21, 5, 27, 11]",6,6,"[20, 4, 28, 12]",64
"[54, 29, 60, 35]",6,6,"[52, 28, 60, 36]",64
"[8, 27, 14, 33]",5,5,"[8, 24, 16, 40]",128
"[49, 32, 55, 38]",6,6,"[48, 32, 56, 40]",64
"[5, 12, 11, 18]",6,6,"[4, 12, 12, 20]",64
"[4, 32, 10, 38]",6,6,"[4, 32, 12, 40]",64
"[11, 52, 17, 58]",4,4,"[8, 48, 24, 64]",256
"[4, 17, 10, 23]",6,6,"[4, 16, 12, 24]",64
"[25, 49, 31, 55]",6,6,"[24, 48, 32, 56]",64
"[46, 13, 52, 19]",6,6,"[44, 12, 52, 20]",64
"[32, 33, 38, 39]",6,6,"[32, 32, 40, 40]",64
"[5, 20, 11, 26]",6,6,"[4, 20, 12, 28]",64
"[50, 7, 56, 13]",5,5,"[48, 0, 56, 16]",128
"[42, 0, 48, 6]",6,6,"[40, 0, 48, 8]",64
"[37, 49, 43, 55]",6,6,"[36, 48, 44, 56]",64
"[10, 9, 16, 15]",6,6,"[8, 8, 16, 16]",64
"[0, 8, 6, 14]",6,6,"[0, 8, 8, 16]",64
"[53, 9, 59, 15]",6,6,"[52, 8, 60, 16]",64
"[11, 18, 17, 24]",4,4,"[8, 16, 24, 32]",256
"[11, 13, 17, 19]",4,4,"[8, 8, 24, 24]",256
"[36, 56, 42, 62]",6,6,"[36, 56, 44, 64]",64
"[38, 48, 44, 54]",6,6,"[36, 48, 44, 56]",64
"[2, 38, 8, 44]",6,6,"[0, 36, 8, 44]",64
"[11, 20, 17, 26]",4,4,"[8, 16, 24, 32]",256
"[58, 20, 64, 26]",6,6,"[56, 20, 64, 28]",64
"[26, 32, 32, 38]",6,6,"[24, 32, 32, 40]",64
"[55, 37, 61, 43]",4,4,"[48, 32, 64, 48]",256
"[44, 46, 50, 52]",6,6,"[44, 44, 52, 52]",64
"[48, 33, 54, 39]",6,6,"[48, 32, 56, 40]",64
"[11, 48, 17, 54]",4,4,"[8, 40, 24, 56]",256
"[41, 45, 47, 51]",6,6,"[40, 44, 48, 52]",64
"[36, 20, 42, 26]",6,6,"[36, 20, 44, 28]",64
"[33, 53, 39, 59]",6,6,"[32, 52, 40, 60]",64
"[18, 57, 24, 63]",6,6,"[16, 56, 24, 64]",64
"[9, 25, 15, 31]",6,6,"[8, 24, 16, 32]",64
"[42, 29, 48, 35]",6,6,"[40, 28, 48, 36]",64
"[56, 7, 62, 13]",5,5,"[56, 0, 64, 16]",128
"[11, 16, 17, 22]",4,4,"[8, 16, 24, 32]",256
"[49, 48, 55, 54]",6,6,"[48, 48, 56, 56]",64
"[10, 47, 16, 53]",5,5,"[8, 40, 16, 56]",128
"[53, 40, 59, 46]",6,6,"[52, 40, 60, 48]",64
"[23, 28, 29, 34]",4,4,"[16, 24, 32, 40]",256
"[19, 15, 25, 21]",4,4,"[16, 8, 32, 24]",256
"[2, 28, 8, 34]",6,6,"[0, 28, 8, 36]",64
"[24, 46, 30, 52]",6,6,"[24, 44, 32, 52]",64
"[52, 40, 58, 46]",6,6,"[52, 40, 60, 48]",64
"[0, 19, 6, 25]",5,5,"[0, 16, 8, 32]",128
"[12, 32, 18, 38]",6,6,"[12, 32, 20, 40]",64
"[41, 5, 47, 11]",6,6,"[40, 4, 48, 12]",64
"[38, 15, 44, 21]",5,5,"[36, 8, 44, 24]",128
"[22, 14, 28, 20]",6,6,"[20, 12, 28, 20]",64
"[56, 11, 62, 17]",5,5,"[56, 8, 64, 24]",128
"[16, 5, 22, 11]",6,6,"[16, 4, 24, 12]",64
"[21, 10, 27, 16]",6,6,"[20, 8, 28, 16]",64
"[57, 52, 63, 58]",6,6,"[56, 52, 64, 60]",64
"[37, 41, 43, 47]",6,6,"[36, 40, 44, 48]",64
"[58, 37, 64, 43]",6,6,"[56, 36, 64, 44]",64
"[5, 6, 11, 12]",6,6,"[4, 4, 12, 12]",64
"[4, 45, 10, 51]",6,6,"[4, 44, 12, 52]",64
"[41, 50, 47, 56]",6,6,"[40, 48, 48, 56]",64
"[35, 4, 41, 10]",4,4,"[32, 0, 48, 16]",256
"[36, 13, 42, 19]",6,6,"[36, 12, 44, 20]",64
"[25, 15, 31, 21]",5,5,"[24, 8, 32, 24]",128
"[35, 23, 41, 29]",4,4,"[32, 16, 48, 32]",256
"[42, 6, 48, 12]",6,6,"[40, 4, 48, 12]",64
"[5, 39, 11, 45]",5,5,"[4, 32, 12, 48]",128
"[51, 32, 57, 38]",4,4,"[48, 24, 64, 40]",256
"[46, 21, 52, 27]",6,6,"[44, 20, 52, 28]",64
"[34, 21, 40, 27]",6,6,"[32, 20, 40, 28]",64
"[38, 27, 44, 33]",5,5,"[36, 24, 44, 40]",128
"[37, 24, 43, 30]",6,6,"[36, 24, 44, 32]",64
"[14, 29, 20, 35]",6,6,"[12, 28, 20, 36]",64
"[2, 4, 8, 10]",6,6,"[0, 4, 8, 12]",64
"[54, 47, 60, 53]",5,5,"[52, 40, 60, 56]",128
"[55, 4, 61, 10]",4,4,"[48, 0, 64, 16]",256
"[1, 28, 7, 34]",6,6,"[0, 28, 8, 36]",64
"[54, 38, 60, 44]",6,6,"[52, 36, 60, 44]",64
"[42, 22, 48, 28]",6,6,"[40, 20, 48, 28]",64
"[43, 51, 49, 57]",4,4,"[40, 48, 56, 64]",256
"[51, 7, 57, 13]",4,4,"[48, 0, 64, 16]",256
"[42, 18, 48, 24]",6,6,"[40, 16, 48, 24]",64
"[7, 43, 13, 49]",4,4,"[0, 40, 16, 56]",256
"[50, 4, 56, 10]",6,6,"[48, 4, 56, 12]",64
"[9, 42, 15, 48]",6,6,"[8, 40, 16, 48]",64
"[12, 14, 18, 20]",6,6,"[12, 12, 20, 20]",64
"[34, 2, 40, 8]",6,6,"[32, 0, 40, 8]",64
"[41, 49, 47, 55]",6,6,"[40, 48, 48, 56]",64
"[31, 48, 37, 54]",4,4,"[24, 40, 40, 56]",256
"[7, 51, 13, 57]",4,4,"[0, 48, 16, 64]",256
"[12, 12, 18, 18]",6,6,"[12, 12, 20, 20]",64
"[29, 15, 35, 21]",5,5,"[28, 8, 36, 24]",128
"[36, 9, 42, 15]",6,6,"[36, 8, 44, 16]",64
"[55, 47, 61, 53]",4,4,"[48, 40, 64, 56]",256
"[13, 45, 19, 51]",6,6,"[12, 44, 20, 52]",64
"[15, 12, 21, 18]",4,4,"[8, 8, 24, 24]",256
"[43, 51, 49, 57]",4,4,"[40, 48, 56, 64]",256
"[11, 13, 17, 19]",4,4,"[8, 8, 24, 24]",256
"[5, 15, 11, 21]",5,5,"[4, 8, 12, 24]",128
"[10, 29, 16, 35]",6,6,"[8, 28, 16, 36]",64
"[7, 42, 13, 48]",4,4,"[0, 32, 16, 48]",256
"[47, 34, 53, 40]",4,4,"[40, 24, 56, 40]",256
"[50, 19, 56, 25]",5,5,"[48, 16, 56, 32]",128
"[29, 22, 35, 28]",6,6,"[28, 20, 36, 28]",64
"[55, 9, 61, 15]",4,4,"[48, 8, 64, 24]",256
"[50, 11, 56, 17]",5,5,"[48, 8, 56, 24]",128
"[10, 16, 16, 22]",6,6,"[8, 16, 16, 24]",64
"[16, 41, 22, 47]",6,6,"[16, 40, 24, 48]",64
"[39, 18, 45, 24]",4,4,"[32, 16, 48, 32]",256
"[34, 19, 40, 25]",5,5,"[32, 16, 40, 32]",128
"[55, 14, 61, 20]",4,4,"[48, 8, 64, 24]",256
"[9, 11, 15, 17]",5,5,"[8, 8, 16, 24]",128
"[1, 3, 7, 9]",5,5,"[0, 0, 8, 16]",128
"[28, 10, 34, 16]",6,6,"[28, 8, 36, 16]",64
"[31, 42, 37, 48]",4,4,"[24, 32, 40, 48]",256
"[41, 41, 47, 47]",6,6,"[40, 40, 48, 48]",64
"[8, 7, 14, 13]",5,5,"[8, 0, 16, 16]",128
"[21, 23, 27, 29]",5,5,"[20, 16, 28, 32]",128
"[27, 12, 33, 18]",4,4,"[24, 8, 40, 24]",256
"[5, 17, 11, 23]",6,6,"[4, 16, 12, 24]",64
"[12, 10, 18, 16]",6,6,"[12, 8, 20, 16]",64
"[35, 50, 41, 56]",4,4,"[32, 40, 48, 56]",256
"[31, 4, 37, 10]",4,4,"[24, 0, 40, 16]",256
"[29, 36, 35, 42]",6,6,"[28, 36, 36, 44]",64
"[29, 43, 35, 49]",5,5,"[28, 40, 36, 56]",128
"[18, 2, 24, 8]",6,6,"[16, 0, 24, 8]",64
"[25, 22, 31, 28]",6,6,"[24, 20, 32, 28]",64
"[1, 17, 7, 23]",6,6,"[0, 16, 8, 24]",64
"[14, 12, 20, 18]",6,6,"[12, 12, 20, 20]",64
"[46, 43, 52, 49]",5,5,"[44, 40, 52, 56]",128
"[5, 58, 11, 64]",6,6,"[4, 56, 12, 64]",64
"[15, 9, 21, 15]",4,4,"[8, 8, 24, 24]",256
"[24, 51, 30, 57]",5,5,"[24, 48, 32, 64]",128
"[55, 41, 61, 47]",4,4,"[48, 32, 64, 48]",256
"[28, 7, 34, 13]",5,5,"[28, 0, 36, 16]",128
"[4, 38, 10, 44]",6,6,"[4, 36, 12, 44]",64
"[50, 53, 56, 59]",6,6,"[48, 52, 56, 60]",64
"[24, 19, 30, 25]",5,5,"[24, 16, 32, 32]",128
"[37, 35, 43, 41]",5,5,"[36, 32, 44, 48]",128
"[16, 40, 22, 46]",6,6,"[16, 40, 24, 48]",64
"[51, 53, 57, 59]",4,4,"[48, 48, 64, 64]",256
"[37, 46, 43, 52]",6,6,"[36, 44, 44, 52]",64
"[41, 39, 47, 45]",5,5,"[40, 32, 48, 48]",128
"[34, 31, 40, 37]",5,5,"[32, 24, 40, 40]",128
"[27, 46, 33, 52]",4,4,"[24, 40, 40, 56]",256
"[31, 46, 37, 52]",4,4,"[24, 40, 40, 56]",256
"[36, 48, 42, 54]",6,6,"[36, 48, 44, 56]",64
"[48, 41, 54, 47]",6,6,"[48, 40, 56, 48]",64
"[57, 11, 63, 17]",5,5,"[56, 8, 64, 24]",128
"[45, 14, 51, 20]",6,6,"[44, 12, 52, 20]",64
"[30, 57, 36, 63]",6,6,"[28, 56, 36, 64]",64
"[3, 6, 9, 12]",4,4,"[0, 0, 16, 16]",256
"[44, 50, 50, 56]",6,6,"[44, 48, 52, 56]",64
"[38, 20, 44, 26]",6,6,"[36, 20, 44, 28]",64
"[46, 10, 52, 16]",6,6,"[44, 8, 52, 16]",64
"[7, 55, 13, 61]",4,4,"[0, 48, 16, 64]",256
"[27, 4, 33, 10]",4,4,"[24, 0, 40, 16]",256
"[53, 30, 59, 36]",6,6,"[52, 28, 60, 36]",64
"[9, 53, 15, 59]",6,6,"[8, 52, 16, 60]",64
"[25, 11, 31, 17]",5,5,"[24, 8, 32, 24]",128
"[54, 40, 60, 46]",6,6,"[52, 40, 60, 48]",64
"[3, 46, 9, 52]",4,4,"[0, 40, 16, 56]",256
"[33, 14, 39, 20]",6,6,"[32, 12, 40, 20]",64
"[32, 11, 38, 17]",5,5,"[32, 8, 40, 24]",128
"[5, 39, 11, 45]",5,5,"[4, 32, 12, 48]",128
"[26, 44, 32, 50]",6,6,"[24, 44, 32, 52]",64
"[47, 42, 53, 48]",4,4,"[40, 32, 56, 48]",256
"[11, 10, 17, 16]",4,4,"[8, 8, 24, 24]",256
"[21, 17, 27, 23]",6,6,"[20, 16, 28, 24]",64
"[22, 27, 28, 33]",5,5,"[20, 24, 28, 40]",128
"[14, 18, 20, 24]",6,6,"[12, 16, 20, 24]",64
"[11, 49, 17, 55]",4,4,"[8, 40, 24, 56]",256
"[58, 33, 64, 39]",6,6,"[56, 32, 64, 40]",64
"[52, 36, 58, 42]",6,6,"[52, 36, 60, 44]",64
"[38, 27, 44, 33]",5,5,"[36, 24, 44, 40]",128
"[5, 44, 11, 50]",6,6,"[4, 44, 12, 52]",64
"[15, 11, 21, 17]",4,4,"[8, 8, 24, 24]",256
"[12, 53, 18, 59]",6,6,"[12, 52, 20, 60]",64
"[33, 20, 39, 26]",6,6,"[32, 20, 40, 28]",64
"[18, 1, 24, 7]",6,6,"[16, 0, 24, 8]",64
"[43, 39, 49, 45]",4,4,"[40, 32, 56, 48]",256
"[26, 51, 32, 57]",5,5,"[24, 48, 32, 64]",128
"[13, 18, 19, 24]",6,6,"[12, 16, 20, 24]",64
"[20, 47, 26, 53]",5,5,"[20, 40, 28, 56]",128
"[38, 30, 44, 36]",6,6,"[36, 28, 44, 36]",64
"[11, 39, 17, 45]",4,4,"[8, 32, 24, 48]",256
"[15, 32, 21, 38]",4,4,"[8, 24, 24, 40]",256
"[1, 5, 7, 11]",6,6,"[0, 4, 8, 12]",64
"[40, 57, 46, 63]",6,6,"[40, 56, 48, 64]",64
"[35, 39, 41, 45]",4,4,"[32, 32, 48, 48]",256
"[34, 45, 40, 51]",6,6,"[32, 44, 40, 52]",64
"[27, 3, 33, 9]",4,4,"[24, 0, 40, 16]",256
"[17, 44, 23, 50]",6,6,"[16, 44, 24, 52]",64
"[46, 20, 52, 26]",6,6,"[44, 20, 52, 28]",64
"[2, 1, 8, 7]",6,6,"[0, 0, 8, 8]",64
"[50, 53, 56, 59]",6,6,"[48, 52, 56, 60]",64
"[30, 44, 36, 50]",6,6,"[28, 44, 36, 52]",64
"[43, 25, 49, 31]",4,4,"[40, 24, 56, 40]",256
"[41, 46, 47, 52]",6,6,"[40, 44, 48, 52]",64
"[25, 14, 31, 20]",6,6,"[24, 12, 32, 20]",64
"[26, 45, 32, 51]",6,6,"[24, 44, 32, 52]",64
"[39, 23, 45, 29]",4,4,"[32, 16, 48, 32]",256
"[9, 26, 15, 32]",6,6,"[8, 24, 16, 32]",64
"[48, 19, 54, 25]",5,5,"[48, 16, 56, 32]",128
"[23, 23, 29, 29]",4,4,"[16, 16, 32, 32]",256
"[4, 23, 10, 29]",5,5,"[4, 16, 12, 32]",128
"[10, 46, 16, 52]",6,6,"[8, 44, 16, 52]",64
"[52, 4, 58, 10]",6,6,"[52, 4, 60, 12]",64
"[41, 54, 47, 60]",6,6,"[40, 52, 48, 60]",64
"[23, 38, 29, 44]",4,4,"[16, 32, 32, 48]",256
"[33, 14, 39, 20]",6,6,"[32, 12, 40, 20]",64
"[43, 24, 49, 30]",4,4,"[40, 24, 56, 40]",256
"[2, 6, 8, 12]",6,6,"[0, 4, 8, 12]",64
"[57, 45, 63, 51]",6,6,"[56, 44, 64, 52]",64
"[13, 51, 19, 57]",5,5,"[12, 48, 20, 64]",128
"[9, 24, 15, 30]",6,6,"[8, 24, 16, 32]",64
"[10, 13, 16, 19]",6,6,"[8, 12, 16, 20]",64
"[7, 31, 13, 37]",4,4,"[0, 24, 16, 40]",256
"[44, 46, 50, 52]",6,6,"[44, 44, 52, 52]",64
"[15, 12, 21, 18]",4,4,"[8, 8, 24, 24]",256
"[25, 11, 31, 17]",5,5,"[24, 8, 32, 24]",128
"[0, 24, 6, 30]",6,6,"[0, 24, 8, 32]",64
"[32, 3, 38, 9]",5,5,"[32, 0, 40, 16]",128
"[38, 40, 44, 46]",6,6,"[36, 40, 44, 48]",64
"[1, 53, 7, 59]",6,6,"[0, 52, 8, 60]",64
"[6, 30, 12, 36]",6,6,"[4, 28, 12, 36]",64
"[46, 11, 52, 17]",5,5,"[44, 8, 52, 24]",128
"[36, 36, 42, 42]",6,6,"[36, 36, 44, 44]",64
"[52, 52, 58, 58]",6,6,"[52, 52, 60, 60]",64
"[44, 49, 50, 55]",6,6,"[44, 48, 52, 56]",64
"[29, 1, 35, 7]",6,6,"[28, 0, 36, 8]",64
"[57, 11, 63, 17]",5,5,"[56, 8, 64, 24]",128
"[16, 56, 22, 62]",6,6,"[16, 56, 24, 64]",64
"[30, 49, 36, 55]",6,6,"[28, 48, 36, 56]",64
"[32, 17, 38, 23]",6,6,"[32, 16, 40, 24]",64
"[33, 47, 39, 53]",5,5,"[32, 40, 40, 56]",128
"[13, 22, 19, 28]",6,6,"[12, 20, 20, 28]",64
"[39, 54, 45, 60]",4,4,"[32, 48, 48, 64]",256
"[26, 32, 32, 38]",6,6,"[24, 32, 32, 40]",64
"[50, 4, 56, 10]",6,6,"[48, 4, 56, 12]",64
"[5, 46, 11, 52]",6,6,"[4, 44, 12, 52]",64
"[36, 33, 42, 39]",6,6,"[36, 32, 44, 40]",64
"[5, 27, 11, 33]",5,5,"[4, 24, 12, 40]",128
"[40, 23, 46, 29]",5,5,"[40, 16, 48, 32]",128
"[33, 33, 39, 39]",6,6,"[32, 32, 40, 40]",64
"[14, 3, 20, 9]",5,5,"[12, 0, 20, 16]",128
"[4, 28, 10, 34]",6,6,"[4, 28, 12, 36]",64
"[24, 48, 30, 54]",6,6,"[24, 48, 32, 56]",64
"[30, 52, 36, 58]",6,6,"[28, 52, 36, 60]",64
"[32, 53, 38, 59]",6,6,"[32, 52, 40, 60]",64
"[19, 55, 25, 61]",4,4,"[16, 48, 32, 64]",256
"[55, 39, 61, 45]",4,4,"[48, 32, 64, 48]",256
"[19, 41, 25, 47]",4,4,"[16, 32, 32, 48]",256
"[11, 49, 17, 55]",4,4,"[8, 40, 24, 56]",256
"[8, 42, 14, 48]",6,6,"[8, 40, 16, 48]",64
"[46, 2, 52, 8]",6,6,"[44, 0, 52, 8]",64
"[47, 9, 53, 15]",4,4,"[40, 8, 56, 24]",256
"[49, 44, 55, 50]",6,6,"[48, 44, 56, 52]",64
"[10, 18, 16, 24]",6,6,"[8, 16, 16, 24]",64
"[2, 20, 8, 26]",6,6,"[0, 20, 8, 28]",64
"[36, 25, 42, 31]",6,6,"[36, 24, 44, 32]",64
"[50, 27, 56, 33]",5,5,"[48, 24, 56, 40]",128
"[10, 2, 16, 8]",6,6,"[8, 0, 16, 8]",64
"[10, 27, 16, 33]",5,5,"[8, 24, 16, 40]",128
"[4, 39, 10, 45]",5,5,"[4, 32, 12, 48]",128
"[21, 58, 27, 64]",6,6,"[20, 56, 28, 64]",64
"[34, 30, 40, 36]",6,6,"[32, 28, 40, 36]",64
"[36, 41, 42, 47]",6,6,"[36, 40, 44, 48]",64
"[47, 57, 53, 63]",4,4,"[40, 48, 56, 64]",256
"[21, 33, 27, 39]",6,6,"[20, 32, 28, 40]",64
"[44, 55, 50, 61]",5,5,"[44, 48, 52, 64]",128
"[10, 9, 16, 15]",6,6,"[8, 8, 16, 16]",64
"[0, 52, 6, 58]",6,6,"[0, 52, 8, 60]",64
"[31, 11, 37, 17]",4,4,"[24, 8, 40, 24]",256
"[15, 50, 21, 56]",4,4,"[8, 40, 24, 56]",256
"[0, 44, 6, 50]",6,6,"[0, 44, 8, 52]",64
"[47, 20, 53, 26]",4,4,"[40, 16, 56, 32]",256
"[12, 31, 18, 37]",5,5,"[12, 24, 20, 40]",128
"[51, 34, 57, 40]",4,4,"[48, 24, 64, 40]",256
"[36, 32, 42, 38]",6,6,"[36, 32, 44, 40]",64
"[18, 44, 24, 50]",6,6,"[16, 44, 24, 52]",64
"[38, 12, 44, 18]",6,6,"[36, 12, 44, 20]",64
"[4, 13, 10, 19]",6,6,"[4, 12, 12, 20]",64
"[16, 13, 22, 19]",6,6,"[16, 12, 24, 20]",64
"[8, 54, 14, 60]",6,6,"[8, 52, 16, 60]",64
"[51, 34, 57, 40]",4,4,"[48, 24, 64, 40]",256
"[0, 16, 6, 22]",6,6,"[0, 16, 8, 24]",64
"[6, 30, 12, 36]",6,6,"[4, 28, 12, 36]",64
"[27, 38, 33, 44]",4,4,"[24, 32, 40, 48]",256
"[37, 20, 43, 26]",6,6,"[36, 20, 44, 28]",64
"[32, 39, 38, 45]",5,5,"[32, 32, 40, 48]",128
"[43, 12, 49, 18]",4,4,"[40, 8, 56, 24]",256
"[51, 1, 57, 7]",4,4,"[48, 0, 64, 16]",256
"[32, 49, 38, 55]",6,6,"[32, 48, 40, 56]",64
"[57, 48, 63, 54]",6,6,"[56, 48, 64, 56]",64
"[45, 16, 51, 22]",6,6,"[44, 16, 52, 24]",64
"[17, 6, 23, 12]",6,6,"[16, 4, 24, 12]",64
"[19, 45, 25, 51]",4,4,"[16, 40, 32, 56]",256
"[25, 0, 31, 6]",6,6,"[24, 0, 32, 8]",64
"[33, 48, 39, 54]",6,6,"[32, 48, 40, 56]",64
"[25, 55, 31, 61]",5,5,"[24, 48, 32, 64]",128
"[5, 10, 11, 16]",6,6,"[4, 8, 12, 16]",64
"[15, 14, 21, 20]",4,4,"[8, 8, 24, 24]",256
"[9, 20, 15, 26]",6,6,"[8, 20, 16, 28]",64
"[33, 24, 39, 30]",6,6,"[32, 24, 40, 32]",64
"[14, 25, 20, 31]",6,6,"[12, 24, 20, 32]",64
"[49, 27, 55, 33]",5,5,"[48, 24, 56, 40]",128
"[20, 22, 26, 28]",6,6,"[20, 20, 28, 28]",64
"[15, 41, 21, 47]",4,4,"[8, 32, 24, 48]",256
"[18, 18, 24, 24]",6,6,"[16, 16, 24, 24]",64
"[23, 10, 29, 16]",4,4,"[16, 8, 32, 24]",256
"[1, 55, 7, 61]",5,5,"[0, 48, 8, 64]",128
"[51, 4, 57, 10]",4,4,"[48, 0, 64, 16]",256
"[25, 28, 31, 34]",6,6,"[24, 28, 32, 36]",64
"[14, 15, 20, 21]",5,5,"[12, 8, 20, 24]",128
"[21, 36, 27, 42]",6,6,"[20, 36, 28, 44]",64
"[7, 9, 13, 15]",4,4,"[0, 8, 16, 24]",256
"[23, 11, 29, 17]",4,4,"[16, 8, 32, 24]",256
"[23, 51, 29, 57]",4,4,"[16, 48, 32, 64]",256
"[58, 41, 64, 47]",6,6,"[56, 40, 64, 48]",64
"[37, 14, 43, 20]",6,6,"[36, 12, 44, 20]",64
"[25, 42, 31, 48]",6,6,"[24, 40, 32, 48]",64
"[15, 15, 21, 21]",4,4,"[8, 8, 24, 24]",256
"[31, 55, 37, 61]",4,4,"[24, 48, 40, 64]",256
"[2, 27, 8, 33]",5,5,"[0, 24, 8, 40]",128
"[42, 3, 48, 9]",5,5,"[40, 0, 48, 16]",128
"[21, 45, 27, 51]",6,6,"[20, 44, 28, 52]",64
"[56, 32, 62, 38]",6,6,"[56, 32, 64, 40]",64
"[58, 3, 64, 9]",5,5,"[56, 0, 64, 16]",128
"[48, 23, 54, 29]",5,5,"[48, 16, 56, 32]",128
"[43, 6, 49, 12]",4,4,"[40, 0, 56, 16]",256
"[17, 46, 23, 52]",6,6,"[16, 44, 24, 52]",64
"[40, 53, 46, 59]",6,6,"[40, 52, 48, 60]",64
"[0, 48, 6, 54]",6,6,"[0, 48, 8, 56]",64
"[39, 45, 45, 51]",4,4,"[32, 40, 48, 56]",256
"[0, 18, 6, 24]",6,6,"[0, 16, 8, 24]",64
"[28, 48, 34, 54]",6,6,"[28, 48, 36, 56]",64
