,BRC Size,SRC Size,Diff,F/P %,Error %,SRC Depth
251,977,2631,1654,2.692937563971341,37.1341695172938,3
252,0,1316,1316,inf,0.0,4
253,1024,5262,4238,5.138671875,19.46028126187761,2
254,477,5262,4785,11.031446540880504,9.064994298745724,2
255,379,5262,4883,13.883905013192612,7.202584568605093,2
256,973,5262,4289,5.408016443987667,18.491068034967693,2
257,0,2,2,inf,0.0,13
258,1775,5262,3487,2.964507042253521,33.73242113264918,2
259,147,328,181,2.2312925170068025,44.81707317073171,6
260,488,1316,828,2.69672131147541,37.08206686930091,4
261,61,5262,5201,86.26229508196721,1.1592550361079437,2
262,122,2631,2509,21.565573770491802,4.637020144431775,3
263,587,5262,4675,8.964224872231686,11.155454199923984,2
264,516,1316,800,2.550387596899225,39.209726443769,4
265,348,2631,2283,7.560344827586207,13.22690992018244,3
266,461,2631,2170,5.707158351409978,17.521854808057775,3
267,873,2631,1758,3.013745704467354,33.181299885974916,3
268,929,2631,1702,2.8320775026910656,35.309768148992774,3
269,0,1315,1315,inf,0.0,4
270,1908,10524,8616,5.515723270440252,18.129988597491447,1
271,1982,5262,3280,2.65489404641776,37.66628658304827,2
272,1247,5262,4015,4.219727345629511,23.698213606993537,2
273,1579,2631,1052,1.6662444585180494,60.015203344735845,3
274,1154,2631,1477,2.279896013864818,43.861649562903835,3
275,0,1316,1316,inf,0.0,4
276,1199,10524,9325,8.777314428690575,11.393006461421512,1
277,588,1316,728,2.238095238095238,44.680851063829785,4
278,287,1316,1029,4.585365853658536,21.808510638297875,4
279,0,1315,1315,inf,0.0,4
280,73,328,255,4.493150684931507,22.25609756097561,6
281,1025,5262,4237,5.133658536585366,19.479285442797416,2
282,0,329,329,inf,0.0,6
283,0,5262,5262,inf,0.0,2
284,982,10524,9542,10.716904276985744,9.331052831622957,1
285,1079,5262,4183,4.876737720111214,20.505511212466743,2
286,383,2631,2248,6.869451697127937,14.557202584568603,3
287,1582,5262,3680,3.3261694058154236,30.064614215127328,2
288,661,2631,1970,3.9803328290468984,25.123527175978715,3
289,1135,5262,4127,4.636123348017621,21.569745343975676,2
290,0,5262,5262,inf,0.0,2
291,788,2631,1843,3.3388324873096447,29.950589129608513,3
292,0,1316,1316,inf,0.0,4
293,578,1315,737,2.2750865051903113,43.954372623574145,4
294,234,329,95,1.4059829059829059,71.12462006079028,6
295,580,2631,2051,4.536206896551724,22.044849866970733,3
296,345,2631,2286,7.626086956521739,13.112884834663626,3
297,1299,5262,3963,4.05080831408776,24.686431014823263,2
298,0,329,329,inf,0.0,6
299,1207,2631,1424,2.1797845898922947,45.87609274040289,3
300,651,5262,4611,8.08294930875576,12.371721778791333,2
301,0,328,328,inf,0.0,6
302,0,2,2,inf,0.0,13
303,0,1316,1316,inf,0.0,4
304,1539,2631,1092,1.709551656920078,58.49486887115165,3
305,767,5262,4495,6.860495436766623,14.576206765488408,2
306,999,2631,1632,2.6336336336336337,37.97035347776511,3
307,0,1316,1316,inf,0.0,4
308,793,10524,9731,13.271122320302648,7.5351577347016345,1
309,0,329,329,inf,0.0,6
310,0,2,2,inf,0.0,13
311,0,5262,5262,inf,0.0,2
312,945,2631,1686,2.784126984126984,35.91790193842645,3
313,0,1316,1316,inf,0.0,4
314,1167,2631,1464,2.2544987146529563,44.355758266818704,3
315,0,1316,1316,inf,0.0,4
316,0,1316,1316,inf,0.0,4
317,920,2631,1711,2.859782608695652,34.96769289243634,3
318,725,2631,1906,3.6289655172413795,27.556062333713417,3
319,356,2631,2275,7.390449438202247,13.53097681489928,3
320,586,1315,729,2.244027303754266,44.56273764258555,4
321,99,329,230,3.323232323232323,30.091185410334347,6
322,149,1316,1167,8.832214765100671,11.322188449848024,4
323,0,1316,1316,inf,0.0,4
324,0,1316,1316,inf,0.0,4
325,0,2,2,inf,0.0,13
326,0,1316,1316,inf,0.0,4
327,861,2631,1770,3.0557491289198606,32.725199543899656,3
328,1098,5262,4164,4.7923497267759565,20.86659064994299,2
329,1199,2631,1432,2.1943286071726438,45.57202584568605,3
330,23,5262,5239,228.7826086956522,0.4370961611554542,2
331,993,2631,1638,2.6495468277945617,37.74230330672748,3
332,1047,5262,4215,5.025787965616046,19.897377423033067,2
333,367,5262,4895,14.337874659400544,6.974534397567465,2
334,44,5262,5218,119.5909090909091,0.8361839604713037,2
335,36,5262,5226,146.16666666666666,0.6841505131128849,2
336,240,1315,1075,5.479166666666667,18.250950570342205,4
337,701,5262,4561,7.50641940085592,13.321930824781452,2
338,700,5262,4562,7.517142857142857,13.302926643861648,2
339,918,2631,1713,2.866013071895425,34.89167616875712,3
340,355,2631,2276,7.411267605633803,13.492968453059673,3
341,544,5262,4718,9.672794117647058,10.338274420372482,2
342,991,2631,1640,2.65489404641776,37.66628658304827,3
343,431,5262,4831,12.208816705336426,8.190801976434816,2
344,1409,2631,1222,1.8672817601135556,53.55378183200305,3
345,935,2631,1696,2.813903743315508,35.537818320030404,3
346,0,1316,1316,inf,0.0,4
347,498,1316,818,2.642570281124498,37.8419452887538,4
348,510,5262,4752,10.31764705882353,9.692132269099202,2
349,900,2631,1731,2.9233333333333333,34.20752565564425,3
350,665,5262,4597,7.912781954887218,12.637780311668568,2
351,1023,2631,1608,2.5718475073313782,38.88255416191562,3
352,0,1316,1316,inf,0.0,4
353,1157,2631,1474,2.2739844425237683,43.975674648422654,3
354,488,10524,10036,21.565573770491802,4.637020144431775,1
355,504,658,154,1.3055555555555556,76.59574468085107,5
356,244,1316,1072,5.39344262295082,18.541033434650455,4
357,1307,5262,3955,4.02601377199694,24.83846446218168,2
358,1402,2631,1229,1.87660485021398,53.28772329912581,3
359,0,2,2,inf,0.0,13
360,0,329,329,inf,0.0,6
361,176,1315,1139,7.471590909090909,13.38403041825095,4
362,260,5262,5002,20.23846153846154,4.941087039148613,2
363,0,1316,1316,inf,0.0,4
364,977,5262,4285,5.385875127942682,18.5670847586469,2
365,626,5262,4636,8.405750798722044,11.896617255796276,2
366,0,1316,1316,inf,0.0,4
367,0,1316,1316,inf,0.0,4
368,760,5262,4502,6.923684210526316,14.443177499049792,2
369,820,2631,1811,3.2085365853658536,31.166856708475866,3
370,0,329,329,inf,0.0,6
371,580,1316,736,2.268965517241379,44.07294832826747,4
372,609,2631,2022,4.320197044334975,23.14709236031927,3
373,1340,5262,3922,3.926865671641791,25.465602432535157,2
374,542,1315,773,2.42619926199262,41.21673003802282,4
375,0,5262,5262,inf,0.0,2
376,667,2631,1964,3.944527736131934,25.351577347016345,3
377,1175,2631,1456,2.2391489361702126,44.65982516153554,3
378,1076,2631,1555,2.4451672862453533,40.89699733941467,3
379,1479,5262,3783,3.5578093306288032,28.107183580387684,2
380,871,5262,4391,6.041331802525832,16.552641581147853,2
381,1067,5262,4195,4.931583880037488,20.277461041429117,2
382,646,2631,1985,4.072755417956657,24.553401748384644,3
383,1515,10524,9009,6.9465346534653465,14.395667046750285,1
384,0,1316,1316,inf,0.0,4
385,535,5262,4727,9.835514018691589,10.167236792094261,2
386,406,1316,910,3.2413793103448274,30.851063829787233,4
387,1417,2631,1214,1.8567395906845447,53.85784872671988,3
388,0,1316,1316,inf,0.0,4
389,821,2631,1810,3.2046285018270404,31.204865070315467,3
390,781,5262,4481,6.7375160051216385,14.84226529836564,2
391,1212,5262,4050,4.341584158415841,23.033067274800455,2
392,0,1316,1316,inf,0.0,4
393,0,10,10,inf,0.0,11
394,0,5262,5262,inf,0.0,2
395,1548,5262,3714,3.39922480620155,29.418472063854047,2
396,543,2631,2088,4.845303867403315,20.63854047890536,3
397,1480,2631,1151,1.7777027027027028,56.25237552261497,3
398,403,1316,913,3.2655086848635237,30.623100303951368,4
399,595,5262,4667,8.843697478991597,11.307487647282402,2
400,0,1315,1315,inf,0.0,4
401,840,5262,4422,6.264285714285714,15.96351197263398,2
402,832,2631,1799,3.1622596153846154,31.622957050551122,3
403,0,1315,1315,inf,0.0,4
404,461,1316,855,2.8546637744034706,35.03039513677811,4
405,675,2631,1956,3.897777777777778,25.65564424173318,3
406,270,657,387,2.433333333333333,41.0958904109589,5
407,385,657,272,1.7064935064935065,58.599695585996955,5
408,262,329,67,1.2557251908396947,79.63525835866263,6
409,696,2631,1935,3.7801724137931036,26.45381984036488,3
410,0,1315,1315,inf,0.0,4
411,1506,10524,9018,6.98804780876494,14.310148232611175,1
412,1136,5262,4126,4.632042253521127,21.588749524895476,2
413,979,5262,4283,5.374872318692543,18.605093120486508,2
414,36,2631,2595,73.08333333333333,1.3683010262257698,3
415,1414,2631,1217,1.8606789250353606,53.74382364120106,3
416,0,1315,1315,inf,0.0,4
417,450,10524,10074,23.386666666666667,4.275940706955531,1
418,487,5262,4775,10.804928131416839,9.255036107943749,2
419,0,1316,1316,inf,0.0,4
420,0,329,329,inf,0.0,6
421,672,2631,1959,3.9151785714285716,25.541619156214367,3
422,291,658,367,2.261168384879725,44.224924012158056,5
423,1293,5262,3969,4.069605568445476,24.57240592930445,2
424,1031,10524,9493,10.207565470417071,9.796655264158115,1
425,130,657,527,5.053846153846154,19.7869101978691,5
426,451,1315,864,2.915742793791574,34.29657794676806,4
427,0,5262,5262,inf,0.0,2
428,464,5262,4798,11.34051724137931,8.817939946788293,2
429,1521,2631,1110,1.7297830374753451,57.81071835803877,3
430,734,2631,1897,3.584468664850136,27.89813759026986,3
431,0,329,329,inf,0.0,6
432,0,328,328,inf,0.0,6
433,453,5262,4809,11.6158940397351,8.608893956670467,2
434,1032,5262,4230,5.098837209302325,19.61231470923603,2
435,575,2631,2056,4.575652173913044,21.854808057772708,3
436,453,1316,863,2.905077262693157,34.422492401215806,4
437,0,657,657,inf,0.0,5
438,1455,5262,3807,3.6164948453608248,27.65108323831243,2
439,0,657,657,inf,0.0,5
440,67,329,262,4.91044776119403,20.364741641337385,6
441,1542,2631,1089,1.706225680933852,58.60889395667047,3
442,0,1316,1316,inf,0.0,4
443,1467,5262,3795,3.5869120654396727,27.879133409350054,2
444,1273,5262,3989,4.133542812254517,24.1923223109084,2
445,70,1316,1246,18.8,5.319148936170213,4
446,954,2631,1677,2.757861635220126,36.259977194982895,3
447,835,5262,4427,6.301796407185629,15.868491068034968,2
448,7,82,75,11.714285714285714,8.536585365853659,8
449,0,1315,1315,inf,0.0,4
450,223,5262,5039,23.59641255605381,4.237932345115925,2
451,823,2631,1808,3.1968408262454435,31.28088179399468,3
452,1240,5262,4022,4.243548387096774,23.56518434055492,2
453,1030,2631,1601,2.5543689320388347,39.14861269479285,3
454,39,5262,5223,134.92307692307693,0.7411630558722919,2
455,0,329,329,inf,0.0,6
456,691,2631,1940,3.8075253256150505,26.263778031166858,3
457,1170,5262,4092,4.4974358974358974,22.234891676168758,2
458,482,1316,834,2.7302904564315353,36.62613981762918,4
459,770,2631,1861,3.416883116883117,29.266438616495627,3
460,877,2631,1754,3.0,33.33333333333333,3
461,506,1316,810,2.600790513833992,38.44984802431611,4
462,899,2631,1732,2.9265850945494996,34.16951729380464,3
463,476,2631,2155,5.527310924369748,18.091980235651846,3
464,1070,2631,1561,2.458878504672897,40.668947168377045,3
465,0,1316,1316,inf,0.0,4
466,1654,5262,3608,3.181378476420798,31.4329152413531,2
467,816,2631,1815,3.224264705882353,31.014823261117446,3
468,916,5262,4346,5.744541484716157,17.40782972253896,2
469,661,1315,654,1.9894099848714069,50.26615969581749,4
470,1147,2631,1484,2.293809938971229,43.595591030026604,3
471,1695,2631,936,1.552212389380531,64.42417331812999,3
472,0,1315,1315,inf,0.0,4
473,0,1315,1315,inf,0.0,4
474,1074,2631,1557,2.4497206703910615,40.820980615735465,3
475,1204,5262,4058,4.370431893687708,22.88103382744204,2
476,0,41,41,inf,0.0,9
477,0,1316,1316,inf,0.0,4
478,0,329,329,inf,0.0,6
479,814,5262,4448,6.464373464373464,15.469403268719118,2
480,167,5262,5095,31.508982035928145,3.173698213606994,2
481,692,2631,1939,3.802023121387283,26.30178639300646,3
482,1133,10524,9391,9.288614298323036,10.765868491068035,1
483,1014,5262,4248,5.189349112426036,19.27023945267959,2
484,82,1315,1233,16.036585365853657,6.23574144486692,4
485,0,329,329,inf,0.0,6
486,1491,10524,9033,7.058350100603621,14.167616875712657,1
487,1063,2631,1568,2.4750705550329255,40.402888635499814,3
488,1245,5262,4017,4.226506024096386,23.660205245153936,2
489,1098,10524,9426,9.584699453551913,10.433295324971494,1
490,476,2631,2155,5.527310924369748,18.091980235651846,3
491,969,2631,1662,2.7151702786377707,36.830102622576966,3
492,838,2631,1793,3.139618138424821,31.851007221588752,3
493,0,329,329,inf,0.0,6
494,1286,2631,1345,2.045878693623639,48.87875332573166,3
495,1015,10524,9509,10.368472906403941,9.644621816799697,1
496,0,5262,5262,inf,0.0,2
497,823,2631,1808,3.1968408262454435,31.28088179399468,3
498,1000,5262,4262,5.262,19.00418091980236,2
499,395,2631,2236,6.660759493670886,15.013302926643862,3
500,32,329,297,10.28125,9.72644376899696,6
501,392,2631,2239,6.711734693877551,14.899277841125047,3
502,0,1315,1315,inf,0.0,4
503,1725,10524,8799,6.100869565217391,16.391106043329533,1
504,0,1316,1316,inf,0.0,4
505,1042,5262,4220,5.049904030710173,19.802356518434056,2
506,845,5262,4417,6.227218934911242,16.05853287723299,2
507,43,1316,1273,30.6046511627907,3.2674772036474162,4
508,0,1316,1316,inf,0.0,4
509,0,1315,1315,inf,0.0,4
510,1117,5262,4145,4.710832587287377,21.22767008741923,2
511,812,2631,1819,3.2401477832512313,30.86278981375903,3
512,0,1315,1315,inf,0.0,4
513,1140,2631,1491,2.307894736842105,43.32953249714937,3
514,513,2631,2118,5.128654970760234,19.49828962371722,3
515,860,5262,4402,6.118604651162791,16.343595591030027,2
516,0,328,328,inf,0.0,6
517,57,1316,1259,23.087719298245613,4.331306990881459,4
518,967,5262,4295,5.441571871768356,18.377042949448878,2
519,347,1316,969,3.792507204610951,26.367781155015198,4
520,300,2631,2331,8.77,11.402508551881414,3
521,0,1316,1316,inf,0.0,4
522,92,1315,1223,14.293478260869565,6.996197718631179,4
523,0,1316,1316,inf,0.0,4
524,813,2631,1818,3.236162361623616,30.90079817559863,3
525,0,1316,1316,inf,0.0,4
526,1436,5262,3826,3.6643454038997216,27.290003800836182,2
527,776,2631,1855,3.390463917525773,29.494488787533257,3
528,350,1315,965,3.757142857142857,26.61596958174905,4
529,1635,10524,8889,6.436697247706422,15.535917901938426,1
530,1280,5262,3982,4.1109375,24.325351577347014,2
531,993,2631,1638,2.6495468277945617,37.74230330672748,3
532,933,2631,1698,2.819935691318328,35.461801596351194,3
533,228,5262,5034,23.07894736842105,4.3329532497149374,2
534,550,2631,2081,4.783636363636363,20.904599011782594,3
535,0,1315,1315,inf,0.0,4
536,1017,2631,1614,2.5870206489675516,38.65450399087799,3
