SRC_middle Query: Small,Depth,# Hops,BBoxes,Data Size
"[11, 23, 14, 26]",6,6,"[10, 22, 14, 26]",16
"[16, 17, 19, 20]",6,6,"[16, 16, 20, 20]",16
"[6, 27, 9, 30]",6,6,"[6, 26, 10, 30]",16
"[22, 29, 25, 32]",6,6,"[22, 28, 26, 32]",16
"[6, 29, 9, 32]",6,6,"[6, 28, 10, 32]",16
"[11, 7, 14, 10]",6,6,"[10, 6, 14, 10]",16
"[19, 15, 22, 18]",6,6,"[18, 14, 22, 18]",16
"[26, 20, 29, 23]",6,6,"[26, 20, 30, 24]",16
"[29, 1, 32, 4]",6,6,"[28, 0, 32, 4]",16
"[24, 13, 27, 16]",6,6,"[24, 12, 28, 16]",16
"[19, 21, 22, 24]",6,6,"[18, 20, 22, 24]",16
"[26, 14, 29, 17]",6,6,"[26, 14, 30, 18]",16
"[1, 17, 4, 20]",6,6,"[0, 16, 4, 20]",16
"[10, 6, 13, 9]",6,6,"[10, 6, 14, 10]",16
"[10, 26, 13, 29]",6,6,"[10, 26, 14, 30]",16
"[5, 0, 8, 3]",6,6,"[4, 0, 8, 4]",16
"[10, 26, 13, 29]",6,6,"[10, 26, 14, 30]",16
"[27, 15, 30, 18]",6,6,"[26, 14, 30, 18]",16
"[24, 2, 27, 5]",6,6,"[24, 2, 28, 6]",16
"[17, 25, 20, 28]",6,6,"[16, 24, 20, 28]",16
"[28, 29, 31, 32]",6,6,"[28, 28, 32, 32]",16
"[28, 19, 31, 22]",6,6,"[28, 18, 32, 22]",16
"[24, 12, 27, 15]",6,6,"[24, 12, 28, 16]",16
"[26, 9, 29, 12]",6,6,"[26, 8, 30, 12]",16
"[18, 17, 21, 20]",6,6,"[18, 16, 22, 20]",16
"[5, 7, 8, 10]",6,6,"[4, 6, 8, 10]",16
"[21, 0, 24, 3]",6,6,"[20, 0, 24, 4]",16
"[15, 3, 18, 6]",6,6,"[14, 2, 18, 6]",16
"[22, 22, 25, 25]",6,6,"[22, 22, 26, 26]",16
"[6, 14, 9, 17]",6,6,"[6, 14, 10, 18]",16
"[9, 18, 12, 21]",6,6,"[8, 18, 12, 22]",16
"[9, 9, 12, 12]",6,6,"[8, 8, 12, 12]",16
"[0, 22, 3, 25]",6,6,"[0, 22, 4, 26]",16
"[19, 11, 22, 14]",6,6,"[18, 10, 22, 14]",16
"[8, 21, 11, 24]",6,6,"[8, 20, 12, 24]",16
"[2, 0, 5, 3]",6,6,"[2, 0, 6, 4]",16
"[19, 0, 22, 3]",6,6,"[18, 0, 22, 4]",16
"[28, 14, 31, 17]",6,6,"[28, 14, 32, 18]",16
"[28, 29, 31, 32]",6,6,"[28, 28, 32, 32]",16
"[1, 4, 4, 7]",6,6,"[0, 4, 4, 8]",16
"[2, 1, 5, 4]",6,6,"[2, 0, 6, 4]",16
"[8, 9, 11, 12]",6,6,"[8, 8, 12, 12]",16
"[23, 2, 26, 5]",6,6,"[22, 2, 26, 6]",16
"[29, 2, 32, 5]",6,6,"[28, 2, 32, 6]",16
"[26, 2, 29, 5]",6,6,"[26, 2, 30, 6]",16
"[7, 25, 10, 28]",6,6,"[6, 24, 10, 28]",16
"[18, 19, 21, 22]",6,6,"[18, 18, 22, 22]",16
"[1, 25, 4, 28]",6,6,"[0, 24, 4, 28]",16
"[26, 20, 29, 23]",6,6,"[26, 20, 30, 24]",16
"[10, 10, 13, 13]",6,6,"[10, 10, 14, 14]",16
"[19, 26, 22, 29]",6,6,"[18, 26, 22, 30]",16
"[25, 19, 28, 22]",6,6,"[24, 18, 28, 22]",16
"[14, 0, 17, 3]",6,6,"[14, 0, 18, 4]",16
"[17, 26, 20, 29]",6,6,"[16, 26, 20, 30]",16
"[21, 19, 24, 22]",6,6,"[20, 18, 24, 22]",16
"[23, 15, 26, 18]",6,6,"[22, 14, 26, 18]",16
"[23, 26, 26, 29]",6,6,"[22, 26, 26, 30]",16
"[12, 9, 15, 12]",6,6,"[12, 8, 16, 12]",16
"[27, 19, 30, 22]",6,6,"[26, 18, 30, 22]",16
"[0, 7, 3, 10]",6,6,"[0, 6, 4, 10]",16
"[11, 11, 14, 14]",6,6,"[10, 10, 14, 14]",16
"[26, 10, 29, 13]",6,6,"[26, 10, 30, 14]",16
"[5, 13, 8, 16]",6,6,"[4, 12, 8, 16]",16
"[6, 12, 9, 15]",6,6,"[6, 12, 10, 16]",16
"[1, 25, 4, 28]",6,6,"[0, 24, 4, 28]",16
"[0, 8, 3, 11]",6,6,"[0, 8, 4, 12]",16
"[28, 24, 31, 27]",6,6,"[28, 24, 32, 28]",16
"[19, 17, 22, 20]",6,6,"[18, 16, 22, 20]",16
"[6, 27, 9, 30]",6,6,"[6, 26, 10, 30]",16
"[9, 4, 12, 7]",6,6,"[8, 4, 12, 8]",16
"[19, 0, 22, 3]",6,6,"[18, 0, 22, 4]",16
"[23, 12, 26, 15]",6,6,"[22, 12, 26, 16]",16
"[26, 8, 29, 11]",6,6,"[26, 8, 30, 12]",16
"[7, 0, 10, 3]",6,6,"[6, 0, 10, 4]",16
"[1, 19, 4, 22]",6,6,"[0, 18, 4, 22]",16
"[5, 23, 8, 26]",6,6,"[4, 22, 8, 26]",16
"[14, 29, 17, 32]",6,6,"[14, 28, 18, 32]",16
"[19, 4, 22, 7]",6,6,"[18, 4, 22, 8]",16
"[26, 7, 29, 10]",6,6,"[26, 6, 30, 10]",16
"[26, 19, 29, 22]",6,6,"[26, 18, 30, 22]",16
"[23, 26, 26, 29]",6,6,"[22, 26, 26, 30]",16
"[10, 9, 13, 12]",6,6,"[10, 8, 14, 12]",16
"[20, 12, 23, 15]",6,6,"[20, 12, 24, 16]",16
"[16, 22, 19, 25]",6,6,"[16, 22, 20, 26]",16
"[24, 2, 27, 5]",6,6,"[24, 2, 28, 6]",16
"[16, 15, 19, 18]",6,6,"[16, 14, 20, 18]",16
"[7, 8, 10, 11]",6,6,"[6, 8, 10, 12]",16
"[8, 1, 11, 4]",6,6,"[8, 0, 12, 4]",16
"[27, 11, 30, 14]",6,6,"[26, 10, 30, 14]",16
"[18, 9, 21, 12]",6,6,"[18, 8, 22, 12]",16
"[28, 25, 31, 28]",6,6,"[28, 24, 32, 28]",16
"[18, 8, 21, 11]",6,6,"[18, 8, 22, 12]",16
"[7, 22, 10, 25]",6,6,"[6, 22, 10, 26]",16
"[9, 10, 12, 13]",6,6,"[8, 10, 12, 14]",16
"[16, 26, 19, 29]",6,6,"[16, 26, 20, 30]",16
"[9, 8, 12, 11]",6,6,"[8, 8, 12, 12]",16
"[28, 12, 31, 15]",6,6,"[28, 12, 32, 16]",16
"[15, 3, 18, 6]",6,6,"[14, 2, 18, 6]",16
"[22, 2, 25, 5]",6,6,"[22, 2, 26, 6]",16
"[13, 6, 16, 9]",6,6,"[12, 6, 16, 10]",16
"[20, 5, 23, 8]",6,6,"[20, 4, 24, 8]",16
"[21, 26, 24, 29]",6,6,"[20, 26, 24, 30]",16
"[21, 26, 24, 29]",6,6,"[20, 26, 24, 30]",16
"[6, 8, 9, 11]",6,6,"[6, 8, 10, 12]",16
"[27, 11, 30, 14]",6,6,"[26, 10, 30, 14]",16
"[20, 16, 23, 19]",6,6,"[20, 16, 24, 20]",16
"[14, 20, 17, 23]",6,6,"[14, 20, 18, 24]",16
"[14, 22, 17, 25]",6,6,"[14, 22, 18, 26]",16
"[19, 29, 22, 32]",6,6,"[18, 28, 22, 32]",16
"[24, 13, 27, 16]",6,6,"[24, 12, 28, 16]",16
"[6, 24, 9, 27]",6,6,"[6, 24, 10, 28]",16
"[17, 14, 20, 17]",6,6,"[16, 14, 20, 18]",16
"[27, 10, 30, 13]",6,6,"[26, 10, 30, 14]",16
"[3, 23, 6, 26]",6,6,"[2, 22, 6, 26]",16
"[6, 19, 9, 22]",6,6,"[6, 18, 10, 22]",16
"[15, 9, 18, 12]",6,6,"[14, 8, 18, 12]",16
"[29, 18, 32, 21]",6,6,"[28, 18, 32, 22]",16
"[24, 3, 27, 6]",6,6,"[24, 2, 28, 6]",16
"[26, 29, 29, 32]",6,6,"[26, 28, 30, 32]",16
"[0, 1, 3, 4]",6,6,"[0, 0, 4, 4]",16
"[29, 2, 32, 5]",6,6,"[28, 2, 32, 6]",16
"[21, 22, 24, 25]",6,6,"[20, 22, 24, 26]",16
"[22, 25, 25, 28]",6,6,"[22, 24, 26, 28]",16
"[7, 29, 10, 32]",6,6,"[6, 28, 10, 32]",16
"[17, 13, 20, 16]",6,6,"[16, 12, 20, 16]",16
"[20, 10, 23, 13]",6,6,"[20, 10, 24, 14]",16
"[16, 3, 19, 6]",6,6,"[16, 2, 20, 6]",16
"[2, 15, 5, 18]",6,6,"[2, 14, 6, 18]",16
"[9, 23, 12, 26]",6,6,"[8, 22, 12, 26]",16
"[15, 14, 18, 17]",6,6,"[14, 14, 18, 18]",16
"[28, 1, 31, 4]",6,6,"[28, 0, 32, 4]",16
"[9, 17, 12, 20]",6,6,"[8, 16, 12, 20]",16
"[20, 17, 23, 20]",6,6,"[20, 16, 24, 20]",16
"[27, 15, 30, 18]",6,6,"[26, 14, 30, 18]",16
"[11, 19, 14, 22]",6,6,"[10, 18, 14, 22]",16
"[15, 4, 18, 7]",6,6,"[14, 4, 18, 8]",16
"[21, 17, 24, 20]",6,6,"[20, 16, 24, 20]",16
"[7, 20, 10, 23]",6,6,"[6, 20, 10, 24]",16
"[1, 14, 4, 17]",6,6,"[0, 14, 4, 18]",16
"[18, 7, 21, 10]",6,6,"[18, 6, 22, 10]",16
"[7, 18, 10, 21]",6,6,"[6, 18, 10, 22]",16
"[7, 21, 10, 24]",6,6,"[6, 20, 10, 24]",16
"[1, 9, 4, 12]",6,6,"[0, 8, 4, 12]",16
"[3, 12, 6, 15]",6,6,"[2, 12, 6, 16]",16
"[10, 13, 13, 16]",6,6,"[10, 12, 14, 16]",16
"[11, 4, 14, 7]",6,6,"[10, 4, 14, 8]",16
"[18, 12, 21, 15]",6,6,"[18, 12, 22, 16]",16
"[14, 4, 17, 7]",6,6,"[14, 4, 18, 8]",16
"[13, 5, 16, 8]",6,6,"[12, 4, 16, 8]",16
"[7, 1, 10, 4]",6,6,"[6, 0, 10, 4]",16
"[11, 14, 14, 17]",6,6,"[10, 14, 14, 18]",16
"[26, 21, 29, 24]",6,6,"[26, 20, 30, 24]",16
"[14, 3, 17, 6]",6,6,"[14, 2, 18, 6]",16
"[21, 10, 24, 13]",6,6,"[20, 10, 24, 14]",16
"[8, 19, 11, 22]",6,6,"[8, 18, 12, 22]",16
"[4, 23, 7, 26]",6,6,"[4, 22, 8, 26]",16
"[22, 9, 25, 12]",6,6,"[22, 8, 26, 12]",16
"[1, 6, 4, 9]",6,6,"[0, 6, 4, 10]",16
"[16, 9, 19, 12]",6,6,"[16, 8, 20, 12]",16
"[8, 7, 11, 10]",6,6,"[8, 6, 12, 10]",16
"[2, 14, 5, 17]",6,6,"[2, 14, 6, 18]",16
"[3, 17, 6, 20]",6,6,"[2, 16, 6, 20]",16
"[15, 23, 18, 26]",6,6,"[14, 22, 18, 26]",16
"[10, 27, 13, 30]",6,6,"[10, 26, 14, 30]",16
"[5, 9, 8, 12]",6,6,"[4, 8, 8, 12]",16
"[16, 3, 19, 6]",6,6,"[16, 2, 20, 6]",16
"[0, 6, 3, 9]",6,6,"[0, 6, 4, 10]",16
"[7, 11, 10, 14]",6,6,"[6, 10, 10, 14]",16
"[17, 28, 20, 31]",6,6,"[16, 28, 20, 32]",16
"[27, 5, 30, 8]",6,6,"[26, 4, 30, 8]",16
"[11, 25, 14, 28]",6,6,"[10, 24, 14, 28]",16
"[10, 7, 13, 10]",6,6,"[10, 6, 14, 10]",16
"[9, 6, 12, 9]",6,6,"[8, 6, 12, 10]",16
"[27, 20, 30, 23]",6,6,"[26, 20, 30, 24]",16
"[16, 24, 19, 27]",6,6,"[16, 24, 20, 28]",16
"[28, 1, 31, 4]",6,6,"[28, 0, 32, 4]",16
"[21, 12, 24, 15]",6,6,"[20, 12, 24, 16]",16
"[8, 9, 11, 12]",6,6,"[8, 8, 12, 12]",16
"[12, 8, 15, 11]",6,6,"[12, 8, 16, 12]",16
"[2, 20, 5, 23]",6,6,"[2, 20, 6, 24]",16
"[1, 0, 4, 3]",6,6,"[0, 0, 4, 4]",16
"[29, 29, 32, 32]",6,6,"[28, 28, 32, 32]",16
"[18, 26, 21, 29]",6,6,"[18, 26, 22, 30]",16
"[4, 7, 7, 10]",6,6,"[4, 6, 8, 10]",16
"[28, 17, 31, 20]",6,6,"[28, 16, 32, 20]",16
"[0, 17, 3, 20]",6,6,"[0, 16, 4, 20]",16
"[23, 4, 26, 7]",6,6,"[22, 4, 26, 8]",16
"[18, 26, 21, 29]",6,6,"[18, 26, 22, 30]",16
"[19, 9, 22, 12]",6,6,"[18, 8, 22, 12]",16
"[29, 21, 32, 24]",6,6,"[28, 20, 32, 24]",16
"[5, 5, 8, 8]",6,6,"[4, 4, 8, 8]",16
"[18, 15, 21, 18]",6,6,"[18, 14, 22, 18]",16
"[1, 20, 4, 23]",6,6,"[0, 20, 4, 24]",16
"[15, 19, 18, 22]",6,6,"[14, 18, 18, 22]",16
"[28, 9, 31, 12]",6,6,"[28, 8, 32, 12]",16
"[27, 17, 30, 20]",6,6,"[26, 16, 30, 20]",16
"[28, 7, 31, 10]",6,6,"[28, 6, 32, 10]",16
"[21, 22, 24, 25]",6,6,"[20, 22, 24, 26]",16
"[29, 28, 32, 31]",6,6,"[28, 28, 32, 32]",16
"[21, 11, 24, 14]",6,6,"[20, 10, 24, 14]",16
"[3, 25, 6, 28]",6,6,"[2, 24, 6, 28]",16
"[6, 26, 9, 29]",6,6,"[6, 26, 10, 30]",16
"[7, 4, 10, 7]",6,6,"[6, 4, 10, 8]",16
"[4, 8, 7, 11]",6,6,"[4, 8, 8, 12]",16
"[16, 15, 19, 18]",6,6,"[16, 14, 20, 18]",16
"[9, 14, 12, 17]",6,6,"[8, 14, 12, 18]",16
"[9, 6, 12, 9]",6,6,"[8, 6, 12, 10]",16
"[10, 6, 13, 9]",6,6,"[10, 6, 14, 10]",16
"[4, 14, 7, 17]",6,6,"[4, 14, 8, 18]",16
"[15, 25, 18, 28]",6,6,"[14, 24, 18, 28]",16
"[28, 5, 31, 8]",6,6,"[28, 4, 32, 8]",16
"[16, 7, 19, 10]",6,6,"[16, 6, 20, 10]",16
"[24, 13, 27, 16]",6,6,"[24, 12, 28, 16]",16
"[12, 8, 15, 11]",6,6,"[12, 8, 16, 12]",16
"[6, 11, 9, 14]",6,6,"[6, 10, 10, 14]",16
"[20, 9, 23, 12]",6,6,"[20, 8, 24, 12]",16
"[14, 21, 17, 24]",6,6,"[14, 20, 18, 24]",16
"[4, 22, 7, 25]",6,6,"[4, 22, 8, 26]",16
"[13, 12, 16, 15]",6,6,"[12, 12, 16, 16]",16
"[14, 13, 17, 16]",6,6,"[14, 12, 18, 16]",16
"[23, 6, 26, 9]",6,6,"[22, 6, 26, 10]",16
"[28, 19, 31, 22]",6,6,"[28, 18, 32, 22]",16
"[1, 8, 4, 11]",6,6,"[0, 8, 4, 12]",16
"[18, 16, 21, 19]",6,6,"[18, 16, 22, 20]",16
"[23, 1, 26, 4]",6,6,"[22, 0, 26, 4]",16
"[21, 15, 24, 18]",6,6,"[20, 14, 24, 18]",16
"[18, 27, 21, 30]",6,6,"[18, 26, 22, 30]",16
"[1, 13, 4, 16]",6,6,"[0, 12, 4, 16]",16
"[19, 19, 22, 22]",6,6,"[18, 18, 22, 22]",16
"[29, 5, 32, 8]",6,6,"[28, 4, 32, 8]",16
"[0, 0, 3, 3]",6,6,"[0, 0, 4, 4]",16
"[19, 8, 22, 11]",6,6,"[18, 8, 22, 12]",16
"[28, 5, 31, 8]",6,6,"[28, 4, 32, 8]",16
"[2, 26, 5, 29]",6,6,"[2, 26, 6, 30]",16
"[1, 8, 4, 11]",6,6,"[0, 8, 4, 12]",16
"[10, 0, 13, 3]",6,6,"[10, 0, 14, 4]",16
"[22, 9, 25, 12]",6,6,"[22, 8, 26, 12]",16
"[27, 12, 30, 15]",6,6,"[26, 12, 30, 16]",16
"[3, 12, 6, 15]",6,6,"[2, 12, 6, 16]",16
"[13, 23, 16, 26]",6,6,"[12, 22, 16, 26]",16
"[10, 24, 13, 27]",6,6,"[10, 24, 14, 28]",16
"[6, 22, 9, 25]",6,6,"[6, 22, 10, 26]",16
"[29, 26, 32, 29]",6,6,"[28, 26, 32, 30]",16
"[25, 7, 28, 10]",6,6,"[24, 6, 28, 10]",16
"[5, 27, 8, 30]",6,6,"[4, 26, 8, 30]",16
"[19, 14, 22, 17]",6,6,"[18, 14, 22, 18]",16
"[26, 28, 29, 31]",6,6,"[26, 28, 30, 32]",16
"[12, 10, 15, 13]",6,6,"[12, 10, 16, 14]",16
"[26, 14, 29, 17]",6,6,"[26, 14, 30, 18]",16
"[17, 23, 20, 26]",6,6,"[16, 22, 20, 26]",16
"[4, 26, 7, 29]",6,6,"[4, 26, 8, 30]",16
"[18, 3, 21, 6]",6,6,"[18, 2, 22, 6]",16
"[23, 24, 26, 27]",6,6,"[22, 24, 26, 28]",16
"[9, 14, 12, 17]",6,6,"[8, 14, 12, 18]",16
"[19, 27, 22, 30]",6,6,"[18, 26, 22, 30]",16
"[3, 4, 6, 7]",6,6,"[2, 4, 6, 8]",16
"[25, 9, 28, 12]",6,6,"[24, 8, 28, 12]",16
"[17, 7, 20, 10]",6,6,"[16, 6, 20, 10]",16
"[20, 16, 23, 19]",6,6,"[20, 16, 24, 20]",16
"[10, 24, 13, 27]",6,6,"[10, 24, 14, 28]",16
"[21, 13, 24, 16]",6,6,"[20, 12, 24, 16]",16
"[29, 18, 32, 21]",6,6,"[28, 18, 32, 22]",16
"[10, 24, 13, 27]",6,6,"[10, 24, 14, 28]",16
"[2, 28, 5, 31]",6,6,"[2, 28, 6, 32]",16
"[11, 15, 14, 18]",6,6,"[10, 14, 14, 18]",16
"[0, 3, 3, 6]",6,6,"[0, 2, 4, 6]",16
"[4, 4, 7, 7]",6,6,"[4, 4, 8, 8]",16
"[21, 8, 24, 11]",6,6,"[20, 8, 24, 12]",16
"[8, 28, 11, 31]",6,6,"[8, 28, 12, 32]",16
"[4, 25, 7, 28]",6,6,"[4, 24, 8, 28]",16
"[29, 7, 32, 10]",6,6,"[28, 6, 32, 10]",16
"[5, 11, 8, 14]",6,6,"[4, 10, 8, 14]",16
"[10, 21, 13, 24]",6,6,"[10, 20, 14, 24]",16
"[16, 7, 19, 10]",6,6,"[16, 6, 20, 10]",16
"[27, 24, 30, 27]",6,6,"[26, 24, 30, 28]",16
"[7, 18, 10, 21]",6,6,"[6, 18, 10, 22]",16
"[1, 27, 4, 30]",6,6,"[0, 26, 4, 30]",16
"[16, 21, 19, 24]",6,6,"[16, 20, 20, 24]",16
"[6, 17, 9, 20]",6,6,"[6, 16, 10, 20]",16
"[15, 26, 18, 29]",6,6,"[14, 26, 18, 30]",16
"[11, 5, 14, 8]",6,6,"[10, 4, 14, 8]",16
"[12, 15, 15, 18]",6,6,"[12, 14, 16, 18]",16
"[15, 6, 18, 9]",6,6,"[14, 6, 18, 10]",16
"[26, 14, 29, 17]",6,6,"[26, 14, 30, 18]",16
"[17, 12, 20, 15]",6,6,"[16, 12, 20, 16]",16
"[22, 9, 25, 12]",6,6,"[22, 8, 26, 12]",16
"[7, 3, 10, 6]",6,6,"[6, 2, 10, 6]",16
"[16, 23, 19, 26]",6,6,"[16, 22, 20, 26]",16
"[14, 25, 17, 28]",6,6,"[14, 24, 18, 28]",16
"[13, 19, 16, 22]",6,6,"[12, 18, 16, 22]",16
"[27, 23, 30, 26]",6,6,"[26, 22, 30, 26]",16
"[8, 10, 11, 13]",6,6,"[8, 10, 12, 14]",16
"[2, 3, 5, 6]",6,6,"[2, 2, 6, 6]",16
"[24, 4, 27, 7]",6,6,"[24, 4, 28, 8]",16
"[20, 26, 23, 29]",6,6,"[20, 26, 24, 30]",16
"[7, 15, 10, 18]",6,6,"[6, 14, 10, 18]",16
"[17, 5, 20, 8]",6,6,"[16, 4, 20, 8]",16
"[1, 14, 4, 17]",6,6,"[0, 14, 4, 18]",16
"[5, 16, 8, 19]",6,6,"[4, 16, 8, 20]",16
"[23, 15, 26, 18]",6,6,"[22, 14, 26, 18]",16
"[4, 0, 7, 3]",6,6,"[4, 0, 8, 4]",16
"[7, 5, 10, 8]",6,6,"[6, 4, 10, 8]",16
"[6, 19, 9, 22]",6,6,"[6, 18, 10, 22]",16
"[1, 10, 4, 13]",6,6,"[0, 10, 4, 14]",16
"[11, 24, 14, 27]",6,6,"[10, 24, 14, 28]",16
"[15, 9, 18, 12]",6,6,"[14, 8, 18, 12]",16
"[25, 10, 28, 13]",6,6,"[24, 10, 28, 14]",16
"[18, 10, 21, 13]",6,6,"[18, 10, 22, 14]",16
"[10, 2, 13, 5]",6,6,"[10, 2, 14, 6]",16
"[9, 20, 12, 23]",6,6,"[8, 20, 12, 24]",16
"[12, 28, 15, 31]",6,6,"[12, 28, 16, 32]",16
"[2, 22, 5, 25]",6,6,"[2, 22, 6, 26]",16
"[24, 15, 27, 18]",6,6,"[24, 14, 28, 18]",16
"[29, 19, 32, 22]",6,6,"[28, 18, 32, 22]",16
"[20, 10, 23, 13]",6,6,"[20, 10, 24, 14]",16
"[18, 11, 21, 14]",6,6,"[18, 10, 22, 14]",16
"[25, 13, 28, 16]",6,6,"[24, 12, 28, 16]",16
"[3, 23, 6, 26]",6,6,"[2, 22, 6, 26]",16
"[3, 21, 6, 24]",6,6,"[2, 20, 6, 24]",16
"[0, 4, 3, 7]",6,6,"[0, 4, 4, 8]",16
"[17, 18, 20, 21]",6,6,"[16, 18, 20, 22]",16
"[11, 25, 14, 28]",6,6,"[10, 24, 14, 28]",16
"[28, 7, 31, 10]",6,6,"[28, 6, 32, 10]",16
"[0, 2, 3, 5]",6,6,"[0, 2, 4, 6]",16
"[17, 3, 20, 6]",6,6,"[16, 2, 20, 6]",16
"[21, 9, 24, 12]",6,6,"[20, 8, 24, 12]",16
"[13, 12, 16, 15]",6,6,"[12, 12, 16, 16]",16
"[9, 26, 12, 29]",6,6,"[8, 26, 12, 30]",16
"[10, 15, 13, 18]",6,6,"[10, 14, 14, 18]",16
"[1, 24, 4, 27]",6,6,"[0, 24, 4, 28]",16
"[7, 8, 10, 11]",6,6,"[6, 8, 10, 12]",16
"[22, 10, 25, 13]",6,6,"[22, 10, 26, 14]",16
"[13, 25, 16, 28]",6,6,"[12, 24, 16, 28]",16
"[27, 10, 30, 13]",6,6,"[26, 10, 30, 14]",16
"[1, 2, 4, 5]",6,6,"[0, 2, 4, 6]",16
"[2, 1, 5, 4]",6,6,"[2, 0, 6, 4]",16
"[10, 27, 13, 30]",6,6,"[10, 26, 14, 30]",16
"[18, 26, 21, 29]",6,6,"[18, 26, 22, 30]",16
"[4, 23, 7, 26]",6,6,"[4, 22, 8, 26]",16
"[1, 28, 4, 31]",6,6,"[0, 28, 4, 32]",16
"[29, 9, 32, 12]",6,6,"[28, 8, 32, 12]",16
"[18, 24, 21, 27]",6,6,"[18, 24, 22, 28]",16
"[8, 28, 11, 31]",6,6,"[8, 28, 12, 32]",16
"[25, 19, 28, 22]",6,6,"[24, 18, 28, 22]",16
"[27, 25, 30, 28]",6,6,"[26, 24, 30, 28]",16
"[23, 26, 26, 29]",6,6,"[22, 26, 26, 30]",16
"[7, 20, 10, 23]",6,6,"[6, 20, 10, 24]",16
"[16, 25, 19, 28]",6,6,"[16, 24, 20, 28]",16
"[10, 28, 13, 31]",6,6,"[10, 28, 14, 32]",16
"[17, 6, 20, 9]",6,6,"[16, 6, 20, 10]",16
"[26, 6, 29, 9]",6,6,"[26, 6, 30, 10]",16
"[4, 19, 7, 22]",6,6,"[4, 18, 8, 22]",16
"[14, 28, 17, 31]",6,6,"[14, 28, 18, 32]",16
"[12, 26, 15, 29]",6,6,"[12, 26, 16, 30]",16
"[26, 22, 29, 25]",6,6,"[26, 22, 30, 26]",16
"[4, 2, 7, 5]",6,6,"[4, 2, 8, 6]",16
"[8, 23, 11, 26]",6,6,"[8, 22, 12, 26]",16
"[29, 23, 32, 26]",6,6,"[28, 22, 32, 26]",16
"[23, 12, 26, 15]",6,6,"[22, 12, 26, 16]",16
"[27, 10, 30, 13]",6,6,"[26, 10, 30, 14]",16
"[21, 10, 24, 13]",6,6,"[20, 10, 24, 14]",16
"[9, 20, 12, 23]",6,6,"[8, 20, 12, 24]",16
"[28, 13, 31, 16]",6,6,"[28, 12, 32, 16]",16
"[10, 28, 13, 31]",6,6,"[10, 28, 14, 32]",16
"[25, 20, 28, 23]",6,6,"[24, 20, 28, 24]",16
"[6, 20, 9, 23]",6,6,"[6, 20, 10, 24]",16
"[27, 0, 30, 3]",6,6,"[26, 0, 30, 4]",16
"[25, 24, 28, 27]",6,6,"[24, 24, 28, 28]",16
"[28, 25, 31, 28]",6,6,"[28, 24, 32, 28]",16
"[20, 13, 23, 16]",6,6,"[20, 12, 24, 16]",16
"[4, 10, 7, 13]",6,6,"[4, 10, 8, 14]",16
"[2, 4, 5, 7]",6,6,"[2, 4, 6, 8]",16
"[7, 16, 10, 19]",6,6,"[6, 16, 10, 20]",16
"[4, 15, 7, 18]",6,6,"[4, 14, 8, 18]",16
"[9, 18, 12, 21]",6,6,"[8, 18, 12, 22]",16
"[1, 14, 4, 17]",6,6,"[0, 14, 4, 18]",16
"[22, 14, 25, 17]",6,6,"[22, 14, 26, 18]",16
"[17, 4, 20, 7]",6,6,"[16, 4, 20, 8]",16
"[20, 16, 23, 19]",6,6,"[20, 16, 24, 20]",16
"[27, 12, 30, 15]",6,6,"[26, 12, 30, 16]",16
"[2, 19, 5, 22]",6,6,"[2, 18, 6, 22]",16
"[27, 19, 30, 22]",6,6,"[26, 18, 30, 22]",16
"[7, 26, 10, 29]",6,6,"[6, 26, 10, 30]",16
"[28, 14, 31, 17]",6,6,"[28, 14, 32, 18]",16
"[20, 13, 23, 16]",6,6,"[20, 12, 24, 16]",16
"[17, 10, 20, 13]",6,6,"[16, 10, 20, 14]",16
"[17, 7, 20, 10]",6,6,"[16, 6, 20, 10]",16
"[1, 26, 4, 29]",6,6,"[0, 26, 4, 30]",16
"[28, 0, 31, 3]",6,6,"[28, 0, 32, 4]",16
"[8, 19, 11, 22]",6,6,"[8, 18, 12, 22]",16
"[12, 22, 15, 25]",6,6,"[12, 22, 16, 26]",16
"[4, 7, 7, 10]",6,6,"[4, 6, 8, 10]",16
"[7, 20, 10, 23]",6,6,"[6, 20, 10, 24]",16
"[25, 28, 28, 31]",6,6,"[24, 28, 28, 32]",16
"[27, 19, 30, 22]",6,6,"[26, 18, 30, 22]",16
"[13, 27, 16, 30]",6,6,"[12, 26, 16, 30]",16
"[19, 27, 22, 30]",6,6,"[18, 26, 22, 30]",16
"[16, 27, 19, 30]",6,6,"[16, 26, 20, 30]",16
"[24, 5, 27, 8]",6,6,"[24, 4, 28, 8]",16
"[4, 21, 7, 24]",6,6,"[4, 20, 8, 24]",16
"[1, 23, 4, 26]",6,6,"[0, 22, 4, 26]",16
"[7, 29, 10, 32]",6,6,"[6, 28, 10, 32]",16
"[3, 18, 6, 21]",6,6,"[2, 18, 6, 22]",16
"[0, 7, 3, 10]",6,6,"[0, 6, 4, 10]",16
"[18, 3, 21, 6]",6,6,"[18, 2, 22, 6]",16
"[2, 20, 5, 23]",6,6,"[2, 20, 6, 24]",16
"[1, 6, 4, 9]",6,6,"[0, 6, 4, 10]",16
"[7, 4, 10, 7]",6,6,"[6, 4, 10, 8]",16
"[6, 10, 9, 13]",6,6,"[6, 10, 10, 14]",16
"[13, 16, 16, 19]",6,6,"[12, 16, 16, 20]",16
