BRC Query: Large,Points,Num Of Points
"[282648, 324507, 422495, 219328]",[],0
"[47524, 266636, 187371, 219328]",[],0
"[149257, 290813, 289104, 219328]",[],0
"[121828, 24042, 261675, 163889]","[(260858, 24535), (145935, 34939), (181333, 62750), (200563, 62770), (182621, 142145)]",5
"[195225, 206734, 335072, 219328]","[(249218, 208706), (243245, 219327)]",2
"[228204, 238938, 368051, 219328]",[],0
"[299199, 204556, 439046, 219328]",[],0
"[232393, 144665, 372240, 219328]","[(249218, 208706), (243245, 219327)]",2
"[154737, 291264, 294584, 219328]",[],0
"[160503, 185949, 300350, 219328]","[(249218, 208706), (243245, 219327)]",2
"[310685, 160437, 450532, 219328]",[],0
"[10047, 9853, 149894, 149700]","[(38887, 9915), (22814, 10194), (68109, 10266), (53242, 10360), (53466, 10375), (47776, 10415), (33799, 10494), (64792, 10612), (50338, 10676), (49765, 10733), (23113, 10772), (30413, 10779), (58284, 10957), (44669, 10971), (35566, 11251), (35453, 11255), (32831, 11265), (14885, 11466), (57527, 11497), (18236, 11546), (38232, 11561), (41278, 11779), (32121, 11788), (53606, 11796), (51395, 11836), (48931, 11879), (33714, 12060), (45332, 12137), (48630, 12271), (57909, 12464), (69011, 12465), (52402, 12568), (42232, 12601), (49652, 12838), (57957, 12989), (29280, 13094), (30339, 13111), (24839, 13248), (65784, 13357), (45691, 13454), (67034, 13769), (44331, 13802), (49175, 14068), (31051, 14216), (41155, 14314), (53917, 14664), (36533, 14717), (65308, 14734), (44972, 14862), (50329, 14943), (34575, 15287), (42513, 15533), (51493, 15564), (54829, 15900), (39855, 16189), (21753, 16314), (51223, 16726), (22236, 16731), (63498, 17671), (41525, 17796), (63107, 18050), (45429, 18052), (53682, 18069), (37806, 18407), (40233, 19562), (50668, 19879), (64482, 19940), (38608, 20050), (44065, 20197), (54163, 20267), (55449, 20430), (31646, 20485), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (44527, 21949), (28947, 21975), (49317, 22137), (37782, 22212), (41126, 22253), (14395, 22342), (46040, 22975), (47542, 24648), (40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (109659, 10073), (97397, 10118), (117247, 10175), (74579, 10307), (75032, 10463), (101228, 10532), (72294, 10541), (139551, 10641), (146929, 10643), (69452, 10773), (82564, 10832), (70242, 10839), (93565, 10870), (147676, 10916), (147078, 10944), (134002, 11278), (100745, 11476), (85483, 11574), (128706, 11613), (143615, 11672), (122199, 12087), (105003, 12340), (96432, 13026), (94047, 13060), (70802, 13078), (92728, 13196), (129316, 13429), (137355, 13489), (116696, 13511), (132304, 13523), (104767, 13542), (139379, 14023), (115607, 14151), (80255, 14211), (69969, 14216), (95698, 14228), (113212, 14272), (88748, 14276), (108221, 14539), (81522, 14734), (113997, 14770), (84540, 14828), (83357, 14829), (89325, 14834), (78971, 14940), (81807, 15030), (88006, 15197), (125111, 15411), (125429, 15748), (80282, 15888), (79695, 15889), (76820, 16004), (117428, 16207), (91779, 16340), (114056, 16475), (84227, 16516), (130706, 16530), (109712, 16598), (138819, 16651), (75988, 16684), (82405, 16839), (70320, 17096), (144008, 17433), (101506, 17559), (128703, 17618), (78083, 18380), (97661, 18559), (141934, 18755), (108072, 19082), (78438, 19163), (98057, 19225), (148995, 19294), (89429, 19819), (77898, 21019), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",182
"[199680, 73363, 339527, 213210]","[(249218, 208706)]",1
"[205027, 193790, 344874, 219328]","[(249218, 208706), (243245, 219327)]",2
"[320541, 269448, 460388, 219328]",[],0
"[259674, 200034, 399521, 219328]",[],0
"[299342, 89925, 439189, 219328]",[],0
"[90945, 17620, 230792, 157467]","[(194547, 17907), (150585, 18421), (97661, 18559), (141934, 18755), (108072, 19082), (98057, 19225), (148995, 19294), (155423, 20233), (165683, 22519), (93859, 24177), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (181333, 62750), (200563, 62770), (182621, 142145)]",22
"[215151, 317816, 354998, 219328]",[],0
"[136596, 63705, 276443, 203552]","[(182621, 142145)]",1
"[81544, 113394, 221391, 219328]","[(182621, 142145)]",1
"[166658, 152405, 306505, 219328]","[(249218, 208706), (243245, 219327)]",2
"[251922, 321142, 391769, 219328]",[],0
"[143484, 126743, 283331, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[166740, 40362, 306587, 180209]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[280379, 83888, 420226, 219328]",[],0
"[128030, 322155, 267877, 219328]",[],0
"[192873, 183530, 332720, 219328]","[(249218, 208706), (243245, 219327)]",2
"[306451, 113255, 446298, 219328]",[],0
"[261516, 69245, 401363, 209092]",[],0
"[269138, 140659, 408985, 219328]",[],0
"[114335, 214862, 254182, 219328]","[(243245, 219327)]",1
"[222749, 30650, 362596, 170497]",[],0
"[235951, 40178, 375798, 180025]",[],0
"[207462, 45173, 347309, 185020]",[],0
"[251228, 116744, 391075, 219328]",[],0
"[179578, 19450, 319425, 159297]","[(277400, 19941), (306553, 24096), (260858, 24535), (181333, 62750), (200563, 62770), (182621, 142145)]",6
"[82755, 240151, 222602, 219328]",[],0
"[272676, 248946, 412523, 219328]",[],0
"[228508, 273575, 368355, 219328]",[],0
"[26886, 76569, 166733, 216416]","[(59458, 97155)]",1
"[86500, 123883, 226347, 219328]","[(182621, 142145)]",1
"[265365, 46631, 405212, 186478]",[],0
"[32090, 44011, 171937, 183858]","[(45785, 56718), (37985, 59118), (59458, 97155), (103123, 45841), (97257, 47150), (72803, 67715)]",6
"[290065, 23076, 429912, 162923]","[(306553, 24096)]",1
"[9465, 293973, 149312, 219328]",[],0
"[178374, 42443, 318221, 182290]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[197853, 31853, 337700, 171700]","[(200563, 62770)]",1
"[121577, 254640, 261424, 219328]",[],0
"[295520, 45174, 435367, 185021]",[],0
"[311609, 112879, 451456, 219328]",[],0
"[170211, 169757, 310058, 219328]","[(249218, 208706), (243245, 219327)]",2
"[23520, 124584, 163367, 219328]",[],0
"[262373, 101739, 402220, 219328]",[],0
"[132669, 188356, 272516, 219328]","[(249218, 208706), (243245, 219327)]",2
"[36239, 40434, 176086, 180281]","[(50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (103123, 45841), (97257, 47150), (72803, 67715)]",7
"[245153, 174235, 385000, 219328]","[(249218, 208706)]",1
"[289776, 205580, 429623, 219328]",[],0
"[32450, 30759, 172297, 170606]","[(59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",15
"[278523, 16386, 418370, 156233]","[(337473, 17444), (306553, 24096)]",2
"[105093, 296915, 244940, 219328]",[],0
"[45615, 134586, 185462, 219328]","[(182621, 142145)]",1
"[264088, 298532, 403935, 219328]",[],0
"[298236, 270793, 438083, 219328]",[],0
"[133397, 38901, 273244, 178748]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[123703, 240084, 263550, 219328]",[],0
"[13840, 73863, 153687, 213710]","[(59458, 97155)]",1
"[31059, 96505, 170906, 219328]","[(59458, 97155)]",1
"[245521, 132126, 385368, 219328]","[(249218, 208706)]",1
"[256008, 58275, 395855, 198122]",[],0
"[175708, 287333, 315555, 219328]",[],0
"[233407, 308348, 373254, 219328]",[],0
"[240663, 306927, 380510, 219328]",[],0
"[133945, 137777, 273792, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[43228, 148360, 183075, 219328]",[],0
"[205101, 261611, 344948, 219328]",[],0
"[213655, 102648, 353502, 219328]","[(249218, 208706), (243245, 219327)]",2
"[159358, 161583, 299205, 219328]","[(249218, 208706), (243245, 219327)]",2
"[324678, 145399, 464525, 219328]",[],0
"[10954, 119363, 150801, 219328]",[],0
"[125958, 129150, 265805, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[252988, 11730, 392835, 151577]","[(279774, 12055), (315979, 12702), (286201, 14322), (358657, 15258), (337473, 17444), (277400, 19941), (306553, 24096), (260858, 24535)]",8
"[54914, 216100, 194761, 219328]",[],0
"[177126, 43807, 316973, 183654]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[268597, 13346, 408444, 153193]","[(286201, 14322), (358657, 15258), (337473, 17444), (277400, 19941), (306553, 24096)]",5
"[200061, 244612, 339908, 219328]",[],0
"[267775, 34118, 407622, 173965]",[],0
"[152222, 303878, 292069, 219328]",[],0
"[150509, 114189, 290356, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[98782, 323129, 238629, 219328]",[],0
"[301086, 140960, 440933, 219328]",[],0
"[140414, 277020, 280261, 219328]",[],0
"[54477, 63447, 194324, 203294]","[(59458, 97155), (72803, 67715), (182621, 142145)]",3
"[222020, 205833, 361867, 219328]","[(249218, 208706), (243245, 219327)]",2
"[285204, 41292, 425051, 181139]",[],0
"[190490, 332709, 330337, 219328]",[],0
"[147178, 146864, 287025, 219328]","[(249218, 208706), (243245, 219327)]",2
"[233387, 241890, 373234, 219328]",[],0
"[243189, 222393, 383036, 219328]",[],0
"[222487, 227214, 362334, 219328]",[],0
"[141130, 61782, 280977, 201629]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[86259, 291061, 226106, 219328]",[],0
"[286342, 299464, 426189, 219328]",[],0
"[329483, 312524, 469330, 219328]",[],0
"[227785, 17872, 367632, 157719]","[(277400, 19941), (306553, 24096), (260858, 24535)]",3
"[174740, 104263, 314587, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[217823, 283849, 357670, 219328]",[],0
"[165541, 26627, 305388, 166474]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[177749, 14651, 317596, 154498]","[(244062, 15465), (229026, 16672), (232460, 17215), (194547, 17907), (277400, 19941), (306553, 24096), (260858, 24535), (181333, 62750), (200563, 62770), (182621, 142145)]",10
"[23885, 14930, 163732, 154777]","[(50329, 14943), (34575, 15287), (42513, 15533), (51493, 15564), (54829, 15900), (39855, 16189), (51223, 16726), (63498, 17671), (41525, 17796), (63107, 18050), (45429, 18052), (53682, 18069), (37806, 18407), (40233, 19562), (50668, 19879), (64482, 19940), (38608, 20050), (44065, 20197), (54163, 20267), (55449, 20430), (31646, 20485), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (44527, 21949), (28947, 21975), (49317, 22137), (37782, 22212), (41126, 22253), (46040, 22975), (47542, 24648), (40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (78971, 14940), (81807, 15030), (88006, 15197), (125111, 15411), (125429, 15748), (80282, 15888), (79695, 15889), (76820, 16004), (117428, 16207), (91779, 16340), (114056, 16475), (84227, 16516), (130706, 16530), (109712, 16598), (138819, 16651), (75988, 16684), (82405, 16839), (70320, 17096), (144008, 17433), (101506, 17559), (128703, 17618), (78083, 18380), (150585, 18421), (97661, 18559), (141934, 18755), (108072, 19082), (78438, 19163), (98057, 19225), (148995, 19294), (89429, 19819), (155423, 20233), (77898, 21019), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",88
"[138142, 200226, 277989, 219328]","[(249218, 208706), (243245, 219327)]",2
"[114032, 47138, 253879, 186985]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[116562, 30210, 256409, 170057]","[(145935, 34939), (181333, 62750), (200563, 62770), (182621, 142145)]",4
"[121383, 320177, 261230, 219328]",[],0
"[315911, 105493, 455758, 219328]",[],0
"[189847, 296448, 329694, 219328]",[],0
"[292704, 154455, 432551, 219328]",[],0
"[227736, 62331, 367583, 202178]",[],0
"[266746, 87444, 406593, 219328]",[],0
"[231287, 323522, 371134, 219328]",[],0
"[11948, 196436, 151795, 219328]",[],0
"[100458, 315383, 240305, 219328]",[],0
"[258942, 182936, 398789, 219328]",[],0
"[12141, 9783, 151988, 148355]","[(12944, 9783), (13792, 9783), (14324, 9783), (14995, 9783), (15617, 9783), (18005, 9783), (18590, 9783), (18677, 9783), (18781, 9783), (18879, 9783), (19241, 9783), (19674, 9783), (20436, 9783), (20438, 9783), (20535, 9783), (20608, 9783), (20748, 9783), (21863, 9783), (22194, 9783), (22831, 9783), (23406, 9783), (23495, 9783), (24057, 9783), (24212, 9783), (24275, 9783), (24331, 9783), (24720, 9783), (25131, 9783), (25298, 9783), (25310, 9783), (25353, 9783), (25776, 9783), (25836, 9783), (26019, 9783), (26439, 9783), (26585, 9783), (26637, 9783), (26678, 9783), (26689, 9783), (26982, 9783), (27132, 9783), (27326, 9783), (28335, 9783), (28606, 9783), (28679, 9783), (28692, 9783), (28914, 9783), (29062, 9783), (29426, 9783), (29626, 9783), (29755, 9783), (30513, 9783), (30550, 9783), (30603, 9783), (30609, 9783), (30614, 9783), (30624, 9783), (30636, 9783), (30696, 9783), (30722, 9783), (30875, 9783), (30994, 9783), (31115, 9783), (31318, 9783), (31864, 9783), (32082, 9783), (32148, 9783), (32442, 9783), (32826, 9783), (33005, 9783), (33158, 9783), (33170, 9783), (33370, 9783), (33559, 9783), (33638, 9783), (33872, 9783), (33886, 9783), (34005, 9783), (34059, 9783), (35029, 9783), (35032, 9783), (35044, 9783), (35489, 9783), (36245, 9783), (36532, 9783), (36631, 9783), (36684, 9783), (37039, 9783), (37137, 9783), (37618, 9783), (37675, 9783), (38422, 9783), (38485, 9783), (38626, 9783), (39029, 9783), (39768, 9783), (39831, 9783), (39921, 9783), (40256, 9783), (40260, 9783), (40400, 9783), (40697, 9783), (40867, 9783), (40890, 9783), (41202, 9783), (41278, 9783), (41511, 9783), (41980, 9783), (42207, 9783), (42574, 9783), (42764, 9783), (43248, 9783), (43368, 9783), (43573, 9783), (43769, 9783), (43804, 9783), (43993, 9783), (44129, 9783), (44137, 9783), (44183, 9783), (44634, 9783), (44766, 9783), (44936, 9783), (45136, 9783), (45284, 9783), (45797, 9783), (45920, 9783), (45983, 9783), (46088, 9783), (46429, 9783), (46877, 9783), (47302, 9783), (47635, 9783), (48109, 9783), (48181, 9783), (48310, 9783), (49389, 9783), (49721, 9783), (49725, 9783), (49863, 9783), (50447, 9783), (50526, 9783), (51010, 9783), (51086, 9783), (51087, 9783), (51629, 9783), (52116, 9783), (52622, 9783), (52858, 9783), (52935, 9783), (53127, 9783), (53579, 9783), (54494, 9783), (54758, 9783), (54812, 9783), (54908, 9783), (55395, 9783), (55583, 9783), (55789, 9783), (55920, 9783), (56158, 9783), (56339, 9783), (56424, 9783), (56656, 9783), (57205, 9783), (57375, 9783), (57612, 9783), (57704, 9783), (57725, 9783), (57806, 9783), (58277, 9783), (58872, 9783), (59402, 9783), (60352, 9783), (60964, 9783), (61077, 9783), (61602, 9783), (61809, 9783), (61843, 9783), (62117, 9783), (62215, 9783), (62561, 9783), (62623, 9783), (62762, 9783), (62822, 9783), (63037, 9783), (63286, 9783), (63412, 9783), (63461, 9783), (63503, 9783), (63996, 9783), (64543, 9783), (64648, 9783), (64896, 9783), (65102, 9783), (65894, 9783), (66131, 9783), (66186, 9783), (66645, 9783), (67084, 9783), (67141, 9783), (67704, 9783), (67775, 9783), (67852, 9783), (68206, 9783), (68756, 9783), (68834, 9783), (69069, 9783), (38887, 9915), (22814, 10194), (68109, 10266), (53242, 10360), (53466, 10375), (47776, 10415), (33799, 10494), (64792, 10612), (50338, 10676), (49765, 10733), (23113, 10772), (30413, 10779), (58284, 10957), (44669, 10971), (35566, 11251), (35453, 11255), (32831, 11265), (14885, 11466), (57527, 11497), (18236, 11546), (38232, 11561), (41278, 11779), (32121, 11788), (53606, 11796), (51395, 11836), (48931, 11879), (33714, 12060), (45332, 12137), (48630, 12271), (57909, 12464), (69011, 12465), (52402, 12568), (42232, 12601), (49652, 12838), (57957, 12989), (29280, 13094), (30339, 13111), (24839, 13248), (65784, 13357), (45691, 13454), (67034, 13769), (44331, 13802), (49175, 14068), (31051, 14216), (41155, 14314), (53917, 14664), (36533, 14717), (65308, 14734), (44972, 14862), (50329, 14943), (34575, 15287), (42513, 15533), (51493, 15564), (54829, 15900), (39855, 16189), (21753, 16314), (51223, 16726), (22236, 16731), (63498, 17671), (41525, 17796), (63107, 18050), (45429, 18052), (53682, 18069), (37806, 18407), (40233, 19562), (50668, 19879), (64482, 19940), (38608, 20050), (44065, 20197), (54163, 20267), (55449, 20430), (31646, 20485), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (44527, 21949), (28947, 21975), (49317, 22137), (37782, 22212), (41126, 22253), (14395, 22342), (46040, 22975), (47542, 24648), (40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (69337, 9783), (69793, 9783), (70283, 9783), (70423, 9783), (70521, 9783), (70588, 9783), (70680, 9783), (71018, 9783), (71804, 9783), (72475, 9783), (72493, 9783), (72525, 9783), (72684, 9783), (72699, 9783), (72826, 9783), (72867, 9783), (72940, 9783), (73557, 9783), (73725, 9783), (74123, 9783), (74949, 9783), (75337, 9783), (76019, 9783), (76099, 9783), (77001, 9783), (77198, 9783), (77218, 9783), (77882, 9783), (78741, 9783), (79216, 9783), (79340, 9783), (79684, 9783), (80674, 9783), (80751, 9783), (81868, 9783), (82333, 9783), (82547, 9783), (82942, 9783), (83102, 9783), (83416, 9783), (83728, 9783), (84309, 9783), (84650, 9783), (85589, 9783), (85950, 9783), (86007, 9783), (86912, 9783), (88087, 9783), (88621, 9783), (89116, 9783), (90429, 9783), (90924, 9783), (91406, 9783), (91856, 9783), (92218, 9783), (92609, 9783), (92640, 9783), (93593, 9783), (93783, 9783), (93961, 9783), (94390, 9783), (94602, 9783), (95340, 9783), (95385, 9783), (96416, 9783), (96966, 9783), (98024, 9783), (98327, 9783), (98408, 9783), (100278, 9783), (101493, 9783), (101814, 9783), (102629, 9783), (104677, 9783), (104703, 9783), (105545, 9783), (105570, 9783), (106663, 9783), (107478, 9783), (108346, 9783), (108732, 9783), (108986, 9783), (109213, 9783), (109573, 9783), (110921, 9783), (111164, 9783), (111242, 9783), (112677, 9783), (112976, 9783), (113246, 9783), (114372, 9783), (114520, 9783), (116220, 9783), (116287, 9783), (116488, 9783), (117484, 9783), (121931, 9783), (122165, 9783), (122167, 9783), (122208, 9783), (122416, 9783), (124097, 9783), (124858, 9783), (124923, 9783), (124927, 9783), (125770, 9783), (128325, 9783), (128327, 9783), (128789, 9783), (128817, 9783), (128824, 9783), (130064, 9783), (130097, 9783), (130955, 9783), (131043, 9783), (131366, 9783), (131661, 9783), (132054, 9783), (132210, 9783), (132577, 9783), (133429, 9783), (133609, 9783), (134752, 9783), (135339, 9783), (136248, 9783), (139599, 9783), (140019, 9783), (140329, 9783), (142342, 9783), (143901, 9783), (144911, 9783), (145861, 9783), (146478, 9783), (148084, 9783), (150098, 9783), (151150, 9783), (109659, 10073), (97397, 10118), (117247, 10175), (74579, 10307), (75032, 10463), (101228, 10532), (72294, 10541), (139551, 10641), (146929, 10643), (69452, 10773), (82564, 10832), (70242, 10839), (93565, 10870), (147676, 10916), (147078, 10944), (134002, 11278), (100745, 11476), (85483, 11574), (128706, 11613), (143615, 11672), (122199, 12087), (105003, 12340), (150853, 12820), (96432, 13026), (94047, 13060), (70802, 13078), (92728, 13196), (129316, 13429), (137355, 13489), (116696, 13511), (132304, 13523), (104767, 13542), (139379, 14023), (115607, 14151), (80255, 14211), (69969, 14216), (95698, 14228), (113212, 14272), (88748, 14276), (108221, 14539), (81522, 14734), (113997, 14770), (84540, 14828), (83357, 14829), (89325, 14834), (78971, 14940), (81807, 15030), (88006, 15197), (125111, 15411), (125429, 15748), (80282, 15888), (79695, 15889), (76820, 16004), (117428, 16207), (91779, 16340), (114056, 16475), (84227, 16516), (130706, 16530), (109712, 16598), (138819, 16651), (75988, 16684), (82405, 16839), (70320, 17096), (144008, 17433), (101506, 17559), (128703, 17618), (78083, 18380), (150585, 18421), (97661, 18559), (141934, 18755), (108072, 19082), (78438, 19163), (98057, 19225), (148995, 19294), (89429, 19819), (77898, 21019), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",528
"[147639, 118582, 287486, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[283979, 309401, 423826, 219328]",[],0
"[294844, 100714, 434691, 219328]",[],0
"[213988, 326319, 353835, 219328]",[],0
"[256874, 303737, 396721, 219328]",[],0
"[265488, 114590, 405335, 219328]",[],0
"[124996, 200818, 264843, 219328]","[(249218, 208706), (243245, 219327)]",2
"[261510, 317440, 401357, 219328]",[],0
"[198177, 294528, 338024, 219328]",[],0
"[233978, 281196, 373825, 219328]",[],0
"[162844, 236694, 302691, 219328]",[],0
"[139873, 156913, 279720, 219328]","[(249218, 208706), (243245, 219327)]",2
"[264995, 324676, 404842, 219328]",[],0
"[57289, 32732, 197136, 172579]","[(59032, 35658), (59458, 97155), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (181333, 62750), (72803, 67715), (182621, 142145)]",12
"[10515, 148520, 150362, 219328]",[],0
"[212361, 282522, 352208, 219328]",[],0
"[214428, 108613, 354275, 219328]","[(249218, 208706), (243245, 219327)]",2
"[38243, 205346, 178090, 219328]",[],0
"[307412, 283609, 447259, 219328]",[],0
"[19466, 178514, 159313, 219328]",[],0
"[268539, 137393, 408386, 219328]",[],0
"[198442, 289041, 338289, 219328]",[],0
"[181504, 317558, 321351, 219328]",[],0
"[332783, 40508, 472630, 180355]",[],0
"[25990, 124757, 165837, 219328]",[],0
"[239491, 222662, 379338, 219328]",[],0
"[268627, 153245, 408474, 219328]",[],0
"[156248, 321090, 296095, 219328]",[],0
"[53936, 17422, 193783, 157269]","[(63498, 17671), (63107, 18050), (64482, 19940), (54163, 20267), (55449, 20430), (60166, 21389), (58014, 21689), (60551, 27192), (59032, 35658), (59458, 97155), (144008, 17433), (101506, 17559), (128703, 17618), (78083, 18380), (150585, 18421), (97661, 18559), (141934, 18755), (108072, 19082), (78438, 19163), (98057, 19225), (148995, 19294), (89429, 19819), (155423, 20233), (77898, 21019), (165683, 22519), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (181333, 62750), (72803, 67715), (182621, 142145)]",41
"[141910, 55264, 281757, 195111]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[63530, 132346, 203377, 219328]","[(182621, 142145)]",1
"[286824, 310537, 426671, 219328]",[],0
"[177884, 128571, 317731, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[94291, 265429, 234138, 219328]",[],0
"[224285, 70205, 364132, 210052]","[(249218, 208706)]",1
"[193402, 32771, 333249, 172618]","[(200563, 62770)]",1
"[57200, 88708, 197047, 219328]","[(59458, 97155), (182621, 142145)]",2
"[73358, 65405, 213205, 205252]","[(182621, 142145)]",1
"[209217, 262141, 349064, 219328]",[],0
"[210562, 99524, 350409, 219328]","[(249218, 208706), (243245, 219327)]",2
"[175915, 267934, 315762, 219328]",[],0
"[21031, 287164, 160878, 219328]",[],0
"[109350, 170132, 249197, 219328]","[(243245, 219327)]",1
"[181119, 317313, 320966, 219328]",[],0
"[133499, 97110, 273346, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[209953, 271967, 349800, 219328]",[],0
"[317501, 163309, 457348, 219328]",[],0
"[148662, 62705, 288509, 202552]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[212543, 281896, 352390, 219328]",[],0
"[188998, 50641, 328845, 190488]","[(200563, 62770)]",1
"[146643, 204236, 286490, 219328]","[(249218, 208706), (243245, 219327)]",2
"[117213, 318865, 257060, 219328]",[],0
"[234179, 189778, 374026, 219328]","[(249218, 208706), (243245, 219327)]",2
