BRC Query: Medium,Points,Num Of Points
"[356583, 191197, 449814, 219328]",[],0
"[146022, 73022, 239253, 166253]","[(182621, 142145)]",1
"[90360, 98040, 183591, 191271]","[(182621, 142145)]",1
"[163974, 132751, 257205, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[270855, 332767, 364086, 219328]",[],0
"[29941, 219969, 123172, 219328]",[],0
"[287619, 72130, 380850, 165361]",[],0
"[378919, 203798, 472150, 219328]",[],0
"[343789, 83326, 437020, 176557]",[],0
"[99110, 188959, 192341, 219328]",[],0
"[318120, 282477, 411351, 219328]",[],0
"[194297, 229215, 287528, 219328]",[],0
"[203675, 9783, 296906, 102800]","[(204027, 9783), (205920, 9783), (207521, 9783), (212790, 9783), (219955, 9783), (224952, 9783), (227412, 9783), (229455, 9783), (231832, 9783), (244813, 9783), (246186, 9783), (251023, 9783), (267796, 9783), (274283, 9783), (278024, 9783), (291801, 9783), (250207, 11064), (205048, 11389), (279774, 12055), (217026, 12784), (208038, 13601), (219818, 13637), (250983, 13907), (286201, 14322), (221990, 14496), (244062, 15465), (229026, 16672), (232460, 17215), (277400, 19941), (260858, 24535)]",30
"[380591, 345443, 473822, 219328]",[],0
"[95993, 252344, 189224, 219328]",[],0
"[107432, 28691, 200663, 121922]","[(145935, 34939), (110575, 36221), (181333, 62750), (200563, 62770)]",4
"[347168, 169641, 440399, 219328]",[],0
"[380644, 356240, 473875, 219328]",[],0
"[101343, 97875, 194574, 191106]","[(182621, 142145)]",1
"[82190, 14104, 175421, 107335]","[(115607, 14151), (95698, 14228), (113212, 14272), (88748, 14276), (108221, 14539), (168299, 14657), (113997, 14770), (84540, 14828), (83357, 14829), (89325, 14834), (88006, 15197), (171536, 15407), (125111, 15411), (125429, 15748), (164496, 15993), (117428, 16207), (91779, 16340), (114056, 16475), (84227, 16516), (130706, 16530), (109712, 16598), (138819, 16651), (82405, 16839), (144008, 17433), (101506, 17559), (128703, 17618), (150585, 18421), (97661, 18559), (141934, 18755), (108072, 19082), (98057, 19225), (148995, 19294), (89429, 19819), (155423, 20233), (165683, 22519), (93859, 24177), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150)]",46
"[125383, 117185, 218614, 210416]","[(182621, 142145)]",1
"[296865, 44462, 390096, 137693]",[],0
"[50939, 375940, 144170, 219328]",[],0
"[249251, 257395, 342482, 219328]",[],0
"[282620, 345903, 375851, 219328]",[],0
"[63859, 310699, 157090, 219328]",[],0
"[350179, 52048, 443410, 145279]",[],0
"[303569, 205944, 396800, 219328]",[],0
"[232355, 311039, 325586, 219328]",[],0
"[104376, 351641, 197607, 219328]",[],0
"[84145, 110255, 177376, 203486]",[],0
"[312834, 209354, 406065, 219328]",[],0
"[298257, 118024, 391488, 211255]",[],0
"[12386, 329929, 105617, 219328]",[],0
"[307425, 246006, 400656, 219328]",[],0
"[246693, 205957, 339924, 219328]","[(249218, 208706)]",1
"[194307, 355714, 287538, 219328]",[],0
"[334581, 208895, 427812, 219328]",[],0
"[54844, 106930, 148075, 200161]",[],0
"[288645, 40698, 381876, 133929]",[],0
"[172977, 52923, 266208, 146154]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[60607, 177475, 153838, 219328]",[],0
"[341252, 196079, 434483, 219328]",[],0
"[141515, 99445, 234746, 192676]","[(182621, 142145)]",1
"[42491, 363863, 135722, 219328]",[],0
"[344753, 199575, 437984, 219328]",[],0
"[27651, 329377, 120882, 219328]",[],0
"[361230, 310764, 454461, 219328]",[],0
"[231940, 379184, 325171, 219328]",[],0
"[132433, 232347, 225664, 219328]",[],0
"[101290, 189857, 194521, 219328]",[],0
"[141925, 296335, 235156, 219328]",[],0
"[375384, 308868, 468615, 219328]",[],0
"[307786, 329288, 401017, 219328]",[],0
"[308538, 102092, 401769, 195323]",[],0
"[274431, 92819, 367662, 186050]",[],0
"[138288, 21111, 231519, 114342]","[(165683, 22519), (145935, 34939), (181333, 62750), (200563, 62770)]",4
"[123106, 128773, 216337, 219328]","[(182621, 142145)]",1
"[297787, 111953, 391018, 205184]",[],0
"[237911, 78560, 331142, 171791]",[],0
"[192094, 215205, 285325, 219328]","[(243245, 219327)]",1
"[222034, 17903, 315265, 111134]","[(277400, 19941), (306553, 24096), (260858, 24535)]",3
"[311868, 66321, 405099, 159552]",[],0
"[286823, 45009, 380054, 138240]",[],0
"[275787, 142267, 369018, 219328]",[],0
"[153883, 20859, 247114, 114090]","[(165683, 22519), (181333, 62750), (200563, 62770)]",3
"[86660, 253616, 179891, 219328]",[],0
"[161958, 241740, 255189, 219328]",[],0
"[12708, 57860, 105939, 151091]","[(37985, 59118), (59458, 97155), (72803, 67715)]",3
"[80066, 44387, 173297, 137618]","[(103123, 45841), (97257, 47150)]",2
"[304074, 117622, 397305, 210853]",[],0
"[49304, 28159, 142535, 121390]","[(59032, 35658), (50806, 40774), (59458, 97155), (91686, 32602), (98740, 33456), (105291, 33531), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",11
"[38097, 65264, 131328, 158495]","[(59458, 97155), (72803, 67715)]",2
"[29292, 128165, 122523, 219328]",[],0
"[30782, 246021, 124013, 219328]",[],0
"[343863, 45608, 437094, 138839]",[],0
"[240780, 141679, 334011, 219328]","[(249218, 208706), (243245, 219327)]",2
"[63824, 154085, 157055, 219328]",[],0
"[90576, 78929, 183807, 172160]","[(182621, 142145)]",1
"[202726, 370408, 295957, 219328]",[],0
"[211758, 25397, 304989, 118628]",[],0
"[10873, 198241, 104104, 219328]",[],0
"[120658, 300474, 213889, 219328]",[],0
"[263512, 283507, 356743, 219328]",[],0
"[251774, 155184, 345005, 219328]",[],0
"[364593, 371940, 457824, 219328]",[],0
"[111327, 63070, 204558, 156301]","[(182621, 142145)]",1
"[86965, 339227, 180196, 219328]",[],0
"[54002, 171571, 147233, 219328]",[],0
"[165535, 282301, 258766, 219328]",[],0
"[233749, 252013, 326980, 219328]",[],0
"[306754, 264670, 399985, 219328]",[],0
"[109553, 165332, 202784, 219328]",[],0
"[209292, 283488, 302523, 219328]",[],0
"[320707, 196581, 413938, 219328]",[],0
"[364530, 287242, 457761, 219328]",[],0
"[276889, 70867, 370120, 164098]",[],0
"[130626, 248439, 223857, 219328]",[],0
"[231420, 227174, 324651, 219328]",[],0
"[272501, 324422, 365732, 219328]",[],0
"[160775, 150528, 254006, 219328]","[(249218, 208706), (243245, 219327)]",2
"[282135, 154393, 375366, 219328]",[],0
"[348822, 129310, 442053, 219328]",[],0
"[10630, 168413, 103861, 219328]",[],0
"[108903, 375085, 202134, 219328]",[],0
"[172370, 186029, 265601, 219328]","[(249218, 208706), (243245, 219327)]",2
"[268230, 139222, 361461, 219328]",[],0
"[107932, 308558, 201163, 219328]",[],0
"[125845, 366627, 219076, 219328]",[],0
"[100185, 228042, 193416, 219328]",[],0
"[302884, 171648, 396115, 219328]",[],0
"[30720, 56076, 123951, 149307]","[(45785, 56718), (37985, 59118), (59458, 97155), (72803, 67715)]",4
"[367030, 282996, 460261, 219328]",[],0
"[17812, 124160, 111043, 217391]",[],0
"[196847, 228687, 290078, 219328]",[],0
"[111951, 46146, 205182, 139377]","[(181333, 62750), (200563, 62770)]",2
"[206810, 102095, 300041, 195326]",[],0
"[314100, 344681, 407331, 219328]",[],0
"[74023, 272820, 167254, 219328]",[],0
"[114141, 154332, 207372, 219328]",[],0
"[280300, 227421, 373531, 219328]",[],0
"[359687, 262231, 452918, 219328]",[],0
"[236871, 380123, 330102, 219328]",[],0
"[114436, 50629, 207667, 143860]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[34599, 302142, 127830, 219328]",[],0
"[175013, 316529, 268244, 219328]",[],0
"[179097, 15850, 272328, 109081]","[(229026, 16672), (232460, 17215), (194547, 17907), (260858, 24535), (181333, 62750), (200563, 62770)]",6
"[375596, 257880, 468827, 219328]",[],0
"[213512, 332325, 306743, 219328]",[],0
"[156934, 326861, 250165, 219328]",[],0
"[137093, 355141, 230324, 219328]",[],0
"[256039, 375232, 349270, 219328]",[],0
"[324651, 325410, 417882, 219328]",[],0
"[90987, 124426, 184218, 217657]","[(182621, 142145)]",1
"[323535, 328587, 416766, 219328]",[],0
"[199386, 300020, 292617, 219328]",[],0
"[103132, 54235, 196363, 147466]","[(181333, 62750), (182621, 142145)]",2
"[179173, 297924, 272404, 219328]",[],0
"[290565, 186788, 383796, 219328]",[],0
"[209538, 226552, 302769, 219328]",[],0
"[316910, 248779, 410141, 219328]",[],0
"[197863, 21870, 291094, 115101]","[(260858, 24535), (200563, 62770)]",2
"[54754, 44786, 147985, 138017]","[(59458, 97155), (103123, 45841), (97257, 47150), (72803, 67715)]",4
"[243218, 350327, 336449, 219328]",[],0
"[151876, 112169, 245107, 205400]","[(182621, 142145)]",1
"[286021, 259661, 379252, 219328]",[],0
"[329171, 298831, 422402, 219328]",[],0
"[262165, 272846, 355396, 219328]",[],0
"[346461, 163520, 439692, 219328]",[],0
"[281187, 115869, 374418, 209100]",[],0
"[236289, 46484, 329520, 139715]",[],0
"[321643, 332721, 414874, 219328]",[],0
"[122479, 248158, 215710, 219328]",[],0
"[27225, 125697, 120456, 218928]",[],0
"[72307, 369037, 165538, 219328]",[],0
"[198010, 180013, 291241, 219328]","[(249218, 208706), (243245, 219327)]",2
"[152860, 312556, 246091, 219328]",[],0
"[340867, 220128, 434098, 219328]",[],0
"[177393, 113403, 270624, 206634]","[(182621, 142145)]",1
"[252017, 88178, 345248, 181409]",[],0
"[55672, 112941, 148903, 206172]",[],0
"[292149, 117723, 385380, 210954]",[],0
"[250211, 130218, 343442, 219328]",[],0
"[138854, 93630, 232085, 186861]","[(182621, 142145)]",1
"[289983, 234149, 383214, 219328]",[],0
"[50305, 126155, 143536, 219328]",[],0
"[104803, 247639, 198034, 219328]",[],0
"[57168, 132854, 150399, 219328]",[],0
"[336483, 184603, 429714, 219328]",[],0
"[336976, 153052, 430207, 219328]",[],0
"[284325, 23694, 377556, 116925]","[(306553, 24096)]",1
"[359697, 77889, 452928, 171120]",[],0
"[18239, 103756, 111470, 196987]",[],0
"[47020, 327557, 140251, 219328]",[],0
"[38516, 131223, 131747, 219328]",[],0
"[194797, 247512, 288028, 219328]",[],0
"[221169, 367632, 314400, 219328]",[],0
"[264821, 154979, 358052, 219328]",[],0
"[105617, 168571, 198848, 219328]",[],0
"[254754, 237693, 347985, 219328]",[],0
"[266855, 330977, 360086, 219328]",[],0
"[109131, 171928, 202362, 219328]",[],0
"[301213, 281437, 394444, 219328]",[],0
"[305064, 293045, 398295, 219328]",[],0
"[344504, 343647, 437735, 219328]",[],0
"[92256, 335752, 185487, 219328]",[],0
"[118481, 102151, 211712, 195382]","[(182621, 142145)]",1
"[154309, 73647, 247540, 166878]","[(182621, 142145)]",1
"[237363, 193264, 330594, 219328]","[(249218, 208706), (243245, 219327)]",2
"[312489, 255919, 405720, 219328]",[],0
"[237272, 316324, 330503, 219328]",[],0
"[360525, 309633, 453756, 219328]",[],0
"[298347, 63274, 391578, 156505]",[],0
"[221237, 155382, 314468, 219328]","[(249218, 208706), (243245, 219327)]",2
"[330878, 101286, 424109, 194517]",[],0
"[214892, 39982, 308123, 133213]",[],0
"[16802, 146331, 110033, 219328]",[],0
"[274535, 182714, 367766, 219328]",[],0
"[101275, 353206, 194506, 219328]",[],0
"[170499, 312122, 263730, 219328]",[],0
"[344016, 245966, 437247, 219328]",[],0
"[326195, 188540, 419426, 219328]",[],0
"[183199, 299007, 276430, 219328]",[],0
"[287282, 225318, 380513, 219328]",[],0
"[333744, 218057, 426975, 219328]",[],0
"[51667, 101738, 144898, 194969]",[],0
"[377846, 89897, 471077, 183128]",[],0
"[380016, 138216, 473247, 219328]",[],0
"[67131, 300276, 160362, 219328]",[],0
"[283517, 362551, 376748, 219328]",[],0
"[171244, 138615, 264475, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[42392, 256511, 135623, 219328]",[],0
"[267803, 13861, 361034, 107092]","[(286201, 14322), (358657, 15258), (337473, 17444), (277400, 19941), (306553, 24096)]",5
"[161873, 93145, 255104, 186376]","[(182621, 142145)]",1
"[17383, 267418, 110614, 219328]",[],0
"[287376, 63657, 380607, 156888]",[],0
"[86822, 218474, 180053, 219328]",[],0
"[164748, 323997, 257979, 219328]",[],0
"[127112, 375531, 220343, 219328]",[],0
"[259248, 202065, 352479, 219328]",[],0
"[304835, 218859, 398066, 219328]",[],0
"[170546, 274650, 263777, 219328]",[],0
"[29142, 30531, 122373, 123762]","[(59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (91686, 32602), (98740, 33456), (105291, 33531), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",14
"[13563, 198033, 106794, 219328]",[],0
"[70707, 105528, 163938, 198759]",[],0
"[358870, 355765, 452101, 219328]",[],0
"[149578, 10740, 242809, 103971]","[(159341, 11095), (191871, 11154), (156028, 11367), (205048, 11389), (193616, 12009), (217026, 12784), (150853, 12820), (208038, 13601), (219818, 13637), (158074, 13700), (181926, 14472), (221990, 14496), (168299, 14657), (171536, 15407), (164496, 15993), (229026, 16672), (232460, 17215), (194547, 17907), (150585, 18421), (155423, 20233), (165683, 22519), (181333, 62750), (200563, 62770)]",23
"[145968, 25032, 239199, 118263]","[(181333, 62750), (200563, 62770)]",2
"[229043, 226123, 322274, 219328]",[],0
"[10024, 41068, 103255, 134299]","[(45785, 56718), (37985, 59118), (59458, 97155), (103123, 45841), (97257, 47150), (72803, 67715)]",6
"[230745, 284916, 323976, 219328]",[],0
"[151721, 111793, 244952, 205024]","[(182621, 142145)]",1
"[356079, 136683, 449310, 219328]",[],0
"[168949, 66702, 262180, 159933]","[(182621, 142145)]",1
"[46630, 200807, 139861, 219328]",[],0
"[219355, 285384, 312586, 219328]",[],0
"[35053, 190219, 128284, 219328]",[],0
"[129073, 157929, 222304, 219328]",[],0
"[356529, 207915, 449760, 219328]",[],0
"[11486, 251637, 104717, 219328]",[],0
"[314828, 174802, 408059, 219328]",[],0
"[75040, 58998, 168271, 152229]",[],0
"[21779, 204884, 115010, 219328]",[],0
"[284284, 355736, 377515, 219328]",[],0
"[73759, 336576, 166990, 219328]",[],0
"[159778, 9835, 253009, 103066]","[(164153, 10413), (192522, 10541), (250207, 11064), (191871, 11154), (205048, 11389), (193616, 12009), (217026, 12784), (208038, 13601), (219818, 13637), (250983, 13907), (181926, 14472), (221990, 14496), (168299, 14657), (171536, 15407), (244062, 15465), (164496, 15993), (229026, 16672), (232460, 17215), (194547, 17907), (165683, 22519), (181333, 62750), (200563, 62770)]",22
"[201183, 167004, 294414, 219328]","[(249218, 208706), (243245, 219327)]",2
"[320741, 341153, 413972, 219328]",[],0
"[323549, 247615, 416780, 219328]",[],0
"[105356, 72281, 198587, 165512]","[(182621, 142145)]",1
"[152311, 324888, 245542, 219328]",[],0
"[372713, 282952, 465944, 219328]",[],0
"[83308, 290093, 176539, 219328]",[],0
"[260124, 163893, 353355, 219328]",[],0
"[20748, 66667, 113979, 159898]","[(59458, 97155), (72803, 67715)]",2
"[302056, 132329, 395287, 219328]",[],0
"[233734, 317596, 326965, 219328]",[],0
"[339585, 222811, 432816, 219328]",[],0
"[308535, 36582, 401766, 129813]",[],0
"[210153, 341201, 303384, 219328]",[],0
"[190501, 41286, 283732, 134517]","[(200563, 62770)]",1
"[192769, 299619, 286000, 219328]",[],0
"[119401, 296244, 212632, 219328]",[],0
"[284812, 192758, 378043, 219328]",[],0
"[89527, 219989, 182758, 219328]",[],0
"[258122, 119018, 351353, 212249]",[],0
"[19420, 253683, 112651, 219328]",[],0
"[341403, 144701, 434634, 219328]",[],0
"[256144, 137083, 349375, 219328]",[],0
"[166656, 156557, 259887, 219328]","[(249218, 208706), (243245, 219327)]",2
"[98373, 36678, 191604, 129909]","[(103123, 45841), (181333, 62750)]",2
"[91837, 97029, 185068, 190260]","[(182621, 142145)]",1
"[306191, 92651, 399422, 185882]",[],0
"[184954, 320831, 278185, 219328]",[],0
"[372607, 128372, 465838, 219328]",[],0
"[171316, 32225, 264547, 125456]","[(181333, 62750), (200563, 62770)]",2
"[243890, 311985, 337121, 219328]",[],0
"[82652, 338757, 175883, 219328]",[],0
"[188152, 309057, 281383, 219328]",[],0
"[33079, 291173, 126310, 219328]",[],0
"[276305, 86044, 369536, 179275]",[],0
"[230307, 299583, 323538, 219328]",[],0
"[113700, 245747, 206931, 219328]",[],0
"[369176, 328472, 462407, 219328]",[],0
"[223308, 107610, 316539, 200841]",[],0
"[200656, 172641, 293887, 219328]","[(249218, 208706), (243245, 219327)]",2
"[327937, 161037, 421168, 219328]",[],0
"[316655, 214123, 409886, 219328]",[],0
"[295139, 322039, 388370, 219328]",[],0
"[131367, 229989, 224598, 219328]",[],0
"[174173, 38125, 267404, 131356]","[(181333, 62750), (200563, 62770)]",2
"[80939, 99449, 174170, 192680]",[],0
"[57661, 220350, 150892, 219328]",[],0
"[257177, 132308, 350408, 219328]",[],0
"[15138, 377452, 108369, 219328]",[],0
"[327632, 225313, 420863, 219328]",[],0
"[46942, 328066, 140173, 219328]",[],0
"[262457, 168819, 355688, 219328]",[],0
"[102655, 370112, 195886, 219328]",[],0
"[348700, 49240, 441931, 142471]",[],0
"[252362, 188531, 345593, 219328]",[],0
"[223776, 354399, 317007, 219328]",[],0
"[194671, 340056, 287902, 219328]",[],0
"[187383, 62238, 280614, 155469]","[(200563, 62770)]",1
"[336154, 23036, 429385, 116267]",[],0
"[283635, 285571, 376866, 219328]",[],0
"[273503, 242932, 366734, 219328]",[],0
"[241747, 31598, 334978, 124829]",[],0
"[56201, 13892, 149432, 107123]","[(65308, 14734), (63498, 17671), (63107, 18050), (64482, 19940), (60166, 21389), (58014, 21689), (60551, 27192), (59032, 35658), (59458, 97155), (139379, 14023), (115607, 14151), (80255, 14211), (69969, 14216), (95698, 14228), (113212, 14272), (88748, 14276), (108221, 14539), (81522, 14734), (113997, 14770), (84540, 14828), (83357, 14829), (89325, 14834), (78971, 14940), (81807, 15030), (88006, 15197), (125111, 15411), (125429, 15748), (80282, 15888), (79695, 15889), (76820, 16004), (117428, 16207), (91779, 16340), (114056, 16475), (84227, 16516), (130706, 16530), (109712, 16598), (138819, 16651), (75988, 16684), (82405, 16839), (70320, 17096), (144008, 17433), (101506, 17559), (128703, 17618), (78083, 18380), (97661, 18559), (141934, 18755), (108072, 19082), (78438, 19163), (98057, 19225), (148995, 19294), (89429, 19819), (77898, 21019), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",66
"[79046, 361009, 172277, 219328]",[],0
"[318768, 43969, 411999, 137200]",[],0
"[206134, 147681, 299365, 219328]","[(249218, 208706), (243245, 219327)]",2
"[155728, 84320, 248959, 177551]","[(182621, 142145)]",1
"[155106, 270119, 248337, 219328]",[],0
"[265757, 240433, 358988, 219328]",[],0
"[204727, 195665, 297958, 219328]","[(249218, 208706), (243245, 219327)]",2
"[306266, 187096, 399497, 219328]",[],0
"[193466, 277525, 286697, 219328]",[],0
"[90829, 214190, 184060, 219328]",[],0
"[48006, 354981, 141237, 219328]",[],0
"[273367, 254125, 366598, 219328]",[],0
"[174516, 259936, 267747, 219328]",[],0
"[42277, 345380, 135508, 219328]",[],0
"[44146, 132112, 137377, 219328]",[],0
"[337312, 44516, 430543, 137747]",[],0
"[194742, 154844, 287973, 219328]","[(249218, 208706), (243245, 219327)]",2
"[98187, 303326, 191418, 219328]",[],0
"[111155, 349486, 204386, 219328]",[],0
"[362867, 368250, 456098, 219328]",[],0
"[223061, 48338, 316292, 141569]",[],0
"[348676, 326151, 441907, 219328]",[],0
"[207065, 288128, 300296, 219328]",[],0
"[15698, 109894, 108929, 203125]",[],0
"[178376, 94622, 271607, 187853]","[(182621, 142145)]",1
"[373889, 39890, 467120, 133121]",[],0
"[57217, 370184, 150448, 219328]",[],0
"[215823, 342625, 309054, 219328]",[],0
"[280067, 30819, 373298, 124050]",[],0
"[197367, 49533, 290598, 142764]","[(200563, 62770)]",1
"[316702, 323347, 409933, 219328]",[],0
"[91859, 51729, 185090, 144960]","[(181333, 62750), (182621, 142145)]",2
"[158275, 326690, 251506, 219328]",[],0
"[302118, 237930, 395349, 219328]",[],0
"[14868, 284282, 108099, 219328]",[],0
"[324561, 64328, 417792, 157559]",[],0
"[95205, 347861, 188436, 219328]",[],0
"[8175, 119496, 101406, 212727]",[],0
"[165248, 58684, 258479, 151915]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[359340, 179278, 452571, 219328]",[],0
"[96677, 191738, 189908, 219328]",[],0
"[134649, 30327, 227880, 123558]","[(145935, 34939), (181333, 62750), (200563, 62770)]",3
"[306997, 218671, 400228, 219328]",[],0
"[353364, 369564, 446595, 219328]",[],0
"[206698, 59968, 299929, 153199]",[],0
"[67602, 204930, 160833, 219328]",[],0
"[311751, 286290, 404982, 219328]",[],0
"[280411, 64726, 373642, 157957]",[],0
"[40186, 284626, 133417, 219328]",[],0
"[325465, 286456, 418696, 219328]",[],0
"[248610, 369867, 341841, 219328]",[],0
"[50203, 194609, 143434, 219328]",[],0
"[128834, 236477, 222065, 219328]",[],0
"[327959, 150346, 421190, 219328]",[],0
"[277176, 327135, 370407, 219328]",[],0
"[32321, 17836, 125552, 111067]","[(63107, 18050), (45429, 18052), (53682, 18069), (37806, 18407), (40233, 19562), (50668, 19879), (64482, 19940), (38608, 20050), (44065, 20197), (54163, 20267), (55449, 20430), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (44527, 21949), (49317, 22137), (37782, 22212), (41126, 22253), (46040, 22975), (47542, 24648), (40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (78083, 18380), (97661, 18559), (108072, 19082), (78438, 19163), (98057, 19225), (89429, 19819), (77898, 21019), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",51
"[78908, 206785, 172139, 219328]",[],0
"[333103, 121052, 426334, 214283]",[],0
"[366077, 240155, 459308, 219328]",[],0
"[86095, 336329, 179326, 219328]",[],0
"[336800, 310170, 430031, 219328]",[],0
"[177518, 158829, 270749, 219328]","[(249218, 208706), (243245, 219327)]",2
"[167595, 371143, 260826, 219328]",[],0
"[31996, 16525, 125227, 109756]","[(51223, 16726), (63498, 17671), (41525, 17796), (63107, 18050), (45429, 18052), (53682, 18069), (37806, 18407), (40233, 19562), (50668, 19879), (64482, 19940), (38608, 20050), (44065, 20197), (54163, 20267), (55449, 20430), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (44527, 21949), (49317, 22137), (37782, 22212), (41126, 22253), (46040, 22975), (47542, 24648), (40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (109712, 16598), (75988, 16684), (82405, 16839), (70320, 17096), (101506, 17559), (78083, 18380), (97661, 18559), (108072, 19082), (78438, 19163), (98057, 19225), (89429, 19819), (77898, 21019), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",59
"[48721, 128569, 141952, 219328]",[],0
"[315747, 278062, 408978, 219328]",[],0
"[60429, 232896, 153660, 219328]",[],0
"[40401, 184216, 133632, 219328]",[],0
"[64456, 185928, 157687, 219328]",[],0
"[154016, 182606, 247247, 219328]","[(243245, 219327)]",1
"[252863, 364139, 346094, 219328]",[],0
"[19841, 300222, 113072, 219328]",[],0
"[142029, 318026, 235260, 219328]",[],0
"[183083, 271362, 276314, 219328]",[],0
"[179906, 186639, 273137, 219328]","[(249218, 208706), (243245, 219327)]",2
"[53376, 331835, 146607, 219328]",[],0
"[77623, 87123, 170854, 180354]",[],0
"[368872, 154695, 462103, 219328]",[],0
"[172858, 77573, 266089, 170804]","[(182621, 142145)]",1
"[228621, 173844, 321852, 219328]","[(249218, 208706), (243245, 219327)]",2
"[61457, 249717, 154688, 219328]",[],0
"[205335, 88195, 298566, 181426]",[],0
"[285313, 202565, 378544, 219328]",[],0
"[274083, 111482, 367314, 204713]",[],0
"[266838, 212921, 360069, 219328]",[],0
"[117470, 367095, 210701, 219328]",[],0
"[96851, 180629, 190082, 219328]",[],0
"[323869, 297320, 417100, 219328]",[],0
"[267148, 310593, 360379, 219328]",[],0
"[170660, 55098, 263891, 148329]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[106048, 133519, 199279, 219328]","[(182621, 142145)]",1
"[357699, 175815, 450930, 219328]",[],0
"[125823, 15095, 219054, 108326]","[(171536, 15407), (164496, 15993), (130706, 16530), (138819, 16651), (144008, 17433), (128703, 17618), (194547, 17907), (150585, 18421), (141934, 18755), (148995, 19294), (155423, 20233), (165683, 22519), (145935, 34939), (181333, 62750), (200563, 62770)]",15
"[132687, 282017, 225918, 219328]",[],0
"[65796, 307654, 159027, 219328]",[],0
"[277505, 60410, 370736, 153641]",[],0
"[13547, 179571, 106778, 219328]",[],0
"[254515, 311434, 347746, 219328]",[],0
"[18001, 316319, 111232, 219328]",[],0
"[82258, 95202, 175489, 188433]",[],0
"[268613, 349083, 361844, 219328]",[],0
"[73450, 315074, 166681, 219328]",[],0
"[183252, 288092, 276483, 219328]",[],0
"[46721, 153782, 139952, 219328]",[],0
"[129374, 278307, 222605, 219328]",[],0
"[37967, 27240, 131198, 120471]","[(53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (91686, 32602), (98740, 33456), (105291, 33531), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",15
"[100460, 41408, 193691, 134639]","[(103123, 45841), (181333, 62750)]",2
"[115280, 265969, 208511, 219328]",[],0
"[91635, 91320, 184866, 184551]","[(182621, 142145)]",1
"[338248, 60596, 431479, 153827]",[],0
"[74075, 302758, 167306, 219328]",[],0
"[319966, 65038, 413197, 158269]",[],0
"[21357, 316773, 114588, 219328]",[],0
"[155735, 328986, 248966, 219328]",[],0
"[164514, 122746, 257745, 215977]","[(182621, 142145), (249218, 208706)]",2
"[327607, 113499, 420838, 206730]",[],0
"[332692, 72672, 425923, 165903]",[],0
"[74188, 174443, 167419, 219328]",[],0
"[56200, 375779, 149431, 219328]",[],0
"[328864, 70482, 422095, 163713]",[],0
"[222902, 43564, 316133, 136795]",[],0
"[91959, 369801, 185190, 219328]",[],0
"[94603, 277469, 187834, 219328]",[],0
"[318913, 295338, 412144, 219328]",[],0
"[46496, 371947, 139727, 219328]",[],0
"[137477, 86622, 230708, 179853]","[(182621, 142145)]",1
"[103648, 162551, 196879, 219328]",[],0
"[292304, 191192, 385535, 219328]",[],0
"[339774, 326968, 433005, 219328]",[],0
"[316651, 112292, 409882, 205523]",[],0
"[372024, 23537, 465255, 116768]","[(462771, 37243)]",1
"[175705, 237050, 268936, 219328]",[],0
"[153583, 163562, 246814, 219328]","[(243245, 219327)]",1
"[268218, 248860, 361449, 219328]",[],0
"[245454, 211030, 338685, 219328]",[],0
"[43594, 51757, 136825, 144988]","[(45785, 56718), (59458, 97155), (72803, 67715)]",3
"[81455, 296043, 174686, 219328]",[],0
