BRC Query: Small,Points,Num Of Points
"[52819, 9783, 99434, 55933]","[(52858, 9783), (52935, 9783), (53127, 9783), (53579, 9783), (54494, 9783), (54758, 9783), (54812, 9783), (54908, 9783), (55395, 9783), (55583, 9783), (55789, 9783), (55920, 9783), (56158, 9783), (56339, 9783), (56424, 9783), (56656, 9783), (57205, 9783), (57375, 9783), (57612, 9783), (57704, 9783), (57725, 9783), (57806, 9783), (58277, 9783), (58872, 9783), (59402, 9783), (60352, 9783), (60964, 9783), (61077, 9783), (61602, 9783), (61809, 9783), (61843, 9783), (62117, 9783), (62215, 9783), (62561, 9783), (62623, 9783), (62762, 9783), (62822, 9783), (63037, 9783), (63286, 9783), (63412, 9783), (63461, 9783), (63503, 9783), (63996, 9783), (64543, 9783), (64648, 9783), (64896, 9783), (65102, 9783), (65894, 9783), (66131, 9783), (66186, 9783), (66645, 9783), (67084, 9783), (67141, 9783), (67704, 9783), (67775, 9783), (67852, 9783), (68206, 9783), (68756, 9783), (68834, 9783), (69069, 9783), (68109, 10266), (53242, 10360), (53466, 10375), (64792, 10612), (58284, 10957), (57527, 11497), (53606, 11796), (57909, 12464), (69011, 12465), (57957, 12989), (65784, 13357), (67034, 13769), (53917, 14664), (65308, 14734), (54829, 15900), (63498, 17671), (63107, 18050), (53682, 18069), (64482, 19940), (54163, 20267), (55449, 20430), (53426, 21070), (60166, 21389), (58014, 21689), (60551, 27192), (53468, 27679), (59032, 35658), (69337, 9783), (69793, 9783), (70283, 9783), (70423, 9783), (70521, 9783), (70588, 9783), (70680, 9783), (71018, 9783), (71804, 9783), (72475, 9783), (72493, 9783), (72525, 9783), (72684, 9783), (72699, 9783), (72826, 9783), (72867, 9783), (72940, 9783), (73557, 9783), (73725, 9783), (74123, 9783), (74949, 9783), (75337, 9783), (76019, 9783), (76099, 9783), (77001, 9783), (77198, 9783), (77218, 9783), (77882, 9783), (78741, 9783), (79216, 9783), (79340, 9783), (79684, 9783), (80674, 9783), (80751, 9783), (81868, 9783), (82333, 9783), (82547, 9783), (82942, 9783), (83102, 9783), (83416, 9783), (83728, 9783), (84309, 9783), (84650, 9783), (85589, 9783), (85950, 9783), (86007, 9783), (86912, 9783), (88087, 9783), (88621, 9783), (89116, 9783), (90429, 9783), (90924, 9783), (91406, 9783), (91856, 9783), (92218, 9783), (92609, 9783), (92640, 9783), (93593, 9783), (93783, 9783), (93961, 9783), (94390, 9783), (94602, 9783), (95340, 9783), (95385, 9783), (96416, 9783), (96966, 9783), (98024, 9783), (98327, 9783), (98408, 9783), (97397, 10118), (74579, 10307), (75032, 10463), (72294, 10541), (69452, 10773), (82564, 10832), (70242, 10839), (93565, 10870), (85483, 11574), (96432, 13026), (94047, 13060), (70802, 13078), (92728, 13196), (80255, 14211), (69969, 14216), (95698, 14228), (88748, 14276), (81522, 14734), (84540, 14828), (83357, 14829), (89325, 14834), (78971, 14940), (81807, 15030), (88006, 15197), (80282, 15888), (79695, 15889), (76820, 16004), (91779, 16340), (84227, 16516), (75988, 16684), (82405, 16839), (70320, 17096), (78083, 18380), (97661, 18559), (78438, 19163), (98057, 19225), (89429, 19819), (77898, 21019), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (91686, 32602), (98740, 33456), (97885, 36791), (97257, 47150)]",202
"[245136, 162766, 291751, 209381]","[(249218, 208706)]",1
"[152950, 416118, 199565, 219328]",[],0
"[200242, 29424, 246857, 76039]","[(200563, 62770)]",1
"[227732, 407693, 274347, 219328]",[],0
"[25203, 333014, 71818, 219328]",[],0
"[30319, 111517, 76934, 158132]",[],0
"[326667, 9783, 373282, 55638]","[(355045, 9783), (364501, 9783), (367671, 9783), (370147, 9783), (358657, 15258), (337473, 17444)]",6
"[84103, 53262, 130718, 99877]",[],0
"[113665, 276095, 160280, 219328]",[],0
"[345005, 215454, 391620, 219328]",[],0
"[221611, 373393, 268226, 219328]",[],0
"[173708, 64800, 220323, 111415]",[],0
"[60893, 344864, 107508, 219328]",[],0
"[134960, 173642, 181575, 219328]",[],0
"[52039, 336498, 98654, 219328]",[],0
"[102175, 102204, 148790, 148819]",[],0
"[287349, 425747, 333964, 219328]",[],0
"[131542, 377562, 178157, 219328]",[],0
"[262837, 283337, 309452, 219328]",[],0
"[328362, 324138, 374977, 219328]",[],0
"[57228, 234625, 103843, 219328]",[],0
"[304277, 277231, 350892, 219328]",[],0
"[129573, 275002, 176188, 219328]",[],0
"[383762, 183538, 430377, 219328]",[],0
"[150320, 278057, 196935, 219328]",[],0
"[208310, 240857, 254925, 219328]",[],0
"[65460, 304937, 112075, 219328]",[],0
"[8203, 349823, 54818, 219328]",[],0
"[403601, 222476, 450216, 219328]",[],0
"[50439, 188804, 97054, 219328]",[],0
"[425259, 162479, 471874, 209094]",[],0
"[293900, 396160, 340515, 219328]",[],0
"[38336, 32735, 84951, 79350]","[(59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (72803, 67715)]",5
"[202983, 103842, 249598, 150457]",[],0
"[59931, 137629, 106546, 184244]",[],0
"[196275, 280329, 242890, 219328]",[],0
"[26338, 402555, 72953, 219328]",[],0
"[182016, 295489, 228631, 219328]",[],0
"[131908, 308240, 178523, 219328]",[],0
"[125458, 174264, 172073, 219328]",[],0
"[55024, 362279, 101639, 219328]",[],0
"[403547, 50447, 450162, 97062]",[],0
"[36800, 59942, 83415, 106557]","[(59458, 97155), (72803, 67715)]",2
"[176537, 270185, 223152, 219328]",[],0
"[212771, 337455, 259386, 219328]",[],0
"[369466, 219888, 416081, 219328]",[],0
"[269004, 187633, 315619, 219328]",[],0
"[196355, 338914, 242970, 219328]",[],0
"[32461, 412777, 79076, 219328]",[],0
"[77299, 243185, 123914, 219328]",[],0
"[56940, 292842, 103555, 219328]",[],0
"[187077, 79702, 233692, 126317]",[],0
"[224761, 187501, 271376, 219328]","[(249218, 208706), (243245, 219327)]",2
"[24508, 240971, 71123, 219328]",[],0
"[221596, 328457, 268211, 219328]",[],0
"[98564, 195023, 145179, 219328]",[],0
"[252752, 251960, 299367, 219328]",[],0
"[133632, 194338, 180247, 219328]",[],0
"[312679, 334401, 359294, 219328]",[],0
"[414738, 14909, 461353, 61524]",[],0
"[362626, 311165, 409241, 219328]",[],0
"[123413, 413396, 170028, 219328]",[],0
"[293228, 48016, 339843, 94631]",[],0
"[137259, 55183, 183874, 101798]","[(181333, 62750)]",1
"[326574, 101511, 373189, 148126]",[],0
"[226595, 239352, 273210, 219328]",[],0
"[134154, 417674, 180769, 219328]",[],0
"[361673, 166026, 408288, 212641]",[],0
"[330062, 360091, 376677, 219328]",[],0
"[329863, 64603, 376478, 111218]",[],0
"[10541, 266692, 57156, 219328]",[],0
"[424259, 341732, 470874, 219328]",[],0
"[38828, 16376, 85443, 62991]","[(51223, 16726), (63498, 17671), (41525, 17796), (63107, 18050), (45429, 18052), (53682, 18069), (40233, 19562), (50668, 19879), (64482, 19940), (44065, 20197), (54163, 20267), (55449, 20430), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (44527, 21949), (49317, 22137), (41126, 22253), (46040, 22975), (47542, 24648), (40142, 26381), (60551, 27192), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (84227, 16516), (75988, 16684), (82405, 16839), (70320, 17096), (78083, 18380), (78438, 19163), (77898, 21019), (73225, 23191), (73683, 24778)]",37
"[89752, 371398, 136367, 219328]",[],0
"[346359, 398124, 392974, 219328]",[],0
"[35489, 421556, 82104, 219328]",[],0
"[379725, 259112, 426340, 219328]",[],0
"[78510, 109888, 125125, 156503]",[],0
"[235640, 85130, 282255, 131745]",[],0
"[425922, 342371, 472537, 219328]",[],0
"[28885, 115356, 75500, 161971]",[],0
"[94481, 301669, 141096, 219328]",[],0
"[383279, 19720, 429894, 66335]",[],0
"[117511, 43356, 164126, 89971]",[],0
"[88927, 290188, 135542, 219328]",[],0
"[417027, 10529, 463642, 57144]","[(443074, 12940), (462771, 37243)]",2
"[112535, 218380, 159150, 219328]",[],0
"[417203, 342540, 463818, 219328]",[],0
"[393658, 378565, 440273, 219328]",[],0
"[297772, 354517, 344387, 219328]",[],0
"[419591, 385460, 466206, 219328]",[],0
"[392078, 258466, 438693, 219328]",[],0
"[372147, 335508, 418762, 219328]",[],0
"[12981, 380872, 59596, 219328]",[],0
"[250288, 282197, 296903, 219328]",[],0
"[218028, 150226, 264643, 196841]",[],0
"[418280, 19828, 464895, 66443]","[(462771, 37243)]",1
"[410483, 238459, 457098, 219328]",[],0
"[377501, 390832, 424116, 219328]",[],0
"[99696, 262784, 146311, 219328]",[],0
"[111963, 47011, 158578, 93626]",[],0
"[109792, 251593, 156407, 219328]",[],0
"[24186, 178126, 70801, 219328]",[],0
"[419036, 210717, 465651, 219328]",[],0
"[69773, 368413, 116388, 219328]",[],0
"[216826, 103515, 263441, 150130]",[],0
"[209913, 327658, 256528, 219328]",[],0
"[389503, 294050, 436118, 219328]",[],0
"[396010, 229880, 442625, 219328]",[],0
"[171497, 100818, 218112, 147433]","[(182621, 142145)]",1
"[224544, 297433, 271159, 219328]",[],0
"[148170, 350813, 194785, 219328]",[],0
"[282868, 71234, 329483, 117849]",[],0
"[420794, 226093, 467409, 219328]",[],0
"[395640, 392646, 442255, 219328]",[],0
"[54196, 191563, 100811, 219328]",[],0
"[342232, 12943, 388847, 59558]","[(358657, 15258)]",1
"[415483, 292019, 462098, 219328]",[],0
"[260447, 163663, 307062, 210278]",[],0
"[390287, 212659, 436902, 219328]",[],0
"[306237, 239657, 352852, 219328]",[],0
"[340800, 268183, 387415, 219328]",[],0
"[194616, 258025, 241231, 219328]",[],0
"[273231, 273058, 319846, 219328]",[],0
"[136170, 22276, 182785, 68891]","[(165683, 22519), (145935, 34939), (181333, 62750)]",3
"[198237, 128583, 244852, 175198]",[],0
"[138027, 169519, 184642, 216134]",[],0
"[141064, 234013, 187679, 219328]",[],0
"[237286, 153758, 283901, 200373]",[],0
"[155882, 74538, 202497, 121153]",[],0
"[21013, 135016, 67628, 181631]",[],0
"[79033, 329033, 125648, 219328]",[],0
"[268921, 115320, 315536, 161935]",[],0
"[302920, 298003, 349535, 219328]",[],0
"[356125, 267640, 402740, 219328]",[],0
"[270251, 36804, 316866, 83419]",[],0
"[328917, 353174, 375532, 219328]",[],0
"[297017, 255418, 343632, 219328]",[],0
"[31380, 17355, 77995, 63970]","[(63498, 17671), (41525, 17796), (63107, 18050), (45429, 18052), (53682, 18069), (37806, 18407), (40233, 19562), (50668, 19879), (64482, 19940), (38608, 20050), (44065, 20197), (54163, 20267), (55449, 20430), (31646, 20485), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (44527, 21949), (49317, 22137), (37782, 22212), (41126, 22253), (46040, 22975), (47542, 24648), (40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (77898, 21019), (73225, 23191), (73683, 24778)]",36
"[373807, 386966, 420422, 219328]",[],0
"[331741, 60870, 378356, 107485]",[],0
"[368401, 127744, 415016, 174359]",[],0
"[309687, 48584, 356302, 95199]",[],0
"[290777, 134725, 337392, 181340]",[],0
"[87499, 230461, 134114, 219328]",[],0
"[306183, 353879, 352798, 219328]",[],0
"[348982, 387802, 395597, 219328]",[],0
"[410542, 167628, 457157, 214243]",[],0
"[419932, 82427, 466547, 129042]",[],0
"[341362, 351571, 387977, 219328]",[],0
"[120320, 144175, 166935, 190790]",[],0
"[330058, 425809, 376673, 219328]",[],0
"[307647, 248896, 354262, 219328]",[],0
"[162016, 155176, 208631, 201791]",[],0
"[85355, 368458, 131970, 219328]",[],0
"[141846, 126849, 188461, 173464]","[(182621, 142145)]",1
"[294979, 380997, 341594, 219328]",[],0
"[226664, 116337, 273279, 162952]",[],0
"[136757, 363396, 183372, 219328]",[],0
"[28996, 274386, 75611, 219328]",[],0
"[416784, 79375, 463399, 125990]",[],0
"[152292, 317020, 198907, 219328]",[],0
"[196884, 124756, 243499, 171371]",[],0
"[146593, 122910, 193208, 169525]","[(182621, 142145)]",1
"[398626, 17673, 445241, 64288]",[],0
"[282648, 324507, 329263, 219328]",[],0
"[380237, 47524, 426852, 94139]",[],0
"[266636, 149257, 313251, 195872]",[],0
"[290813, 121828, 337428, 168443]",[],0
"[24042, 195225, 70657, 219328]",[],0
"[206734, 228204, 253349, 219328]",[],0
"[238938, 299199, 285553, 219328]",[],0
"[204556, 232393, 251171, 219328]",[],0
"[379662, 414007, 426277, 219328]",[],0
"[419481, 388308, 466096, 219328]",[],0
"[416210, 144665, 462825, 191280]",[],0
"[154737, 291264, 201352, 219328]",[],0
"[160503, 361355, 207118, 219328]",[],0
"[185949, 310685, 232564, 219328]",[],0
"[160437, 10047, 207052, 56662]","[(164153, 10413), (192522, 10541), (191871, 11154), (205048, 11389), (193616, 12009), (181926, 14472), (168299, 14657), (171536, 15407), (164496, 15993), (194547, 17907), (165683, 22519)]",11
"[392765, 9853, 439380, 56468]",[],0
"[199680, 384397, 246295, 219328]",[],0
"[73363, 205027, 119978, 219328]",[],0
"[193790, 320541, 240405, 219328]",[],0
"[269448, 418651, 316063, 219328]",[],0
"[259674, 376842, 306289, 219328]",[],0
"[200034, 299342, 246649, 219328]",[],0
"[425243, 89925, 471858, 136540]",[],0
"[90945, 17620, 137560, 64235]","[(97661, 18559), (108072, 19082), (98057, 19225), (93859, 24177), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150)]",12
"[215151, 317816, 261766, 219328]",[],0
"[136596, 63705, 183211, 110320]",[],0
"[407007, 81544, 453622, 128159]",[],0
"[418952, 113394, 465567, 160009]",[],0
"[166658, 152405, 213273, 199020]",[],0
"[251922, 321142, 298537, 219328]",[],0
"[386904, 143484, 433519, 190099]",[],0
"[126743, 166740, 173358, 213355]",[],0
"[40362, 280379, 86977, 219328]",[],0
"[83888, 128030, 130503, 174645]",[],0
"[322155, 192873, 368770, 219328]",[],0
"[183530, 421721, 230145, 219328]",[],0
"[353762, 306451, 400377, 219328]",[],0
"[113255, 261516, 159870, 219328]",[],0
"[69245, 340037, 115860, 219328]",[],0
"[269138, 140659, 315753, 187274]",[],0
"[114335, 214862, 160950, 219328]",[],0
"[222749, 30650, 269364, 77265]",[],0
"[235951, 40178, 282566, 86793]",[],0
"[207462, 45173, 254077, 91788]",[],0
"[251228, 116744, 297843, 163359]",[],0
"[345575, 359916, 392190, 219328]",[],0
"[179578, 19450, 226193, 66065]","[(181333, 62750), (200563, 62770)]",2
"[82755, 240151, 129370, 219328]",[],0
"[272676, 392710, 319291, 219328]",[],0
"[248946, 363766, 295561, 219328]",[],0
"[228508, 273575, 275123, 219328]",[],0
"[26886, 76569, 73501, 123184]","[(59458, 97155)]",1
"[86500, 123883, 133115, 170498]",[],0
"[265365, 403315, 311980, 219328]",[],0
"[46631, 32090, 93246, 78705]","[(59032, 35658), (50806, 40774), (91686, 32602), (72803, 67715)]",4
"[44011, 290065, 90626, 219328]",[],0
"[23076, 9783, 69691, 56080]","[(23406, 9783), (23495, 9783), (24057, 9783), (24212, 9783), (24275, 9783), (24331, 9783), (24720, 9783), (25131, 9783), (25298, 9783), (25310, 9783), (25353, 9783), (25776, 9783), (25836, 9783), (26019, 9783), (26439, 9783), (26585, 9783), (26637, 9783), (26678, 9783), (26689, 9783), (26982, 9783), (27132, 9783), (27326, 9783), (28335, 9783), (28606, 9783), (28679, 9783), (28692, 9783), (28914, 9783), (29062, 9783), (29426, 9783), (29626, 9783), (29755, 9783), (30513, 9783), (30550, 9783), (30603, 9783), (30609, 9783), (30614, 9783), (30624, 9783), (30636, 9783), (30696, 9783), (30722, 9783), (30875, 9783), (30994, 9783), (31115, 9783), (31318, 9783), (31864, 9783), (32082, 9783), (32148, 9783), (32442, 9783), (32826, 9783), (33005, 9783), (33158, 9783), (33170, 9783), (33370, 9783), (33559, 9783), (33638, 9783), (33872, 9783), (33886, 9783), (34005, 9783), (34059, 9783), (35029, 9783), (35032, 9783), (35044, 9783), (35489, 9783), (36245, 9783), (36532, 9783), (36631, 9783), (36684, 9783), (37039, 9783), (37137, 9783), (37618, 9783), (37675, 9783), (38422, 9783), (38485, 9783), (38626, 9783), (39029, 9783), (39768, 9783), (39831, 9783), (39921, 9783), (40256, 9783), (40260, 9783), (40400, 9783), (40697, 9783), (40867, 9783), (40890, 9783), (41202, 9783), (41278, 9783), (41511, 9783), (41980, 9783), (42207, 9783), (42574, 9783), (42764, 9783), (43248, 9783), (43368, 9783), (43573, 9783), (43769, 9783), (43804, 9783), (43993, 9783), (44129, 9783), (44137, 9783), (44183, 9783), (44634, 9783), (44766, 9783), (44936, 9783), (45136, 9783), (45284, 9783), (45797, 9783), (45920, 9783), (45983, 9783), (46088, 9783), (46429, 9783), (46877, 9783), (47302, 9783), (47635, 9783), (48109, 9783), (48181, 9783), (48310, 9783), (49389, 9783), (49721, 9783), (49725, 9783), (49863, 9783), (50447, 9783), (50526, 9783), (51010, 9783), (51086, 9783), (51087, 9783), (51629, 9783), (52116, 9783), (52622, 9783), (52858, 9783), (52935, 9783), (53127, 9783), (53579, 9783), (54494, 9783), (54758, 9783), (54812, 9783), (54908, 9783), (55395, 9783), (55583, 9783), (55789, 9783), (55920, 9783), (56158, 9783), (56339, 9783), (56424, 9783), (56656, 9783), (57205, 9783), (57375, 9783), (57612, 9783), (57704, 9783), (57725, 9783), (57806, 9783), (58277, 9783), (58872, 9783), (59402, 9783), (60352, 9783), (60964, 9783), (61077, 9783), (61602, 9783), (61809, 9783), (61843, 9783), (62117, 9783), (62215, 9783), (62561, 9783), (62623, 9783), (62762, 9783), (62822, 9783), (63037, 9783), (63286, 9783), (63412, 9783), (63461, 9783), (63503, 9783), (63996, 9783), (64543, 9783), (64648, 9783), (64896, 9783), (65102, 9783), (65894, 9783), (66131, 9783), (66186, 9783), (66645, 9783), (67084, 9783), (67141, 9783), (67704, 9783), (67775, 9783), (67852, 9783), (68206, 9783), (68756, 9783), (68834, 9783), (69069, 9783), (38887, 9915), (68109, 10266), (53242, 10360), (53466, 10375), (47776, 10415), (33799, 10494), (64792, 10612), (50338, 10676), (49765, 10733), (23113, 10772), (30413, 10779), (58284, 10957), (44669, 10971), (35566, 11251), (35453, 11255), (32831, 11265), (57527, 11497), (38232, 11561), (41278, 11779), (32121, 11788), (53606, 11796), (51395, 11836), (48931, 11879), (33714, 12060), (45332, 12137), (48630, 12271), (57909, 12464), (69011, 12465), (52402, 12568), (42232, 12601), (49652, 12838), (57957, 12989), (29280, 13094), (30339, 13111), (24839, 13248), (65784, 13357), (45691, 13454), (67034, 13769), (44331, 13802), (49175, 14068), (31051, 14216), (41155, 14314), (53917, 14664), (36533, 14717), (65308, 14734), (44972, 14862), (50329, 14943), (34575, 15287), (42513, 15533), (51493, 15564), (54829, 15900), (39855, 16189), (51223, 16726), (63498, 17671), (41525, 17796), (63107, 18050), (45429, 18052), (53682, 18069), (37806, 18407), (40233, 19562), (50668, 19879), (64482, 19940), (38608, 20050), (44065, 20197), (54163, 20267), (55449, 20430), (31646, 20485), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (44527, 21949), (28947, 21975), (49317, 22137), (37782, 22212), (41126, 22253), (46040, 22975), (47542, 24648), (40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (69337, 9783), (69452, 10773)]",275
"[293973, 178374, 340588, 219328]",[],0
"[355986, 42443, 402601, 89058]",[],0
"[197853, 31853, 244468, 78468]","[(200563, 62770)]",1
"[121577, 254640, 168192, 219328]",[],0
"[295520, 45174, 342135, 91789]",[],0
"[311609, 112879, 358224, 159494]",[],0
"[422125, 397298, 468740, 219328]",[],0
"[405092, 170211, 451707, 216826]",[],0
"[169757, 23520, 216372, 70135]","[(181333, 62750), (200563, 62770)]",2
"[124584, 262373, 171199, 219328]",[],0
"[342445, 101739, 389060, 148354]",[],0
"[406666, 132669, 453281, 179284]",[],0
"[188356, 336344, 234971, 219328]",[],0
"[36239, 40434, 82854, 87049]","[(50806, 40774), (45785, 56718), (37985, 59118), (72803, 67715)]",4
"[348050, 245153, 394665, 219328]",[],0
"[174235, 289776, 220850, 219328]",[],0
"[205580, 32450, 252195, 79065]",[],0
"[30759, 278523, 77374, 219328]",[],0
"[16386, 105093, 63001, 151708]",[],0
"[296915, 45615, 343530, 92230]",[],0
"[134586, 264088, 181201, 219328]",[],0
"[364242, 419187, 410857, 219328]",[],0
"[298532, 298236, 345147, 219328]",[],0
"[270793, 133397, 317408, 180012]",[],0
"[38901, 123703, 85516, 170318]",[],0
"[240084, 13840, 286699, 60455]","[(250983, 13907), (286201, 14322), (244062, 15465), (277400, 19941), (260858, 24535)]",5
"[73863, 401954, 120478, 219328]",[],0
"[31059, 96505, 77674, 143120]","[(59458, 97155)]",1
"[245521, 132126, 292136, 178741]",[],0
"[256008, 58275, 302623, 104890]",[],0
"[357564, 383319, 404179, 219328]",[],0
"[390584, 175708, 437199, 219328]",[],0
"[363982, 287333, 410597, 219328]",[],0
"[233407, 347770, 280022, 219328]",[],0
"[308348, 240663, 354963, 219328]",[],0
"[406442, 306927, 453057, 219328]",[],0
"[133945, 137777, 180560, 184392]",[],0
"[43228, 148360, 89843, 194975]",[],0
"[393067, 205101, 439682, 219328]",[],0
"[261611, 213655, 308226, 219328]",[],0
"[354947, 102648, 401562, 149263]",[],0
"[159358, 379548, 205973, 219328]",[],0
"[161583, 324678, 208198, 219328]",[],0
"[145399, 10954, 192014, 57569]","[(159341, 11095), (191871, 11154), (156028, 11367), (150853, 12820), (158074, 13700), (181926, 14472), (168299, 14657), (171536, 15407), (164496, 15993), (150585, 18421), (148995, 19294), (155423, 20233), (165683, 22519), (145935, 34939)]",14
"[119363, 125958, 165978, 172573]",[],0
"[129150, 252988, 175765, 219328]",[],0
"[11730, 54914, 58345, 101529]","[(45785, 56718), (37985, 59118)]",2
"[216100, 177126, 262715, 219328]","[(249218, 208706), (243245, 219327)]",2
"[43807, 268597, 90422, 219328]",[],0
"[13346, 382587, 59961, 219328]",[],0
"[200061, 244612, 246676, 219328]",[],0
"[353773, 267775, 400388, 219328]",[],0
"[34118, 152222, 80733, 198837]",[],0
"[303878, 362970, 350493, 219328]",[],0
"[150509, 114189, 197124, 160804]","[(182621, 142145)]",1
"[98782, 323129, 145397, 219328]",[],0
"[301086, 140960, 347701, 187575]",[],0
"[140414, 277020, 187029, 219328]",[],0
"[54477, 424711, 101092, 219328]",[],0
"[427120, 63447, 473735, 110062]",[],0
"[222020, 205833, 268635, 219328]","[(249218, 208706), (243245, 219327)]",2
"[285204, 41292, 331819, 87907]",[],0
"[412770, 190490, 459385, 219328]",[],0
"[345025, 332709, 391640, 219328]",[],0
"[147178, 146864, 193793, 193479]",[],0
"[233387, 241890, 280002, 219328]",[],0
"[243189, 222393, 289804, 219328]",[],0
"[222487, 378148, 269102, 219328]",[],0
"[227214, 141130, 273829, 187745]",[],0
"[419542, 61782, 466157, 108397]",[],0
"[86259, 408709, 132874, 219328]",[],0
"[291061, 286342, 337676, 219328]",[],0
"[299464, 329483, 346079, 219328]",[],0
"[312524, 227785, 359139, 219328]",[],0
"[377552, 17872, 424167, 64487]",[],0
"[174740, 104263, 221355, 150878]","[(182621, 142145)]",1
"[217823, 388542, 264438, 219328]",[],0
"[370759, 283849, 417374, 219328]",[],0
"[382133, 165541, 428748, 212156]",[],0
"[26627, 373735, 73242, 219328]",[],0
"[413811, 177749, 460426, 219328]",[],0
"[364283, 398677, 410898, 219328]",[],0
"[14651, 23885, 61266, 70500]","[(47542, 24648), (40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118)]",10
"[14930, 138142, 61545, 184757]",[],0
"[200226, 114032, 246841, 160647]",[],0
"[47138, 116562, 93753, 163177]",[],0
"[30210, 121383, 76825, 167998]",[],0
"[347006, 320177, 393621, 219328]",[],0
"[315911, 105493, 362526, 152108]",[],0
"[189847, 296448, 236462, 219328]",[],0
"[292704, 154455, 339319, 201070]",[],0
"[227736, 426421, 274351, 219328]",[],0
"[62331, 371811, 108946, 219328]",[],0
"[266746, 369123, 313361, 219328]",[],0
"[87444, 231287, 134059, 219328]",[],0
"[323522, 11948, 370137, 58563]","[(358657, 15258), (337473, 17444)]",2
"[196436, 100458, 243051, 147073]",[],0
"[315383, 258942, 361998, 219328]",[],0
"[182936, 12141, 229551, 58756]","[(217026, 12784), (208038, 13601), (219818, 13637), (221990, 14496), (229026, 16672), (194547, 17907)]",6
"[8508, 147639, 55123, 194254]",[],0
"[118582, 283979, 165197, 219328]",[],0
"[309401, 294844, 356016, 219328]",[],0
"[402387, 100714, 449002, 147329]",[],0
"[382221, 213988, 428836, 219328]",[],0
"[326319, 256874, 372934, 219328]",[],0
"[303737, 265488, 350352, 219328]",[],0
"[114590, 124996, 161205, 171611]",[],0
"[200818, 261510, 247433, 219328]",[],0
"[317440, 198177, 364055, 219328]",[],0
"[294528, 233978, 341143, 219328]",[],0
"[281196, 162844, 327811, 209459]",[],0
"[236694, 139873, 283309, 186488]",[],0
"[156913, 264995, 203528, 219328]",[],0
"[324676, 57289, 371291, 103904]",[],0
"[395359, 374991, 441974, 219328]",[],0
"[32732, 10515, 79347, 57130]","[(64792, 10612), (50338, 10676), (49765, 10733), (58284, 10957), (44669, 10971), (35566, 11251), (35453, 11255), (32831, 11265), (57527, 11497), (38232, 11561), (41278, 11779), (53606, 11796), (51395, 11836), (48931, 11879), (33714, 12060), (45332, 12137), (48630, 12271), (57909, 12464), (69011, 12465), (52402, 12568), (42232, 12601), (49652, 12838), (57957, 12989), (65784, 13357), (45691, 13454), (67034, 13769), (44331, 13802), (49175, 14068), (41155, 14314), (53917, 14664), (36533, 14717), (65308, 14734), (44972, 14862), (50329, 14943), (34575, 15287), (42513, 15533), (51493, 15564), (54829, 15900), (39855, 16189), (51223, 16726), (63498, 17671), (41525, 17796), (63107, 18050), (45429, 18052), (53682, 18069), (37806, 18407), (40233, 19562), (50668, 19879), (64482, 19940), (38608, 20050), (44065, 20197), (54163, 20267), (55449, 20430), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (44527, 21949), (49317, 22137), (37782, 22212), (41126, 22253), (46040, 22975), (47542, 24648), (40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (72294, 10541), (69452, 10773), (70242, 10839), (70802, 13078), (69969, 14216), (78971, 14940), (76820, 16004), (75988, 16684), (70320, 17096), (78083, 18380), (78438, 19163), (77898, 21019), (73225, 23191), (73683, 24778)]",85
"[402553, 148520, 449168, 195135]",[],0
"[212361, 282522, 258976, 219328]",[],0
"[348782, 344979, 395397, 219328]",[],0
"[214428, 108613, 261043, 155228]",[],0
"[351817, 384701, 398432, 219328]",[],0
"[38243, 205346, 84858, 219328]",[],0
"[307412, 283609, 354027, 219328]",[],0
"[352591, 19466, 399206, 66081]",[],0
"[364208, 361300, 410823, 219328]",[],0
"[178514, 268539, 225129, 219328]",[],0
"[137393, 198442, 184008, 219328]",[],0
"[289041, 181504, 335656, 219328]",[],0
"[349921, 317558, 396536, 219328]",[],0
"[332783, 40508, 379398, 87123]",[],0
"[380011, 25990, 426626, 72605]",[],0
"[124757, 239491, 171372, 219328]",[],0
"[222662, 268627, 269277, 219328]",[],0
"[389206, 153245, 435821, 199860]",[],0
"[156248, 321090, 202863, 219328]",[],0
